File,Glosser
AA113-numerals-chau1258-1.csv,KM_NK_RB
AA114-numerals-tere1272-1.csv,KM_NK_RB
AA115-numerals-pear1247-1edited.csv,KM_NK_RB
AA116-numerals-chon1284-1.csv,KM_NK_RB
AA117-numerals-somr1240-1.csv,KM_NK_RB
AA118-numerals-suoy1242-1-edit.csv,KM_NK_RB
AA119-numerals-arem1240-1.csv,KM_NK_RB
AA120-numerals-chut1247-1.csv,KM_NK_RB
AA121-numerals-male1282-1.csv,KM_NK_RB
AA122-numerals-aheu1239-1.csv,KM_NK_RB
AA123-numerals-hung1275-1_edited.csv,KM_NK_RB
AA124-numerals-thoo1240-1.csv,KM_NK_RB
AA125-numerals-muon1246-1.csv,KM_NK_RB
AA126-numerals-nguo1239-1.csv,KM_NK_RB
AA127-numerals-viet1252-1_edited.csv,KM_NK_RB
bowernnumerals-Bang_edited.csv,RB
bowernnumerals-KaurnEngl_edited.csv,RB
DV001-numerals-nort2699-1.csv,KM_NK_RB
DV002-numerals-duru1236-1.csv,KM_NK_RB
DV003-numerals-mudh1235-1.csv,KM_NK_RB
DV004-numerals-pott1240-1.csv,KM_NK_RB
DV005-numerals-brah1256-1.csv,KM_NK_RB
DV006-numerals-kisa1261-1 edited-edited.csv,KM_NK_RB
DV007-numerals-saur1249-2.csv,KM_NK_RB
DV008-numerals-korr1238-1.csv,KM_NK_RB
DV009-numerals-tulu1258-1-edited.csv,KM_NK_RB
DV010-numerals-bada1257-1_edited.csv,KM_NK_RB
DV011-numerals-aluk1238-1.csv,KM_NK_RB
DV012-numerals-bett1235-1.csv,KM_NK_RB
DV013-numerals-holi1239-1.csv,KM_NK_RB
DV014-numerals-jenn1240-1.csv,KM_NK_RB
DV015-numerals-nucl1305-1-edited.csv,KM_NK_RB
DV016-numerals-kota1263-1.csv,KM_NK_RB
DV017-numerals-irul1243-1.csv,KM_NK_RB
DV018-numerals-mudu1239-1.csv,KM_NK_RB
DV019-numerals-koda1255-2.csv,KM_NK_RB
DV020-numerals-aran1261-1.csv,KM_NK_RB
DV021-numerals-mala1464-2.csv,KM_NK_RB
DV022-numerals-mull1244-1.csv,KM_NK_RB
DV023-numerals-pani1256-1-edited.csv,KM_NK_RB
DV024-numerals-ravu1237-1_edited.csv,KM_NK_RB
DV025-numerals-erav1242-2.csv,KM_NK_RB
DV026-numerals-mala1458-1.csv,KM_NK_RB
DV027-numerals-mann1246-1.csv,KM_NK_RB
DV028-numerals-muth1236-1.csv,KM_NK_RB
DV029-numerals-tami1289-1.csv,KM_NK_RB
DV030-numerals-yeru1240-1edited.csv,KM_NK_RB
DV031-numerals-ural1274-1.csv,KM_NK_RB
DV032-numerals-toda1252-1.csv,KM_NK_RB
DV033-sand-Gondi.csv,KM_NK_RB
DV034-numerals-east2340-1.csv,KM_NK_RB
DV035-numerals-sout2711-1.csv,KM_NK_RB
DV036-numerals-aher1237-1.csv,KM_NK_RB
DV037-numerals-farw1235-1.csv,KM_NK_RB
DV038-numerals-mari1414-1.csv,KM_NK_RB
DV039-numerals-dand1238-1.csv,KM_NK_RB
DV040-numerals-koya1251-1.csv,KM_NK_RB
DV041-numerals-kond1295-1.csv,KM_NK_RB
DV042-numerals-kuii1252-1.csv,KM_NK_RB
DV043-numerals-kuvi1243-1.csv,KM_NK_RB
DV044-numerals-peng1244-1_edited.csv,KM_NK_RB
DV045-numerals-telu1262-2.csv,KM_NK_RB
DV046-numerals-khir1237-1.csv,KM_NK_RB
EK_NK-Decimal-Africa - numerals-bamb1262-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-bira1253-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-dard1243-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-didi1258-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-dime1235-1_edited.csv,EK_NK
EK_NK-Decimal-Africa - numerals-furr1244-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-gumu1244-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-kale1246-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-katl1237-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-koyr1242-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-kuna1268-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-kxoe1243-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-laal1242-2.csv,EK_NK
EK_NK-Decimal-Africa - numerals-mang1394-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-mang1399-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-melo1242-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-nara1262-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-nobi1240-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-nucl1440-1_edited.csv,EK_NK
EK_NK-Decimal-Africa - numerals-nuuu1241-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-shek1245-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-tama1331-2.csv,EK_NK
EK_NK-Decimal-Africa - numerals-tega1236-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-tira1254-1.csv,EK_NK
EK_NK-Decimal-Africa - numerals-toro1253-1.csv,EK_NK
EK_NK-Semitic_googleuninum-arb.csv,EK_NK
EK_NK-Semitic_Northwest Semitic - numerals-assy1241-1.csv,EK_NK
EK_NK-Semitic_Northwest Semitic - numerals-barz1241-1_edited.csv,EK_NK
EK_NK-Semitic_Northwest Semitic - numerals-boht1238-1.csv,EK_NK
EK_NK-Semitic_Northwest Semitic - numerals-hebr1245-1.csv,EK_NK
EK_NK-Semitic_Northwest Semitic - numerals-hula1244-1.csv,EK_NK
EK_NK-Semitic_Northwest Semitic - numerals-lish1245-1.csv,EK_NK
EK_NK-Semitic_Northwest Semitic - numerals-lish1246-1.csv,EK_NK
EK_NK-Semitic_Northwest Semitic - numerals-lish1247-1.csv,EK_NK
EK_NK-Semitic_Northwest Semitic - numerals-nucl1706-1.csv,EK_NK
EK_NK-Semitic_Northwest Semitic - numerals-turo1239-1.csv,EK_NK
EK_NK-Semitic_Northwest Semitic - numerals-west2763-1.csv,EK_NK
EK_NK-Semitic_numerals-chad1249-1.csv,EK_NK
EK_NK-Semitic_numerals-chal1275-1.csv,EK_NK
EK_NK-Semitic_numerals-east2679-1.csv,EK_NK
EK_NK-Semitic_numerals-egyp1253-1.csv,EK_NK
EK_NK-Semitic_numerals-hass1238-1.csv,EK_NK
EK_NK-Semitic_numerals-hert1241-1.csv,EK_NK
EK_NK-Semitic_numerals-kist1241-1.csv,EK_NK
EK_NK-Semitic_numerals-malt1254-1.csv,EK_NK
EK_NK-Semitic_numerals-nort3139-1_edited.csv,EK_NK
EK_NK-Semitic_numerals-oman1239-1_edited.csv,EK_NK
EK_NK-Semitic_numerals-sana1295-1.csv,EK_NK
EK_NK-Semitic_numerals-seba1251-1_edited.csv,EK_NK
EK_NK-Semitic_numerals-sena1268-1.csv,EK_NK
EK_NK-Semitic_numerals-suda1236-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-amha1245-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-argo1244-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-bath1244-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-daha1247-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-hara1271-1_edited.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-hars1241-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-hoby1242-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-inor1238-1_edited.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-mehr1241-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-mesq1240-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-sheh1240-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-silt1240-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-soqo1240-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-tigr1270-1.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-tigr1271-1_edited.csv,EK_NK
EK_NK-Semitic_other West Semitic - numerals-zayy1238-1_edited.csv,EK_NK
GA001-numerals-apuc1241-1.csv,KM_RB
IE001-numerals-tosk1239-1-edited.csv,NK_RB
IE002-numerals-arbe1236-1.csv,NK_RB
IE003-numerals-nort2603-1.csv,NK_RB
IE004-numerals-gheg1238-1.csv,NK_RB
IE005-numerals-nucl1235-1.csv,NK_RB
IE006-numerals-latv1249-1.csv,NK_RB
IE007-numerals-lith1251-1-edited.csv,NK_RB
IE008-numerals-bela1254-1.csv,NK_RB
IE009-numerals-russ1263-1.csv,NK_RB
IE010-numerals-rusy1239-1.csv,NK_RB
IE011-numerals-ukra1253-1.csv,NK_RB
IE012-numerals-bulg1262-1.csv,NK_RB
IE013-numerals-mace1250-1.csv,NK_RB
IE014-numerals-bosn1245-1.csv,NK_RB
IE015-numerals-slov1268-1.csv,NK_RB
IE016-numerals-czec1258-1.csv,NK_RB
IE017-numerals-slov1269-1.csv,NK_RB
IE018-numerals-kash1274-1.csv,NK_RB
IE019-numerals-poli1260-1.csv,NK_RB
IE020-numerals-lowe1385-1.csv,NK_RB
IE021-numerals-uppe1395-1.csv,NK_RB
IE022-numerals-wels1247-1.csv,NK_RB
IE023-numerals-bret1244-1.csv,NK_RB
IE024-numerals-corn1251-1.csv,NK_RB
IE025-numerals-manx1243-1.csv,NK_RB
IE026-numerals-scot1245-1.csv,NK_RB
IE027-numerals-iris1253-1.csv,NK_RB
IE028-numerals-dale1238-1_edit-edited.csv,NK_RB
IE029-numerals-swed1254-1-edited.csv,NK_RB
IE030-numerals-dani1285-1.csv,NK_RB
IE031-numerals-scan1238-1.csv,NK_RB
IE032-numerals-faro1244-1-edited.csv,NK_RB
IE033-numerals-icel1247-1.csv,NK_RB
IE034-numerals-norw1259-1-edited.csv,NK_RB
IE035-numerals-east2295-1-edited.csv,NK_RB
IE036-numerals-luxe1241-1.csv,NK_RB
IE037-numerals-kols1241-1.csv,NK_RB
IE038-numerals-limb1263-1.csv,NK_RB
IE039-numerals-penn1240-1-edited.csv,NK_RB
IE040-numerals-pala1330-1.csv,NK_RB
IE041-numerals-swab1242-1.csv,NK_RB
IE042-numerals-swis1247-1.csv,NK_RB
IE043-numerals-wals1238-1.csv,NK_RB
IE044-numerals-bava1246-1.csv,NK_RB
IE045-numerals-cimb1238-1_edit-edited.csv,NK_RB
IE046-numerals-hutt1235-1.csv,NK_RB
IE047-numerals-stan1295-1.csv,NK_RB
IE048-XX14_EDIT_barlowpacific-unse1236-1_EDIT.csv,NK_RB
IE049-numerals-afri1274-1-edited.csv,NK_RB
IE050-numerals-dutc1256-1-edited.csv,NK_RB
IE051-numerals-plau1238-1.csv,NK_RB
IE052-numerals-nort2628-1.csv,NK_RB
IE053-numerals-twen1241-1.csv,NK_RB
IE054-numerals-stan1293-1.csv,NK_RB
IE055-googleuninum-pcm.csv,NK_RB
IE056-XX02_barlowpacific-bisl1239-1-edited.csv,NK_RB
IE057-XX10_barlowpacific-piji1239-1.csv,NK_RB
IE058-XX12_barlowpacific-tokp1240-1.csv,NK_RB
IE059-barlowpacific-torr1261-1.csv,NK_RB
IE060-XX06_EDIT_barlowpacific-hawa1247-1_EDIT-edited.csv,NK_RB
IE061-XX09_barlowpacific-pitc1234-1-edited.csv,NK_RB
IE062-numerals-nort2617-1-edited.csv,NK_RB
IE063-numerals-sate1242-1.csv,NK_RB
IE064-numerals-west2354-1-edited.csv,NK_RB
IE065-numerals-nort2626-1.csv,NK_RB
IE066-numerals-mode1248-1.csv,NK_RB
IE067-numerals-capp1239-1.csv,NK_RB
IE068-numerals-nort2663-1-edited.csv,KM_NK_RB
IE069-numerals-gawa1247-1-edited.csv,KM_NK_RB
IE070-numerals-khow1242-1.csv,KM_NK_RB
IE071-numerals-bhat1265-1.csv,KM_NK_RB
IE072-numerals-halb1244-1.csv,KM_NK_RB
IE073-numerals-beng1280-1.csv,KM_NK_RB
IE074-numerals-bish1244-1.csv,KM_NK_RB
IE075-numerals-hajo1238-1.csv,KM_NK_RB
IE076-googleuninum-syl.csv,KM_NK_RB
IE077-numerals-lodh1246-1.csv,KM_NK_RB
IE078-numerals-rohi1238-1.csv,KM_NK_RB
IE079-numerals-chak1266-1.csv,KM_NK_RB
IE080-googleuninum-ctg.csv,KM_NK_RB
IE081-numerals-tang1330-1.csv,KM_NK_RB
IE082-numerals-assa1263-1.csv,KM_NK_RB
IE083-googleuninum-rkt.csv,KM_NK_RB
IE084-numerals-rajb1243-1.csv,KM_NK_RB
IE085-numerals-bodo1266-1.csv,KM_NK_RB
IE086-numerals-adiv1239-1_edited.csv,KM_NK_RB
IE087-numerals-kupi1238-1.csv,KM_NK_RB
IE088-numerals-oriy1255-1_edited.csv,KM_NK_RB
IE089-numerals-samb1325-1.csv,KM_NK_RB
IE090-numerals-panj1256-1.csv,KM_NK_RB
IE091-numerals-nort2662-1.csv,KM_NK_RB
IE092-numerals-sout2668-1.csv,KM_NK_RB
IE093-numerals-sera1259-1.csv,KM_NK_RB
IE094-numerals-paha1251-1.csv,KM_NK_RB
IE095-numerals-west2386-1.csv,KM_NK_RB
IE096-numerals-kach1277-1.csv,KM_NK_RB
IE097-numerals-sind1272-1.csv,KM_NK_RB
IE098-googleuninum-gom.csv,KM_NK_RB
IE099-numerals-varl1238-1.csv,KM_NK_RB
IE100-numerals-mara1378-1.csv,KM_NK_RB
IE101-numerals-konk1267-1.csv,KM_NK_RB
IE102-numerals-guja1252-1.csv,KM_NK_RB
IE103-numerals-saur1248-1.csv,KM_NK_RB
IE104-numerals-kach1272-1.csv,KM_NK_RB
IE105-numerals-bagr1243-1-edited.csv,KM_NK_RB
IE106-numerals-hado1235-1.csv,KM_NK_RB
IE107-numerals-gade1236-1.csv,KM_NK_RB
IE108-numerals-mewa1249-1edited.csv,KM_NK_RB
IE109-numerals-guja1253-1.csv,KM_NK_RB
IE110-sand-Marwari-edit.csv,KM_NK_RB
IE111-numerals-mewa1250-1edited.csv,KM_NK_RB
IE112-numerals-pary1242-1.csv,KM_NK_RB
IE113-numerals-shek1243-1edited.csv,KM_NK_RB
IE114-numerals-dhat1238-1.csv,KM_NK_RB
IE115-numerals-marw1256-1.csv,KM_NK_RB
IE116-numerals-oddd1238-1.csv,KM_NK_RB
IE117-numerals-park1237-1.csv,KM_NK_RB
IE118-numerals-lamb1269-1.csv,KM_NK_RB
IE119-numerals-baur1251-1.csv,KM_NK_RB
IE120-numerals-bhil1251-1.csv,KM_NK_RB
IE121-numerals-chod1238-1.csv,KM_NK_RB
IE122-numerals-dhod1238-1.csv,KM_NK_RB
IE123-numerals-dung1251-1.csv,KM_NK_RB
IE124-numerals-rajp1235-1.csv,KM_NK_RB
IE125-numerals-malv1243-1.csv,KM_NK_RB
IE126-numerals-pard1243-1.csv,KM_NK_RB
IE127-numerals-rath1242-1.csv,KM_NK_RB
IE128-numerals-paly1238-1.csv,KM_NK_RB
IE129-numerals-vaag1238-1.csv,KM_NK_RB
IE130-numerals-vasa1239-1.csv,KM_NK_RB
IE131-numerals-wagd1238-1.csv,KM_NK_RB
IE132-numerals-bang1335-1.csv,KM_NK_RB
IE133-numerals-kuma1273-1.csv,KM_NK_RB
IE134-googleuninum-npi.csv,KM_NK_RB
IE135-numerals-khan1272-1.csv,KM_NK_RB
IE136-numerals-angi1238-1.csv,KM_NK_RB
IE137-numerals-bhoj1244-1.csv,KM_NK_RB
IE138-numerals-maga1260-1.csv,KM_NK_RB
IE139-numerals-mait1250-1.csv,KM_NK_RB
IE140-sand-Kudmali-edited.csv,KM_NK_RB
IE141-numerals-sadr1248-1-edited.csv,KM_NK_RB
IE142-sand-Panchparganiya-edited.csv,KM_NK_RB
IE143-numerals-chit1274-1.csv,KM_NK_RB
IE144-numerals-dang1260-1edited.csv,KM_NK_RB
IE145-numerals-kath1250-1.csv,KM_NK_RB
IE146-numerals-rana1246-1.csv,KM_NK_RB
IE147-numerals-dara1250-1.csv,KM_NK_RB
IE148-numerals-awad1243-1.csv,KM_NK_RB
IE149-numerals-surg1246-1.csv,KM_NK_RB
IE150-numerals-doma1260-1.csv,KM_NK_RB
IE151-numerals-doma1258-1edited-edited.csv,KM_NK_RB
IE152-numerals-kalo1256-1.csv,KM_NK_RB
IE153-numerals-balk1252-1-edited.csv,KM_NK_RB
IE154-numerals-balt1257-1.csv,KM_NK_RB
IE155-numerals-burg1246-1-edited.csv,KM_NK_RB
IE156-numerals-vlax1238-1.csv,KM_NK_RB
IE157-numerals-bhar1241-1.csv,KM_NK_RB
IE158-numerals-hary1238-1.csv,KM_NK_RB
IE159-numerals-kana1281-1-edited.csv,KM_NK_RB
IE160-numerals-fiji1242-1.csv,KM_NK_RB
IE161-numerals-hind1269-1.csv,KM_NK_RB
IE162-numerals-urdu1245-1.csv,KM_NK_RB
IE163-numerals-dhiv1236-1.csv,KM_NK_RB
IE164-numerals-sinh1246-1.csv,KM_NK_RB
IE165-numerals-vedd1240-1.csv,KM_NK_RB
IE166-numerals-jaun1243-1.csv,KM_NK_RB
IE167-numerals-bhad1241-1-edited.csv,KM_NK_RB
IE168-numerals-chin1475-1.csv,KM_NK_RB
IE169-sand-Gaddi.csv,KM_NK_RB
IE170-numerals-pang1282-1.csv,KM_NK_RB
IE171-numerals-dogr1250-1.csv,KM_NK_RB
IE172-numerals-kang1280-1.csv,KM_NK_RB
IE173-numerals-mand1409-1.csv,KM_NK_RB
IE174-numerals-hari1246-1.csv,KM_NK_RB
IE175-numerals-kull1236-1.csv,KM_NK_RB
IE176-numerals-kash1277-1.csv,KM_NK_RB
IE177-numerals-kala1373-1.csv,KM_NK_RB
IE178-numerals-torw1241-1.csv,KM_NK_RB
IE179-numerals-indu1241-1.csv,KM_NK_RB
IE180-numerals-bate1261-1.csv,KM_NK_RB
IE181-numerals-mank1256-1.csv,KM_NK_RB
IE182-numerals-gowr1239-1edited.csv,KM_NK_RB
IE183-numerals-brok1247-1.csv,KM_NK_RB
IE184-numerals-kohi1248-1.csv,KM_NK_RB
IE185-numerals-usho1238-1.csv,KM_NK_RB
IE186-numerals-kund1257-1.csv,KM_NK_RB
IE187-numerals-gilg1242-1.csv,KM_NK_RB
IE188-numerals-kalk1245-1_edited.csv,KM_NK_RB
IE189-numerals-phal1254-1.csv,KM_NK_RB
IE190-numerals-savi1242-1.csv,KM_NK_RB
IE191-numerals-kura1247-1.csv,KM_NK_RB
IE192-numerals-sout2672-2.csv,KM_NK_RB
IE193-numerals-alas1253-1.csv,KM_NK_RB
IE194-numerals-sout2671-1.csv,KM_NK_RB
IE195-googleuninum-san.csv,KM_NK_RB
IE196-numerals-sari1246-1-edited.csv,NK_RB
IE197-numerals-bart1238-1.csv,NK_RB
IE198-numerals-yazg1240-1.csv,NK_RB
IE199-numerals-munj1244-2.csv,NK_RB
IE200-numerals-yidg1240-2.csv,NK_RB
IE201-numerals-gura1251-1.csv,NK_RB
IE202-numerals-taly1247-1.csv,NK_RB
IE203-numerals-harz1239-1.csv,NK_RB
IE204-numerals-kari1303-1.csv,NK_RB
IE205-googleuninum-tks.csv,NK_RB
IE206-numerals-vafs1240-1.csv,NK_RB
IE207-numerals-diml1238-1-edited.csv,NK_RB
IE208-numerals-east2304-1.csv,NK_RB
IE209-numerals-koro1296-1_edit-edited.csv,NK_RB
IE210-numerals-sout2642-1.csv,NK_RB
IE211-numerals-west2368-2.csv,NK_RB
IE212-numerals-gila1241-1-edited.csv,NK_RB
IE213-numerals-maza1291-1.csv,NK_RB
IE214-numerals-shah1253-1.csv,NK_RB
IE215-numerals-zoro1242-1.csv,NK_RB
IE216-numerals-sang1315-1.csv,NK_RB
IE217-numerals-cent1972-1.csv,NK_RB
IE218-numerals-nort2641-1.csv,NK_RB
IE219-numerals-laki1244-1.csv,NK_RB
IE220-numerals-semn1249-1.csv,NK_RB
IE221-numerals-digo1242-1-edited.csv,NK_RB
IE222-numerals-iron1242-1.csv,NK_RB
IE223-numerals-yagn1238-1.csv,NK_RB
IE224-numerals-ormu1247-1.csv,NK_RB
IE225-numerals-para1299-1.csv,NK_RB
IE226-numerals-nort2646-1.csv,NK_RB
IE227-numerals-sout2649-1.csv,NK_RB
IE228-googleuninum-wne.csv,NK_RB
IE229-numerals-wakh1245-1-edited.csv,NK_RB
IE230-numerals-sang1343-1-edited.csv,NK_RB
IE231-numerals-sang1344-1.csv,NK_RB
IE232-numerals-sout2645-1.csv,NK_RB
IE233-numerals-jude1256-1-edited.csv,NK_RB
IE234-numerals-musl1236-1.csv,NK_RB
IE235-numerals-dari1249-1.csv,NK_RB
IE236-numerals-haza1239-1-edited.csv,NK_RB
IE237-numerals-taji1245-1.csv,NK_RB
IE238-numerals-west2369-1-edited.csv,NK_RB
IE239-numerals-kumz1235-1_edit-edited.csv,NK_RB
IE240-numerals-lari1253-1.csv,NK_RB
IE241-numerals-bakh1245-1.csv,NK_RB
IE242-numerals-sout2647-1.csv,NK_RB
IE243-numerals-nort2645-1-edited.csv,NK_RB
IE244-numerals-ashk1246-1.csv,NK_RB
IE245-numerals-kati1270-1.csv,NK_RB
IE246-numerals-waig1243-1.csv,NK_RB
IE247-numerals-dame1241-1-edited.csv,NK_RB
IE248-numerals-pras1239-1-edited.csv,NK_RB
IE249-numerals-lati1261-1-edited.csv,NK_RB
IE250-numerals-arom1237-1-edited.csv,NK_RB
