"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"teke1275-1","teke1275-1-1-1",1,"ómó","ómó","{CL}1",NA,NA
"teke1275-1","teke1275-1-2-1",2,"óyúwǒle","óyúwǒle","{CL}2",NA,NA
"teke1275-1","teke1275-1-3-1",3,"ótáɾì","ótáɾì","{CL}3",NA,NA
"teke1275-1","teke1275-1-4-1",4,"ónà","ónà","{CL}4",NA,NA
"teke1275-1","teke1275-1-4-2",4,"onnà","onnà","{CL}4’",NA,NA
"teke1275-1","teke1275-1-5-1",5,"ótáánì","ótáánì","{CL}5","5",NA
"teke1275-1","teke1275-1-6-1",6,"ósámìnì","ósámìnì","{CL}6",NA,NA
"teke1275-1","teke1275-1-7-1",7,"ónsààmì","ónsààmì","{CL}7",NA,NA
"teke1275-1","teke1275-1-8-1",8,"ómfwòmò","ómfwòmò","{CL}8","x1",NA
"teke1275-1","teke1275-1-9-1",9,"ówǎ","ówǎ","{CL}9",NA,NA
"teke1275-1","teke1275-1-10-1",10,"ókùúmì","ókùúmì","{CL}10",NA,NA
"teke1275-1","teke1275-1-11-1",11,"kǔmì nòómó","kǔmì nòómó","10+{and}1",NA,NA
"teke1275-1","teke1275-1-12-1",12,"kǔmì nǎ dzělè","kǔmì nǎ dzělè","10+{and}2",NA,NA
"teke1275-1","teke1275-1-13-1",13,"kǔmì nèétáɾì","kǔmì nèétáɾì","10+{and}3",NA,NA
"teke1275-1","teke1275-1-14-1",14,"kǔmì nèénà","kǔmì nèénà","10+{and}4",NA,NA
"teke1275-1","teke1275-1-15-1",15,"kǔmì nèétáánì","kǔmì nèétáánì","10+{and}5",NA,NA
"teke1275-1","teke1275-1-16-1",16,"kǔmì nèésámìnì","kǔmì nèésámìnì","10+{and}6",NA,NA
"teke1275-1","teke1275-1-17-1",17,"kǔmì nǎ nsààmì","kǔmì nǎ nsààmì","10+{and}7",NA,NA
"teke1275-1","teke1275-1-18-1",18,"kǔmì nǎ fwòmò","kǔmì nǎ fwòmò","10+{and}8",NA,NA
"teke1275-1","teke1275-1-19-1",19,"kǔmì ná wà","kǔmì ná wà","10+{and}9",NA,NA
"teke1275-1","teke1275-1-20-1",20,"ekùúmī dzyělè","ekùúmī dzyělè","{CL’}10·{CL”}2",NA,NA
"teke1275-1","teke1275-1-30-1",30,"ekùúmī étáɾì","ekùúmī étáɾì","{CL’}10·{CL’}3",NA,NA
"teke1275-1","teke1275-1-40-1",40,"ekùúmī énà","ekùúmī énà","{CL’}10·{CL’}4",NA,NA
"teke1275-1","teke1275-1-50-1",50,"ekùúmī étáánì","ekùúmī étáánì","{CL’}10·{CL’}5",NA,NA
"teke1275-1","teke1275-1-60-1",60,"ekùúmī ésámìnì","ekùúmī ésámìnì","{CL’}10·{CL’}6",NA,NA
"teke1275-1","teke1275-1-70-1",70,"ekùúmī nsààmì","ekùúmī nsààmì","{CL’}10·7",NA,NA
"teke1275-1","teke1275-1-80-1",80,"ekùúmī fwòmò","ekùúmī fwòmò","{CL’}10·8",NA,NA
"teke1275-1","teke1275-1-90-1",90,"ekùúmī wǎ","ekùúmī wǎ","{CL’}10·9",NA,NA
"teke1275-1","teke1275-1-100-1",100,"ónkàmà","ónkàmà","{CL}100",NA,NA
"teke1275-2","teke1275-2-1-1",1,"-mɔ́","-mɔ́","1",NA,NA
"teke1275-2","teke1275-2-2-1",2,"-ɛɛlɛ","-ɛɛlɛ","2",NA,NA
"teke1275-2","teke1275-2-3-1",3,"-táli","-táli","3",NA,NA
"teke1275-2","teke1275-2-4-1",4,"-ná","-ná","4",NA,NA
"teke1275-2","teke1275-2-5-1",5,"-tááni","-tááni","5","5",NA
"teke1275-2","teke1275-2-6-1",6,"sémi","sémi","6",NA,"ósámìnì = full form"
"teke1275-2","teke1275-2-7-1",7,"nsáámi","nsáámi","7",NA,NA
"teke1275-2","teke1275-2-8-1",8,"ɱfwɔ́mɔ́","ɱfwɔ́mɔ́","8","x1",NA
"teke1275-2","teke1275-2-9-1",9,"wá","wá","9",NA,NA
"teke1275-2","teke1275-2-10-1",10,"pfúúmi","pfúúmi","10",NA,NA
"teke1275-2","teke1275-2-11-1",11,"pfúúmi na -mɔ́","pfúúmi na -mɔ́","10+{and}1",NA,NA
"teke1275-2","teke1275-2-12-1",12,"pfúúmi na -ɛɛlɛ","pfúúmi na -ɛɛlɛ","10+{and}2",NA,NA
"teke1275-2","teke1275-2-13-1",13,"pfúúmi na -táli","pfúúmi na -táli","10+{and}3",NA,NA
"teke1275-2","teke1275-2-14-1",14,"pfúúmi na -ná","pfúúmi na -ná","10+{and}4",NA,NA
"teke1275-2","teke1275-2-15-1",15,"pfúúmi na -tááni","pfúúmi na -tááni","10+{and}5",NA,NA
"teke1275-2","teke1275-2-16-1",16,"pfúúmi na sémi","pfúúmi na sémi","10+{and}6",NA,NA
"teke1275-2","teke1275-2-17-1",17,"pfúúmi na nsáámi","pfúúmi na nsáámi","10+{and}7",NA,NA
"teke1275-2","teke1275-2-18-1",18,"pfúúmi na ɱfwɔ́mɔ́","pfúúmi na ɱfwɔ́mɔ́","10+{and}8",NA,NA
"teke1275-2","teke1275-2-19-1",19,"pfúúmi na wá","pfúúmi na wá","10+{and}9",NA,NA
"teke1275-2","teke1275-2-20-1",20,"epfúúmi dzyɛɛlɛ","epfúúmi dzyɛɛlɛ","{CL}10·{CL'}2",NA,NA
"teke1275-2","teke1275-2-21-1",21,"epfúúmi dzyɛɛlɛ na -mɔ́","epfúúmi dzyɛɛlɛ na -mɔ́","({CL}10·{CL’}2)+{and}1",NA,NA
"teke1275-2","teke1275-2-22-1",22,"epfúúmi dzyɛɛlɛ na -ɛɛlɛ","epfúúmi dzyɛɛlɛ na -ɛɛlɛ","({CL}10·{CL’}2)+{and}2",NA,NA
"teke1275-2","teke1275-2-23-1",23,"epfúúmi dzyɛɛlɛ na -táli","epfúúmi dzyɛɛlɛ na -táli","({CL}10·{CL’}2)+{and}3",NA,NA
"teke1275-2","teke1275-2-24-1",24,"epfúúmi dzyɛɛlɛ na -ná","epfúúmi dzyɛɛlɛ na -ná","({CL}10·{CL’}2)+{and}4",NA,NA
"teke1275-2","teke1275-2-25-1",25,"epfúúmi dzyɛɛlɛ na -tááni","epfúúmi dzyɛɛlɛ na -tááni","({CL}10·{CL’}2)+{and}5",NA,NA
"teke1275-2","teke1275-2-26-1",26,"epfúúmi dzyɛɛlɛ na sémi","epfúúmi dzyɛɛlɛ na sémi","({CL}10·{CL’}2)+{and}6",NA,NA
"teke1275-2","teke1275-2-27-1",27,"epfúúmi dzyɛɛlɛ na nsáámi","epfúúmi dzyɛɛlɛ na nsáámi","({CL}10·{CL’}2)+{and}7",NA,NA
"teke1275-2","teke1275-2-29-1",29,"epfúúmi dzyɛɛlɛ na wá","epfúúmi dzyɛɛlɛ na wá","({CL}10·{CL’}2)+{and}9",NA,NA
"teke1275-2","teke1275-2-30-1",30,"epfúúmi etáli","epfúúmi etáli","{CL}10·{CL}3",NA,NA
"teke1275-2","teke1275-2-40-1",40,"epfúúmi ená","epfúúmi ená","{CL}10·{CL}4",NA,NA
"teke1275-2","teke1275-2-50-1",50,"epfúúmi etááni","epfúúmi etááni","{CL}10·{CL}5",NA,NA
"teke1275-2","teke1275-2-60-1",60,"epfúúmi sémi","epfúúmi sémi","{CL}10·6",NA,NA
"teke1275-2","teke1275-2-70-1",70,"epfúúmi nsáámi","epfúúmi nsáámi","{CL}10·7",NA,NA
"teke1275-2","teke1275-2-80-1",80,"epfúúmi ɱfwɔ́mɔ́","epfúúmi ɱfwɔ́mɔ́","{CL}10·8",NA,NA
"teke1275-2","teke1275-2-90-1",90,"epfúúmi wá","epfúúmi wá","{CL}10·9",NA,NA
"teke1275-2","teke1275-2-100-1",100,"kámá","kámá","100",NA,NA
"teke1275-2","teke1275-2-200-1",200,"ekámá dzyɛɛlɛ","ekámá dzyɛɛlɛ","{CL}100·{CL’}2",NA,NA
"teke1275-2","teke1275-2-1000-1",1000,"ekámá pfúúmi","ekámá pfúúmi","{CL}100·10",NA,NA
"teke1275-2","teke1275-2-1000-2",1000,"okáma amilɔ","okáma amilɔ","{CL”}100·10’",NA,NA
"teke1275-2","teke1275-2-2000-1",2000,"ekámá pfúúmi dzyɛɛlɛ","ekámá pfúúmi dzyɛɛlɛ","{CL’}1000·10·{CL’}2",NA,NA
