Language_ID;ID;Parameter_ID;Value;Form;Gloss;Alternate_Gloss;Comment_Glosser
wumb1242-1;wumb1242-1-1-1;1;yɔ́ɔ́tù;yɔ́ɔ́tù;1;;NA
wumb1242-1;wumb1242-1-2-1;2;byɔ́ɔ́lɛ̀;byɔ́ɔ́lɛ̀;2;;NA
wumb1242-1;wumb1242-1-3-1;3;bìsáátù;bìsáátù;{CL}3;;NA
wumb1242-1;wumb1242-1-4-1;4;bìnáyì;bìnáyì;{CL}4;;NA
wumb1242-1;wumb1242-1-5-1;5;bìtáɲì;bìtáɲì;{CL}5;;NA
wumb1242-1;wumb1242-1-6-1;6;ùntúúbà;ùntúúbà;{CL’}6;;NA
wumb1242-1;wumb1242-1-7-1;7;ùntsààmì;ùntsààmì;{CL’}7;;NA
wumb1242-1;wumb1242-1-8-1;8;ùmpwɔ́ɔ́mɔ̀;ùmpwɔ́ɔ́mɔ̀;{CL’}8;;NA
wumb1242-1;wumb1242-1-9-1;9;bètáɲìnèbènáyì;bètáɲìnèbènáyì;5+4;;nè
wumb1242-1;wumb1242-1-10-1;10;ìkú;ìkú;10;;NA
wumb1242-1;wumb1242-1-11-1;11;ìkúnèyɔ́ɔ́tù;ìkúnèyɔ́ɔ́tù;10+{and}1;;NA
wumb1242-1;wumb1242-1-12-1;12;ìkúnèbyɔ́ɔ́lɛ̀;ìkúnèbyɔ́ɔ́lɛ̀;10+{and}2;;NA
wumb1242-1;wumb1242-1-13-1;13;ìkúnèbèsáátú;ìkúnèbèsáátú;10+{and}3;;NA
wumb1242-1;wumb1242-1-14-1;14;ìkúnèbènáyì;ìkúnèbènáyì;10+{and}4;;NA
wumb1242-1;wumb1242-1-15-1;15;ìkúnèbètáɲi;ìkúnèbètáɲi;10+{and}5;;NA
wumb1242-1;wumb1242-1-16-1;16;ìkúnùntúúbà;ìkúnùntúúbà;10+{and}6;;NA
wumb1242-1;wumb1242-1-17-1;17;ìkúnùntsààmì;ìkúnùntsààmì;10+{and}7;;NA
wumb1242-1;wumb1242-1-18-1;18;ìkúnùmpwɔ́ɔ́mɔ̀;ìkúnùmpwɔ́ɔ́mɔ̀;10+{and}8;;NA
wumb1242-1;wumb1242-1-19-1;19;ìkúnèbètáɲìnèbènáyì;ìkúnèbètáɲìnèbènáyì;10+{and}5+4;;NA
wumb1242-1;wumb1242-1-20-1;20;mə̀kùmɔ́ɔ́lɛ̀;mə̀kùmɔ́ɔ́lɛ̀;"{CL""}10·2";;NA
wumb1242-1;wumb1242-1-30-1;30;mə̀kùmə̀sáátù;mə̀kùmə̀sáátù;"{CL""}10·3";;NA
wumb1242-1;wumb1242-1-40-1;40;mə̀kùmə̀náyì;mə̀kùmə̀náyì;{CL”}10·4;;NA
wumb1242-1;wumb1242-1-50-1;50;mə̀kùmə̀táyì;mə̀kùmə̀táyì;"{CL""}10·5'";;NA
wumb1242-1;wumb1242-1-60-1;60;mə̀kùmùntúúbà;mə̀kùmùntúúbà;"{CL""}10·6";;NA
wumb1242-1;wumb1242-1-70-1;70;mə̀kùmùntsáámì;mə̀kùmùntsáámì;"{CL""}10·7";;NA
wumb1242-1;wumb1242-1-80-1;80;mə̀kùmùmpwɔ́ɔ́mɔ̀;mə̀kùmùmpwɔ́ɔ́mɔ̀;{CL”}10·8;;NA
wumb1242-1;wumb1242-1-90-1;90;mə̀kùmètáɲìnèbènáyì;mə̀kùmètáɲìnèbènáyì;{CL”}10·(5+4);;NA
