"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"laar1238-1","laar1238-1-1-1",1,"moʃi","moʃi","1",NA,NA
"laar1238-1","laar1238-1-1-1",1,"moʃi","moʃi","1",NA,NA
"laar1238-1","laar1238-1-2-1",2,"-oolé","-oolé","2",NA,NA
"laar1238-1","laar1238-1-2-1",2,"-oolé","-oolé","2",NA,NA
"laar1238-1","laar1238-1-3-1",3,"-tatú","-tatú","3",NA,NA
"laar1238-1","laar1238-1-3-1",3,"-tatú","-tatú","3",NA,NA
"laar1238-1","laar1238-1-4-1",4,"-yá","-yá","4",NA,NA
"laar1238-1","laar1238-1-4-1",4,"-yá","-yá","4",NA,NA
"laar1238-1","laar1238-1-5-1",5,"taanú","taanú","5","5",NA
"laar1238-1","laar1238-1-5-1",5,"taanú","taanú","5","5",NA
"laar1238-1","laar1238-1-6-1",6,"saambánu","saambánu","5'+1'",NA,NA
"laar1238-1","laar1238-1-6-1",6,"saambánu","saambánu","5'+1'",NA,NA
"laar1238-1","laar1238-1-7-1",7,"tsámbwáári","tsámbwáári","5'+2'",NA,"sam = 5?"
"laar1238-1","laar1238-1-7-1",7,"tsámbwáári","tsámbwáári","5'+2'",NA,"sam = 5?"
"laar1238-1","laar1238-1-8-1",8,"náána","náána","8","4’+4",NA
"laar1238-1","laar1238-1-8-1",8,"náána","náána","8","4’+4",NA
"laar1238-1","laar1238-1-9-1",9,"vwá","vwá","9",NA,NA
"laar1238-1","laar1238-1-9-1",9,"vwá","vwá","9",NA,NA
"laar1238-1","laar1238-1-10-1",10,"kuumí","kuumí","10",NA,NA
"laar1238-1","laar1238-1-10-1",10,"kuumí","kuumí","10",NA,NA
"laar1238-1","laar1238-1-11-1",11,"kuumí na mósi","kuumí na mósi","10+{and}1",NA,NA
"laar1238-1","laar1238-1-11-1",11,"kuumí na mósi","kuumí na mósi","10+{and}1",NA,NA
"laar1238-1","laar1238-1-12-1",12,"kuumí na -oolé","kuumí na -oolé","10+{and}2",NA,NA
"laar1238-1","laar1238-1-12-1",12,"kuumí na -oolé","kuumí na -oolé","10+{and}2",NA,NA
"laar1238-1","laar1238-1-13-1",13,"kuumí na -tatú","kuumí na -tatú","10+{and}3",NA,NA
"laar1238-1","laar1238-1-13-1",13,"kuumí na -tatú","kuumí na -tatú","10+{and}3",NA,NA
"laar1238-1","laar1238-1-14-1",14,"kuumí na -yá","kuumí na -yá","10+{and}4",NA,NA
"laar1238-1","laar1238-1-14-1",14,"kuumí na -yá","kuumí na -yá","10+{and}4",NA,NA
"laar1238-1","laar1238-1-15-1",15,"kuumí na taanú","kuumí na taanú","10+{and}5",NA,NA
"laar1238-1","laar1238-1-15-1",15,"kuumí na taanú","kuumí na taanú","10+{and}5",NA,NA
"laar1238-1","laar1238-1-16-1",16,"kuumí na saambánu","kuumí na saambánu","10+{and}5’+1’",NA,NA
"laar1238-1","laar1238-1-16-1",16,"kuumí na saambánu","kuumí na saambánu","10+{and}5’+1’",NA,NA
"laar1238-1","laar1238-1-17-1",17,"kuumí na tsámbwáári","kuumí na tsámbwáári","10+{and}5’+2",NA,NA
"laar1238-1","laar1238-1-17-1",17,"kuumí na tsámbwáári","kuumí na tsámbwáári","10+{and}5’+2",NA,NA
"laar1238-1","laar1238-1-18-1",18,"kuumí na náána","kuumí na náána","10+{and}8","10+{+}4+4",NA
"laar1238-1","laar1238-1-18-1",18,"kuumí na náána","kuumí na náána","10+{and}8",NA,NA
"laar1238-1","laar1238-1-19-1",19,"kuumí na vwá","kuumí na vwá","10+{and}9",NA,NA
"laar1238-1","laar1238-1-19-1",19,"kuumí na vwá","kuumí na vwá","10+{and}9",NA,NA
"laar1238-1","laar1238-1-20-1",20,"makuumí moolé","makuumí moolé","{CL}10·{CL}2",NA,NA
"laar1238-1","laar1238-1-20-1",20,"makuumí moolé","makuumí moolé","{CL}10·{CL}2",NA,NA
"laar1238-1","laar1238-1-21-1",21,"makuumí moolé na moʃi","makuumí moolé na moʃi","({CL}10·{CL}2)+{and}1",NA,NA
"laar1238-1","laar1238-1-21-1",21,"makuumí moolé na moʃi","makuumí moolé na moʃi","({CL}10·{CL}2)+{and}1",NA,NA
"laar1238-1","laar1238-1-22-1",22,"makuumí moolé na -oolé","makuumí moolé na -oolé","({CL}10·{CL}2)+{and}2",NA,NA
"laar1238-1","laar1238-1-22-1",22,"makuumí moolé na -oolé","makuumí moolé na -oolé","({CL}10·{CL}2)+{and}2",NA,NA
"laar1238-1","laar1238-1-23-1",23,"makuumí moolé na -tatú","makuumí moolé na -tatú","({CL}10·{CL}2)+{and}3",NA,NA
"laar1238-1","laar1238-1-23-1",23,"makuumí moolé na -tatú","makuumí moolé na -tatú","({CL}10·{CL}2)+{and}3",NA,NA
"laar1238-1","laar1238-1-24-1",24,"makuumí moolé na -yá","makuumí moolé na -yá","({CL}10·{CL}2)+{and}4",NA,NA
"laar1238-1","laar1238-1-24-1",24,"makuumí moolé na -yá","makuumí moolé na -yá","({CL}10·{CL}2)+{and}4",NA,NA
"laar1238-1","laar1238-1-25-1",25,"makuumí moolé na taanú","makuumí moolé na taanú","({CL}10·{CL}2)+{and}5",NA,NA
