ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-teso1249-1-one-1;numerals-teso1249-1;Chan2019;one;1;ìdʸòpét;idyopet;;FALSE;1;;
numerals-teso1249-1-two-1;numerals-teso1249-1;Chan2019;two;2;ìɑɾè;iare;;FALSE;2;;
numerals-teso1249-1-three-1;numerals-teso1249-1;Chan2019;three;3;íwúní;iwuni;;FALSE;3;;
numerals-teso1249-1-four-1;numerals-teso1249-1;Chan2019;four;4;íwóŋón;iwongon;;FALSE;4;;
numerals-teso1249-1-five-1;numerals-teso1249-1;Chan2019;five;5;íkɑ̀ɲ;ikan;;FALSE;5;;
numerals-teso1249-1-six-1;numerals-teso1249-1;Chan2019;six;6;íkɑ̀ɲɑ̂pè;ikanape;( 5 + 1 );FALSE;5+{LIG}1;;
numerals-teso1249-1-seven-1;numerals-teso1249-1;Chan2019;seven;7;íkɑ̀ɲɑ̂ɾè;ikanare;( 5 + 2 );FALSE;5+{LIG}2;;
numerals-teso1249-1-eight-1;numerals-teso1249-1;Chan2019;eight;8;íkɑ̀ɲɑ̂wùní;ikanawuni;( 5 + 3 );FALSE;5+{LIG}3;;
numerals-teso1249-1-nine-1;numerals-teso1249-1;Chan2019;nine;9;íkɑ̀ɲɑ̂wòŋòn;ikanawongon;( 5 + 4 );FALSE;5+{LIG}4;;
numerals-teso1249-1-ten-1;numerals-teso1249-1;Chan2019;ten;10;ítòmòn;itomon;;FALSE;10;;
numerals-teso1249-1-eleven-1;numerals-teso1249-1;Chan2019;eleven;11;ítòmónɑ̂dòp;itomonadop;;FALSE;10+{LIG}1;;
numerals-teso1249-1-twelve-1;numerals-teso1249-1;Chan2019;twelve;12;ítòmónɑ̂ɾè;itomonare;;FALSE;10+{LIG}2;;
numerals-teso1249-1-thirteen-1;numerals-teso1249-1;Chan2019;thirteen;13;ítòmónɑ̂wùní;itomonawuni;;FALSE;10+{LIG}3;;
numerals-teso1249-1-fourteen-1;numerals-teso1249-1;Chan2019;fourteen;14;ítòmónɑ̂wòŋòn;itomonawongon;;FALSE;10+{LIG}4;;
numerals-teso1249-1-fifteen-1;numerals-teso1249-1;Chan2019;fifteen;15;ítòmónɑ̂kɑ̀ɲ;itomonakan;;FALSE;10+{LIG}5;;
numerals-teso1249-1-sixteen-1;numerals-teso1249-1;Chan2019;sixteen;16;ítòmónɑ́kɑ́ɲɑ̂pé;itomonakanape;;FALSE;10+{LIG}5+{LIG}1;;
numerals-teso1249-1-seventeen-1;numerals-teso1249-1;Chan2019;seventeen;17;ítòmónɑ́kɑ́ɲɑ̂ɾè;itomonakanare;;FALSE;10+{LIG}5+{LIG}2;;
numerals-teso1249-1-eighteen-1;numerals-teso1249-1;Chan2019;eighteen;18;ítòmónɑ́kɑ́ɲɑ̂wùni;itomonakanawuni;;FALSE;10+{LIG}5+{LIG}3;;
numerals-teso1249-1-nineteen-1;numerals-teso1249-1;Chan2019;nineteen;19;ítòmónɑ́kɑ́ɲɑ̂wòŋòn;itomonakanawongon;;FALSE;10+{LIG}5+{LIG}4;;
numerals-teso1249-1-twenty-1;numerals-teso1249-1;Chan2019;twenty;20;ɑ́kɑ́isɑ̂ːɾè;akaisare;(litː akais = 'house');FALSE;10'·2;;
numerals-teso1249-1-twentyone-1;numerals-teso1249-1;Chan2019;twentyone;21;ɑ́kɑ́isɑ̂ːɾé ìdʸòpét;akaisareidyopet;;FALSE;(10’·2)+1;;
numerals-teso1249-1-twentytwo-1;numerals-teso1249-1;Chan2019;twentytwo;22;ɑ́kɑ́isɑ̂ːɾé ìɑɾè;akaisareiare;;FALSE;(10’·2)+2;;
numerals-teso1249-1-twentythree-1;numerals-teso1249-1;Chan2019;twentythree;23;ɑ́kɑ́isɑ̂ːɾé íwúní;akaisareiwuni;;FALSE;(10’·2)+3;;
numerals-teso1249-1-twentyfour-1;numerals-teso1249-1;Chan2019;twentyfour;24;ɑ́kɑ́isɑ̂ːɾé íwóŋón;akaisareiwongon;;FALSE;(10’·2)+4;;
numerals-teso1249-1-twentyfive-1;numerals-teso1249-1;Chan2019;twentyfive;25;ɑ́kɑ́isɑ̂ːɾé íkɑ̀ɲ;akaisareikan;;FALSE;(10’·2)+5;;
numerals-teso1249-1-twentysix-1;numerals-teso1249-1;Chan2019;twentysix;26;ɑ́kɑ́isɑ̂ːɾé íkɑ̀ɲɑ̂pe;akaisareikanape;;FALSE;(10’·2)+5+{LIG}1;;
numerals-teso1249-1-twentyseven-1;numerals-teso1249-1;Chan2019;twentyseven;27;ɑ́kɑ́isɑ̂ːɾé íkɑ̀ɲɑ̂ɾè;akaisareikanare;;FALSE;(10’·2)+5+{LIG}2;;
numerals-teso1249-1-twentyeight-1;numerals-teso1249-1;Chan2019;twentyeight;28;ɑ́kɑ́isɑ̂ːɾé íkɑ̀ɲɑ̂wùni;akaisareikanawuni;;FALSE;(10’·2)+5+{LIG}3;;
numerals-teso1249-1-twentynine-1;numerals-teso1249-1;Chan2019;twentynine;29;ɑ́kɑ́isɑ̂ːɾé íkɑ̀ɲɑ̂wòŋòn;akaisareikanawongon;;FALSE;(10’·2)+5+{LIG}4;;
numerals-teso1249-1-thirty-1;numerals-teso1249-1;Chan2019;thirty;30;ɑ́kɑ́isɑ̂wùn;akaisawun;;FALSE;10’·3;;
numerals-teso1249-1-forty-1;numerals-teso1249-1;Chan2019;forty;40;ɑ́kɑ́isɑ́wòŋòn;akaisawongon;;FALSE;10’·4;;
numerals-teso1249-1-fifty-1;numerals-teso1249-1;Chan2019;fifty;50;ɑ́kɑ́isɑ̀kɑ̀ɲ;akaisakan;;FALSE;10’·5;;
numerals-teso1249-1-sixty-1;numerals-teso1249-1;Chan2019;sixty;60;ɑ́kɑ́isɑ̂kɑ̀ɲɑ̂pè;akaisakanape;;FALSE;10’·(5+1);;
numerals-teso1249-1-seventy-1;numerals-teso1249-1;Chan2019;seventy;70;ɑ́kɑ́isɑ̂kɑ̀ɲɑ̂ɾè;akaisakanare;;FALSE;10’·(5+2);;
numerals-teso1249-1-eighty-1;numerals-teso1249-1;Chan2019;eighty;80;ɑ́kɑ́isɑ̂kɑ̀ɲɑ̂wùn;akaisakanawun;;FALSE;10’·(5+3);;
numerals-teso1249-1-ninety-1;numerals-teso1249-1;Chan2019;ninety;90;ɑ́kɑ́isɑ̂kɑ̀ɲɑ̂wòŋòn;akaisakanawongon;;FALSE;10’·(5+4);;
numerals-teso1249-1-hundred-1;numerals-teso1249-1;Chan2019;hundred;100;ɑ́kʷɑ̀tɑ̀t;akwatat;;FALSE;100;;
numerals-teso1249-1-twohundred-1;numerals-teso1249-1;Chan2019;twohundred;200;ɑ́kʷɑ̀tɑ̀ːɾé;akwatare;;FALSE;100·2;;
numerals-teso1249-1-thousand-1;numerals-teso1249-1;Chan2019;thousand;1000;élùkùmít;elukumit;;FALSE;1000;;
numerals-teso1249-1-twothousand-1;numerals-teso1249-1;Chan2019;twothousand;2000;élùkùmín îɑɾè;elukuminiare;;FALSE;1000·2;;
