Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
25,numerals-juqu1238-1-twentyfive-1,numerals-juqu1238-1,Chan2019,twentyfive,25,iiʼpx mɨɡɔxk,iipxmigoxk,,FALSCH,20+5,NA,NA
26,numerals-juqu1238-1-twentysix-1,numerals-juqu1238-1,Chan2019,twentysix,26,iiʼpx tɨduhk,iipxtiduhk,,FALSCH,20+1+5′,NA,NA
27,numerals-juqu1238-1-twentyseven-1,numerals-juqu1238-1,Chan2019,twentyseven,27,iiʼpx jɨxtuhk,iipxjixtuhk,,FALSCH,20+2+5′,NA,NA
28,numerals-juqu1238-1-twentyeight-1,numerals-juqu1238-1,Chan2019,twentyeight,28,iiʼpx tuktuhk,iipxtuktuhk,,FALSCH,20+3+5′,NA,NA
29,numerals-juqu1238-1-twentynine-1,numerals-juqu1238-1,Chan2019,twentynine,29,iiʼpx taxtuhk,iipxtaxtuhk,,FALSCH,20+4+5′,NA,NA
30,numerals-juqu1238-1-thirty-1,numerals-juqu1238-1,Chan2019,thirty,30,iiʼpx mahk,iipxmahk,,FALSCH,20+10,NA,NA
31,numerals-juqu1238-1-forty-1,numerals-juqu1238-1,Chan2019,forty,40,justyikxy,justyikxy,( 2 x 20 ),FALSCH,2′⋅20′,NA,NA
32,numerals-juqu1238-1-fifty-1,numerals-juqu1238-1,Chan2019,fifty,50,justyikxy mahk,justyikxymahk,,FALSCH,2′⋅20′+10,NA,NA
33,numerals-juqu1238-1-sixty-1,numerals-juqu1238-1,Chan2019,sixty,60,tɨɡɨʼpx,tigipx,( 3 x 20 ),FALSCH,3⋅20,NA,NA
34,numerals-juqu1238-1-seventy-1,numerals-juqu1238-1,Chan2019,seventy,70,tɨɡɨʼpx mahk,tigipxmahk,,FALSCH,3⋅20+10,NA,NA
35,numerals-juqu1238-1-eighty-1,numerals-juqu1238-1,Chan2019,eighty,80,mahtaʼpx,mahtapx,( 4 x 20 ),FALSCH,4⋅20,NA,NA
36,numerals-juqu1238-1-ninety-1,numerals-juqu1238-1,Chan2019,ninety,90,mahtaʼpx mahk,mahtapxmahk,,FALSCH,4⋅20+10,NA,NA
37,numerals-juqu1238-1-hundred-1,numerals-juqu1238-1,Chan2019,hundred,100,mɨɡɔʼpx,migopx,( 5 x 20 ),FALSCH,5⋅20,NA,NA
38,numerals-juqu1238-1-twohundred-1,numerals-juqu1238-1,Chan2019,twohundred,200,mæhck mɨɡɔʼpx,maehckmigopx,( 2 x 5 x 20 ),FALSCH,2⋅5⋅20,NA,NA
39,numerals-juqu1238-1-thousand-1,numerals-juqu1238-1,Chan2019,thousand,1000,mil,mil,,FALSCH,1000,loan from Spanish mil,NA
40,numerals-juqu1238-1-twothousand-1,numerals-juqu1238-1,Chan2019,twothousand,2000,mahck mil,mahckmil,,FALSCH,2⋅1000,mil is a loan from Spanish ,NA
