Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
16,numerals-leal1235-1-sixteen-1,numerals-leal1235-1,Chan2019,sixteen,16,ʤʸɐ͈⁴.hŋʸũ͈ː³,dzya4hngyu3,,FALSCH,10+6,NA,NA
17,numerals-leal1235-1-seventeen-1,numerals-leal1235-1,Chan2019,seventeen,17,ʤʸɐ͈⁴.ʤʸɐ͈ː⁴,dzya4dzya4,,FALSCH,10+7,NA,NA
18,numerals-leal1235-1-eighteen-1,numerals-leal1235-1,Chan2019,eighteen,18,ʤʸɐ͈⁴.hŋʸɐ͈̃⁴,dzya4hngya4,,FALSCH,10+8,NA,NA
19,numerals-leal1235-1-nineteen-1,numerals-leal1235-1,Chan2019,nineteen,19,ʤʸɐ͈⁴.ŋʸʊ͈̃⁴,dzya4ngyu4,,FALSCH,10+9,NA,NA
20,numerals-leal1235-1-twenty-1,numerals-leal1235-1,Chan2019,twenty,20,ʤʸɐ͈ː³,dzya3,,FALSCH,20,"Possibly, 20 is somehow derivable from 10 but I don't know enough about the historical phonology to judge this.",NA
21,numerals-leal1235-1-twentyone-1,numerals-leal1235-1,Chan2019,twentyone,21,ʤʸɐ͈ː³ ʣɨ³² kãː³,dzya3dzi32ka3,,FALSCH,20+1,NA,NA
22,numerals-leal1235-1-twentytwo-1,numerals-leal1235-1,Chan2019,twentytwo,22,ʤʸɐ͈ː³ ʣɨ³² t̪ũ͈⁴,dzya3dzi32tu4,,FALSCH,20+2,NA,NA
23,numerals-leal1235-1-twentythree-1,numerals-leal1235-1,Chan2019,twentythree,23,ʤʸɐ͈ː³ ʣɨ³² n̪ɨ̃³,dzya3dzi32ni3,,FALSCH,20+3,NA,NA
24,numerals-leal1235-1-twentyfour-1,numerals-leal1235-1,Chan2019,twentyfour,24,ʤʸɐ͈ː³ʧũ͈³,dzya3tsu3,,FALSCH,20+4,NA,NA
25,numerals-leal1235-1-twentyfive-1,numerals-leal1235-1,Chan2019,twentyfive,25,ʤʸɐ͈ː³ ŋʸɐ͈̃³,dzya3ngya3,,FALSCH,20+5,NA,NA
26,numerals-leal1235-1-twentysix-1,numerals-leal1235-1,Chan2019,twentysix,26,ʤʸɐ͈ː³ hŋʸũ͈ː³,dzya3hngyu3,,FALSCH,20+6,NA,NA
27,numerals-leal1235-1-twentyseven-1,numerals-leal1235-1,Chan2019,twentyseven,27,ʤʸɐ͈ː³ ʣɨ³² ʤʸɐ͈ː⁴,dzya3dzi32dzya4,,FALSCH,20+7,NA,NA
28,numerals-leal1235-1-twentyeight-1,numerals-leal1235-1,Chan2019,twentyeight,28,ʤʸɐ͈ː³ hŋʸɐ͈̃⁴,dzya3hngya4,,FALSCH,20+8,NA,NA
29,numerals-leal1235-1-twentynine-1,numerals-leal1235-1,Chan2019,twentynine,29,ʤʸɐ͈ː³ ŋʸʊ͈̃⁴,dzya3ngyu4,,FALSCH,20+9,NA,NA
30,numerals-leal1235-1-thirty-1,numerals-leal1235-1,Chan2019,thirty,30,ʤʸɐ͈⁴ʤʸɐ͈³,dzya4dzya3,,FALSCH,10+20,"Synchronically, it looks like the order switched from 20+9 to 10+20 but this could also just be the way different tones interact in the language (?).",NA
31,numerals-leal1235-1-forty-1,numerals-leal1235-1,Chan2019,forty,40,t̪ũ͈⁴.lɐ͈ː³,tu4la3,,FALSCH,2⋅20′,NA,NA
32,numerals-leal1235-1-fifty-1,numerals-leal1235-1,Chan2019,fifty,50,t̪ũ͈⁴.nɐ͈⁴.ʤʸɐ͈³,tu4na4dzya3,,FALSCH,2⋅20′+10,NA,NA
33,numerals-leal1235-1-sixty-1,numerals-leal1235-1,Chan2019,sixty,60,t̪ũ͈⁴.nɐ͈⁴.ʤʸɐ͈³ ʣɨ³² ʤʸɐ͈⁴,tu4na4dzya3dzi32dzya4,,FALSCH,2⋅20′+10+10,NA,NA
34,numerals-leal1235-1-seventy-1,numerals-leal1235-1,Chan2019,seventy,70,t̪ũ͈⁴.nɐ͈⁴.ʤʸɐ͈³ ʣɨ³² ʤʸɐ͈ː³,tu4na4dzya3dzi32dzya3,,FALSCH,2⋅20′+10+20,NA,NA
35,numerals-leal1235-1-eighty-1,numerals-leal1235-1,Chan2019,eighty,80,ochenta,ochenta,(loanword),WAHR,8⋅10′,loan from Spanish,NA
36,numerals-leal1235-1-ninety-1,numerals-leal1235-1,Chan2019,ninety,90,noventa,noventa,(loanword),WAHR,9⋅10′,loan from Spanish,NA
37,numerals-leal1235-1-hundred-1,numerals-leal1235-1,Chan2019,hundred,100,kɐ̃ː³ ŋʸɐ͈̃⁴.lɐ͈ː³,ka3ngya4la3,,FALSCH,1⋅5⋅20′,NA,NA
38,numerals-leal1235-1-twohundred-1,numerals-leal1235-1,Chan2019,twohundred,200,t̪ũ͈⁴ ŋʸɐ͈̃⁴.lɐ͈ː³,tu4ngya4la3,,FALSCH,2⋅5⋅20′,NA,NA
39,numerals-leal1235-1-thousand-1,numerals-leal1235-1,Chan2019,thousand,1000,kɐ̃ː³,ka3,(loanword),WAHR,?,identical to the (presumed) form of '1' in 100?,NA
40,numerals-leal1235-1-twothousand-1,numerals-leal1235-1,Chan2019,twothousand,2000,t̪ũ͈⁴,tu4,(loanword),WAHR,?,identical to 2?,NA
