Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
1,numerals-mixt1426-1-one-1,numerals-mixt1426-1,Chan2019,one,1,tîb,tib,,FALSCH,1,NA,NA
2,numerals-mixt1426-1-two-1,numerals-mixt1426-1,Chan2019,two,2,tʃòp,tsop,,FALSCH,2,NA,NA
3,numerals-mixt1426-1-three-1,numerals-mixt1426-1,Chan2019,three,3,tsónː,tson,,FALSCH,3,NA,NA
4,numerals-mixt1426-1-four-1,numerals-mixt1426-1,Chan2019,four,4,tàp,tap,,FALSCH,4,NA,NA
5,numerals-mixt1426-1-five-1,numerals-mixt1426-1,Chan2019,five,5,ɡàʔaj,gaaj,,FALSCH,5,NA,NA
6,numerals-mixt1426-1-six-1,numerals-mixt1426-1,Chan2019,six,6,ʃòʔp,sop,,FALSCH,6,NA,NA
7,numerals-mixt1426-1-seven-1,numerals-mixt1426-1,Chan2019,seven,7,ɡádz,gadz,,FALSCH,7,NA,NA
8,numerals-mixt1426-1-eight-1,numerals-mixt1426-1,Chan2019,eight,8,ʃòn,son,,FALSCH,8,NA,NA
9,numerals-mixt1426-1-nine-1,numerals-mixt1426-1,Chan2019,nine,9,ɡʲèʔe,gjee,,FALSCH,9,NA,NA
10,numerals-mixt1426-1-ten-1,numerals-mixt1426-1,Chan2019,ten,10,tsìʔi,tsii,,FALSCH,10,NA,NA
11,numerals-mixt1426-1-eleven-1,numerals-mixt1426-1,Chan2019,eleven,11,tsìʔptîb,tsiptib,,FALSCH,10+1,NA,NA
12,numerals-mixt1426-1-twelve-1,numerals-mixt1426-1,Chan2019,twelve,12,tsìʔptʃòp,tsiptsop,,FALSCH,10+2,NA,NA
13,numerals-mixt1426-1-thirteen-1,numerals-mixt1426-1,Chan2019,thirteen,13,tsìnː,tsin,,FALSCH,10+3,"Not as transparent as 11, 12 or 14 but still conceivable.",NA
14,numerals-mixt1426-1-fourteen-1,numerals-mixt1426-1,Chan2019,fourteen,14,tsìdâ,tsida,,FALSCH,10+4,NA,NA
15,numerals-mixt1426-1-fifteen-1,numerals-mixt1426-1,Chan2019,fifteen,15,tsìʔn,tsin,,FALSCH,10+5′,Possibly 10+5 (not prime) but this is hard to tell from the synchronic data.,NA
16,numerals-mixt1426-1-sixteen-1,numerals-mixt1426-1,Chan2019,sixteen,16,tsìʔmːptîb,tsimptib,,FALSCH,10+5′+1,NA,NA
17,numerals-mixt1426-1-seventeen-1,numerals-mixt1426-1,Chan2019,seventeen,17,tsìʔmːtʃòp,tsimtsop,,FALSCH,10+5′+2,NA,NA
18,numerals-mixt1426-1-eighteen-1,numerals-mixt1426-1,Chan2019,eighteen,18,tsìʔmːptsónː,tsimptson,,FALSCH,10+5′+3,NA,NA
19,numerals-mixt1426-1-nineteen-1,numerals-mixt1426-1,Chan2019,nineteen,19,tsìʔmːptàp,tsimptap,,FALSCH,10+5′+4,NA,NA
20,numerals-mixt1426-1-twenty-1,numerals-mixt1426-1,Chan2019,twenty,20,ɡálː,gal,,FALSCH,20,NA,NA
21,numerals-mixt1426-1-twentyone-1,numerals-mixt1426-1,Chan2019,twentyone,21,ɡálːptîb,galptib,,FALSCH,20+1,NA,NA
22,numerals-mixt1426-1-twentytwo-1,numerals-mixt1426-1,Chan2019,twentytwo,22,ɡálːptʃǒp,galptsop,,FALSCH,20+2,NA,NA
23,numerals-mixt1426-1-twentythree-1,numerals-mixt1426-1,Chan2019,twentythree,23,ɡálːptsǒnː,galptson,,FALSCH,20+3,NA,NA
24,numerals-mixt1426-1-twentyfour-1,numerals-mixt1426-1,Chan2019,twentyfour,24,ɡálːptǎp,galptap,,FALSCH,20+4,NA,NA
25,numerals-mixt1426-1-twentyfive-1,numerals-mixt1426-1,Chan2019,twentyfive,25,ɡálːpɡʲǎj,galpgjaj,,FALSCH,20+5,NA,NA
26,numerals-mixt1426-1-twentysix-1,numerals-mixt1426-1,Chan2019,twentysix,26,ɡálːpʃóʔp,galpsop,,FALSCH,20+6,NA,NA
27,numerals-mixt1426-1-twentyseven-1,numerals-mixt1426-1,Chan2019,twentyseven,27,ɡálːpɡádz,galpgadz,,FALSCH,20+7,NA,NA
28,numerals-mixt1426-1-twentyeight-1,numerals-mixt1426-1,Chan2019,twentyeight,28,ɡálːpʃǒnː,galpson,,FALSCH,20+8,NA,NA
29,numerals-mixt1426-1-twentynine-1,numerals-mixt1426-1,Chan2019,twentynine,29,ɡálːpɡʲéʔe,galpgjee,,FALSCH,20+9,NA,NA
30,numerals-mixt1426-1-thirty-1,numerals-mixt1426-1,Chan2019,thirty,30,ɡálːptsíʔi,galptsii,,FALSCH,20+10,NA,NA
31,numerals-mixt1426-1-forty-1,numerals-mixt1426-1,Chan2019,forty,40,tʃòʔo,tsoo,( 2 x 20 ),FALSCH,2⋅20′,NA,NA
32,numerals-mixt1426-1-fifty-1,numerals-mixt1426-1,Chan2019,fifty,50,tʃòʔptsíʔi,tsoptsii,,FALSCH,2⋅20′+10,Could theoretically also be 2[⋅20′]+10 but the form is not entirely identical to '2'.,NA
33,numerals-mixt1426-1-sixty-1,numerals-mixt1426-1,Chan2019,sixty,60,tsónːɡálː,tsongal,( 3 x 20 ),FALSCH,3⋅20,NA,NA
34,numerals-mixt1426-1-seventy-1,numerals-mixt1426-1,Chan2019,seventy,70,tsónːɡálːtsíʔi,tsongaltsii,,FALSCH,3⋅20+10,NA,NA
35,numerals-mixt1426-1-eighty-1,numerals-mixt1426-1,Chan2019,eighty,80,tàpɡálː,tapgal,( 4 x 20 ),FALSCH,4⋅20,NA,NA
36,numerals-mixt1426-1-ninety-1,numerals-mixt1426-1,Chan2019,ninety,90,tàpɡálːtsíʔi,tapgaltsii,,FALSCH,4⋅20+10,NA,NA
37,numerals-mixt1426-1-hundred-1,numerals-mixt1426-1,Chan2019,hundred,100,tìbɡàjòʔo,tibgajoo,,FALSCH,1⋅5⋅20′,NA,NA
38,numerals-mixt1426-1-twohundred-1,numerals-mixt1426-1,Chan2019,twohundred,200,tʃòpɡàjòʔo,tsopgajoo,,FALSCH,2⋅5⋅20′,NA,NA
39,numerals-mixt1426-1-thousand-1,numerals-mixt1426-1,Chan2019,thousand,1000,tsǐʔiɡàjòʔo,tsiigajoo,( 100 x 10 ),FALSCH,10⋅5⋅20′,NA,NA
40,numerals-mixt1426-1-twothousand-1,numerals-mixt1426-1,Chan2019,twothousand,2000,tʃòpmîl,tsopmil,('mil' < Spanish ),WAHR,2⋅1000,-mîl is a loan from Spanish mil,NA
