Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
23,numerals-guil1236-1-twentyone-1,numerals-guil1236-1,Chan2019,twentyone,21,ɡaldbtǔbʲ,galdbtubj,,FALSCH,20+1,NA,NA
24,numerals-guil1236-1-twentytwo-1,numerals-guil1236-1,Chan2019,twentytwo,22,ɡaldbtjǒp,galdbtjop,,FALSCH,20+2,NA,NA
25,numerals-guil1236-1-twentythree-1,numerals-guil1236-1,Chan2019,twentythree,23,ɡaldbtʃǒn,galdbtson,,FALSCH,20+3,NA,NA
26,numerals-guil1236-1-twentyfour-1,numerals-guil1236-1,Chan2019,twentyfour,24,ɡaldbtàp,galdbtap,,FALSCH,20+4,NA,NA
27,numerals-guil1236-1-twentyfive-1,numerals-guil1236-1,Chan2019,twentyfive,25,ɡaldbgàːj,galdbgaj,,FALSCH,20+5,NA,NA
28,numerals-guil1236-1-twentysix-1,numerals-guil1236-1,Chan2019,twentysix,26,ɡaldbʃòːp,galdbsop,,FALSCH,20+6,NA,NA
29,numerals-guil1236-1-twentyseven-1,numerals-guil1236-1,Chan2019,twentyseven,27,ɡaldbɡǎs,galdbgas,,FALSCH,20+7,NA,NA
30,numerals-guil1236-1-twentyeight-1,numerals-guil1236-1,Chan2019,twentyeight,28,ɡaldbʃǔn,galdbsun,,FALSCH,20+8,NA,NA
31,numerals-guil1236-1-twentynine-1,numerals-guil1236-1,Chan2019,twentynine,29,ɡaldbɡàː,galdbga,,FALSCH,20+9,NA,NA
32,numerals-guil1236-1-thirty-1,numerals-guil1236-1,Chan2019,thirty,30,ɡaldbtsɨ̀ː,galdbtsi,,FALSCH,20+10,NA,NA
33,numerals-guil1236-1-forty-1,numerals-guil1236-1,Chan2019,forty,40,tjuàː,tjua,,FALSCH,2⋅20,NA,2⋅[20]
34,numerals-guil1236-1-fifty-1,numerals-guil1236-1,Chan2019,fifty,50,tjuabtsɨ̀ː,tjuabtsi,,FALSCH,2⋅20+10,NA,2⋅[20]+10
35,numerals-guil1236-1-sixty-1,numerals-guil1236-1,Chan2019,sixty,60,ɡajôn,gajon,(potential aspect  of 3),FALSCH,?,3⋅20 would be expected but I really don't see it (and I don't understand the contributor's comment),NA
36,numerals-guil1236-1-seventy-1,numerals-guil1236-1,Chan2019,seventy,70,ɡajomtsɨ̀ː,gajomtsi,,FALSCH,?,whatever 60 is +10,NA
37,numerals-guil1236-1-eighty-1,numerals-guil1236-1,Chan2019,eighty,80,tàː,ta,(poss. Reduced form of 4),FALSCH,4⋅20,NA,4⋅[20]
38,numerals-guil1236-1-ninety-1,numerals-guil1236-1,Chan2019,ninety,90,tabtsɨ̀ː,tabtsi,,FALSCH,4⋅20+10,NA,4⋅[20]+10
39,numerals-guil1236-1-hundred-1,numerals-guil1236-1,Chan2019,hundred,100,tɨ̀ ɡajuwàː,tigajuwa,,FALSCH,1⋅5⋅20′,NA,NA
40,numerals-guil1236-1-twohundred-1,numerals-guil1236-1,Chan2019,twohundred,200,tjǒp ɡajuwàː,tjopgajuwa,,FALSCH,2⋅5⋅20′,NA,NA
41,numerals-guil1236-1-thousand-1,numerals-guil1236-1,Chan2019,thousand,1000,tɨ̀ mîl,timil,(Spanish loan),WAHR,1⋅1000,mîl is a loan from Spanish mil,NA
42,numerals-guil1236-1-twothousand-1,numerals-guil1236-1,Chan2019,twothousand,2000,tjǒp mîl,tjopmil,(Spanish loan),WAHR,2⋅1000,mîl is a loan from Spanish mil,NA
