Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
30,numerals-high1242-1-thirty-1,numerals-high1242-1,Chan2019,thirty,30,anušans kimbamaʔ,anusanskimbama,,FALSCH,1⋅20+10,NA,20+10
31,numerals-high1242-1-forty-1,numerals-high1242-1,Chan2019,forty,40,okeh nušans,okehnusans,,FALSCH,2⋅20,NA,NA
32,numerals-high1242-1-fifty-1,numerals-high1242-1,Chan2019,fifty,50,okeh nušans kimbamaʔ,okehnusanskimbama,,FALSCH,2⋅20+10,NA,NA
33,numerals-high1242-1-sixty-1,numerals-high1242-1,Chan2019,sixty,60,afaneh nušans,afanehnusans,,FALSCH,3⋅20,NA,NA
34,numerals-high1242-1-seventy-1,numerals-high1242-1,Chan2019,seventy,70,afaneh nušans kimbamaʔ,afanehnusanskimbama,,FALSCH,3⋅20+10,NA,NA
35,numerals-high1242-1-eighty-1,numerals-high1242-1,Chan2019,eighty,80,amalpuh nušans,amalpuhnusans,,FALSCH,4⋅20,NA,NA
36,numerals-high1242-1-ninety-1,numerals-high1242-1,Chan2019,ninety,90,amalpuh nušans kimbamaʔ,amalpuhnusanskimbama,,FALSCH,4⋅20+10,NA,NA
37,numerals-high1242-1-hundred-1,numerals-high1242-1,Chan2019,hundred,100,amaɡueh,amagueh,,FALSCH,5⋅20′,NA,NA
38,numerals-high1242-1-hundred-2,numerals-high1242-1,Chan2019,hundred,100,anulij maxnu,anulijmaxnu,,FALSCH,1⋅100,NA,NA
39,numerals-high1242-1-twohundred-1,numerals-high1242-1,Chan2019,twohundred,200,imbamaj nuxans,imbamajnuxans,,FALSCH,10⋅20,NA,NA
40,numerals-high1242-1-twohundred-2,numerals-high1242-1,Chan2019,twohundred,200,oɡuej maxnu,oguejmaxnu,,FALSCH,2⋅100,NA,NA
41,numerals-high1242-1-thousand-1,numerals-high1242-1,Chan2019,thousand,1000,imbamaj maxnu,imbamajmaxnu,,FALSCH,10⋅100,NA,NA
42,numerals-high1242-1-twothousand-1,numerals-high1242-1,Chan2019,twothousand,2000,anušans maxnu,anusansmaxnu,,FALSCH,1⋅20⋅100,NA,20⋅100
