Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
23,numerals-pisa1237-1-twentythree-1,numerals-pisa1237-1,Chan2019,twentythree,23,pʼuːʃamtʼútu,pusamtutu,,FALSCH,20+3,NA,NA
24,numerals-pisa1237-1-twentyfour-1,numerals-pisa1237-1,Chan2019,twentyfour,24,pʼuːʃamtʼáːtʼi,pusamtati,,FALSCH,20+4,NA,NA
25,numerals-pisa1237-1-twentyfive-1,numerals-pisa1237-1,Chan2019,twentyfive,25,pʼuːʃamkíːs,pusamkis,,FALSCH,20+5,NA,NA
26,numerals-pisa1237-1-twentysix-1,numerals-pisa1237-1,Chan2019,twentysix,26,pʼuːʃamtʃáːʃan,pusamtsasan,,FALSCH,20+6,NA,NA
27,numerals-pisa1237-1-twentyseven-1,numerals-pisa1237-1,Chan2019,twentyseven,27,pʼuːʃamtuhún,pusamtuhun,,FALSCH,20+7,NA,NA
28,numerals-pisa1237-1-twentyeight-1,numerals-pisa1237-1,Chan2019,twentyeight,28,pʼuːʃamtsahín,pusamtsahin,,FALSCH,20+8,NA,NA
29,numerals-pisa1237-1-twentynine-1,numerals-pisa1237-1,Chan2019,twentynine,29,pʼuːʃamnaháːtsi,pusamnahatsi,,FALSCH,20+9,NA,NA
30,numerals-pisa1237-1-thirty-1,numerals-pisa1237-1,Chan2019,thirty,30,pʼuːʃamkáw,pusamkaw,,FALSCH,20+10,NA,NA
31,numerals-pisa1237-1-forty-1,numerals-pisa1237-1,Chan2019,forty,40,tʼupʼuːʃám,tupusam,( 2 x 20 ),FALSCH,2⋅20,NA,NA
32,numerals-pisa1237-1-fifty-1,numerals-pisa1237-1,Chan2019,fifty,50,tʼupʼuːʃamkáw,tupusamkaw,,FALSCH,2⋅20+10,NA,NA
33,numerals-pisa1237-1-sixty-1,numerals-pisa1237-1,Chan2019,sixty,60,tʼutupʼuːʃám,tutupusam,( 3 x 20 ),FALSCH,3⋅20,NA,NA
34,numerals-pisa1237-1-seventy-1,numerals-pisa1237-1,Chan2019,seventy,70,tʼutupʼuːʃamkaw,tutupusamkaw,,FALSCH,3⋅20+10,NA,NA
35,numerals-pisa1237-1-eighty-1,numerals-pisa1237-1,Chan2019,eighty,80,tʼaːtʼipʼuːʃam,tatipusam,( 4 x 20 ),FALSCH,4⋅20,NA,NA
36,numerals-pisa1237-1-ninety-1,numerals-pisa1237-1,Chan2019,ninety,90,tʼaːtʼipʼuːʃamkaw,tatipusamkaw,,FALSCH,4⋅20+10,NA,NA
37,numerals-pisa1237-1-hundred-1,numerals-pisa1237-1,Chan2019,hundred,100,sien,sien,( Spanish),FALSCH,100,loan from Spanish cien,NA
38,numerals-pisa1237-1-hundred-2,numerals-pisa1237-1,Chan2019,hundred,100,kispʼuuʃam,kispuusam,,FALSCH,5⋅20,NA,NA
39,numerals-pisa1237-1-twohundred-1,numerals-pisa1237-1,Chan2019,twohundred,200,dosientos,dosientos,( Spanish ),FALSCH,2⋅100,loan from Spanish doscientos,NA
40,numerals-pisa1237-1-thousand-1,numerals-pisa1237-1,Chan2019,thousand,1000,mil,mil,( Spanish ),FALSCH,1000,loan from Spanish mil,NA
41,numerals-pisa1237-1-twothousand-1,numerals-pisa1237-1,Chan2019,twothousand,2000,tʼuy mil,tuymil,,FALSCH,2⋅1000,mil is a loan from Spanish mil,NA
