Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
15,numerals-kaqc1270-1-fifteen-1,numerals-kaqc1270-1,Chan2019,fifteen,15,wolaχuχ,wolakhukh,,FALSCH,5[+]10,NA,NA
16,numerals-kaqc1270-1-sixteen-1,numerals-kaqc1270-1,Chan2019,sixteen,16,waqlaχuχ,waqlakhukh,,FALSCH,6[+]10,NA,NA
17,numerals-kaqc1270-1-seventeen-1,numerals-kaqc1270-1,Chan2019,seventeen,17,wuqlaχuχ,wuqlakhukh,,FALSCH,7[+]10,NA,NA
18,numerals-kaqc1270-1-eighteen-1,numerals-kaqc1270-1,Chan2019,eighteen,18,waqʃaqlaχuχ,waqsaqlakhukh,,FALSCH,8[+]10,NA,NA
19,numerals-kaqc1270-1-nineteen-1,numerals-kaqc1270-1,Chan2019,nineteen,19,ɓeleχlaχuχ,belekhlakhukh,,FALSCH,9[+]10,NA,NA
20,numerals-kaqc1270-1-twenty-1,numerals-kaqc1270-1,Chan2019,twenty,20,χukʼal̥,khukal,,FALSCH,1[⋅]20,NA,NA
21,numerals-kaqc1270-1-twenty-2,numerals-kaqc1270-1,Chan2019,twenty,20,χun winəq,khunwinaq,,FALSCH,1[⋅]20,NA,NA
22,numerals-kaqc1270-1-twentyone-1,numerals-kaqc1270-1,Chan2019,twentyone,21,χukʼal̥ χun,khukalkhun,,FALSCH,1[⋅]20[+]1,NA,NA
23,numerals-kaqc1270-1-twentytwo-1,numerals-kaqc1270-1,Chan2019,twentytwo,22,χukʼal̥ kaʔiʔ,khukalkai,,FALSCH,1[⋅]20[+]2,NA,NA
24,numerals-kaqc1270-1-twentythree-1,numerals-kaqc1270-1,Chan2019,twentythree,23,χukʼal̥ oʃiʔ,khukalosi,,FALSCH,1[⋅]20[+]3,NA,NA
25,numerals-kaqc1270-1-twentyfour-1,numerals-kaqc1270-1,Chan2019,twentyfour,24,χukʼal̥ kaχiʔ,khukalkakhi,,FALSCH,1[⋅]20[+]4,NA,NA
26,numerals-kaqc1270-1-twentyfive-1,numerals-kaqc1270-1,Chan2019,twentyfive,25,χukʼal̥ woʔoʔ,khukalwoo,,FALSCH,1[⋅]20[+]5,NA,NA
27,numerals-kaqc1270-1-twentysix-1,numerals-kaqc1270-1,Chan2019,twentysix,26,χukʼal̥ waqiʔ,khukalwaqi,,FALSCH,1[⋅]20[+]6,NA,NA
28,numerals-kaqc1270-1-twentyseven-1,numerals-kaqc1270-1,Chan2019,twentyseven,27,χukʼal̥ wuquʔ,khukalwuqu,,FALSCH,1[⋅]20[+]7,NA,NA
29,numerals-kaqc1270-1-twentyeight-1,numerals-kaqc1270-1,Chan2019,twentyeight,28,χukʼal̥ waqʃaqiʔ,khukalwaqsaqi,,FALSCH,1[⋅]20[+]8,NA,NA
30,numerals-kaqc1270-1-twentynine-1,numerals-kaqc1270-1,Chan2019,twentynine,29,χukʼal̥ ɓeleχeʔ,khukalbelekhe,,FALSCH,1[⋅]20[+]9,NA,NA
31,numerals-kaqc1270-1-thirty-1,numerals-kaqc1270-1,Chan2019,thirty,30,χukʼal̥ laχuχ,khukallakhukh,,FALSCH,1[⋅]20[+]10,NA,NA
32,numerals-kaqc1270-1-forty-1,numerals-kaqc1270-1,Chan2019,forty,40,kaʔkʼal̥,kakal,,FALSCH,2[⋅]20,NA,NA
33,numerals-kaqc1270-1-forty-2,numerals-kaqc1270-1,Chan2019,forty,40,kawinəq,kawinaq,( 2 x 20 ),FALSCH,2[⋅]20,NA,NA
34,numerals-kaqc1270-1-fifty-1,numerals-kaqc1270-1,Chan2019,fifty,50,kaʔkʼal̥ laχuχ,kakallakhukh,,FALSCH,2[⋅]20[+]10,NA,NA
35,numerals-kaqc1270-1-sixty-1,numerals-kaqc1270-1,Chan2019,sixty,60,oʃkʼal̥,oskal,,FALSCH,3[⋅]20,NA,NA
36,numerals-kaqc1270-1-sixty-2,numerals-kaqc1270-1,Chan2019,sixty,60,oʃwinəq,oswinaq,( 3 x 20 ),FALSCH,3[⋅]20,NA,NA
37,numerals-kaqc1270-1-seventy-1,numerals-kaqc1270-1,Chan2019,seventy,70,oʃkʼal̥ laχuχ,oskallakhukh,,FALSCH,3[⋅]20[+]10,NA,NA
38,numerals-kaqc1270-1-eighty-1,numerals-kaqc1270-1,Chan2019,eighty,80,kaχkʼal̥,kakhkal,,FALSCH,4[⋅]20,NA,NA
39,numerals-kaqc1270-1-eighty-2,numerals-kaqc1270-1,Chan2019,eighty,80,kaχwinəq,kakhwinaq,( 4 x 20 ),FALSCH,4[⋅]20,NA,NA
40,numerals-kaqc1270-1-ninety-1,numerals-kaqc1270-1,Chan2019,ninety,90,kaχkʼal laχuχ,kakhkallakhukh,,FALSCH,4[⋅]20[+]10,NA,NA
41,numerals-kaqc1270-1-hundred-1,numerals-kaqc1270-1,Chan2019,hundred,100,wokʼal̥,wokal,,FALSCH,5[⋅]20,NA,NA
42,numerals-kaqc1270-1-hundred-2,numerals-kaqc1270-1,Chan2019,hundred,100,wowinəq,wowinaq,( 5 x 20 ),FALSCH,5[⋅]20,NA,NA
43,numerals-kaqc1270-1-twohundred-1,numerals-kaqc1270-1,Chan2019,twohundred,200,laχkʼal̥,lakhkal,,FALSCH,10[⋅]20,NA,NA
44,numerals-kaqc1270-1-twohundred-2,numerals-kaqc1270-1,Chan2019,twohundred,200,laχwinəq,lakhwinaq,( 10 x 20 ),FALSCH,10[⋅]20,NA,NA
45,numerals-kaqc1270-1-thousand-1,numerals-kaqc1270-1,Chan2019,thousand,1000,kaʔqʼoʔ laχkʼal̥,kaqolakhkal,,FALSCH,2[⋅]400[+]10[⋅]20,NA,NA
46,numerals-kaqc1270-1-thousand-2,numerals-kaqc1270-1,Chan2019,thousand,1000,laχwinəq,lakhwinaq,,FALSCH,?,the same as 200?,NA
47,numerals-kaqc1270-1-twothousand-1,numerals-kaqc1270-1,Chan2019,twothousand,2000,woqʼoʔ,woqo,,FALSCH,5[⋅]400,NA,NA
