Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
24,numerals-guer1243-1-twentyfour-1,numerals-guer1243-1,Chan2019,twentyfour,24,ntʲkiuː˩˧ntʃoːʔ˩˧ɲe˨kieː˩˧,ntjkiuntsonekie,,FALSCH,20+4,NA,NA
25,numerals-guer1243-1-twentyfive-1,numerals-guer1243-1,Chan2019,twentyfive,25,ntʲkiuː˩˧ntʃoːʔ˩˧ʔom˨,ntjkiuntsoom,,FALSCH,20+5,NA,NA
26,numerals-guer1243-1-twentysix-1,numerals-guer1243-1,Chan2019,twentysix,26,ntʲkiuː˩˧ntʃoːʔ˩˧jom˨,ntjkiuntsojom,,FALSCH,20+6,NA,NA
27,numerals-guer1243-1-twentyseven-1,numerals-guer1243-1,Chan2019,twentyseven,27,ntʲkiuː˩˧ntʃoːʔ˩˧ntʲ˨kieːʔ˧,ntjkiuntsontjkie,,FALSCH,20+7,NA,NA
28,numerals-guer1243-1-twentyeight-1,numerals-guer1243-1,Chan2019,twentyeight,28,ntʲkiuː˩˧ntʃoːʔ˩˧ɲẽː˩˧,ntjkiuntsone,,FALSCH,20+8,NA,NA
29,numerals-guer1243-1-twentynine-1,numerals-guer1243-1,Chan2019,twentynine,29,ntʲkiuː˩˧ntʃoːʔ˩˧ɲʲẽː˩˧,ntjkiuntsonje,,FALSCH,20+9,NA,NA
30,numerals-guer1243-1-thirty-1,numerals-guer1243-1,Chan2019,thirty,30,ntʲkiuː˩˧ntʃoːʔ˩˧(n)ki˨,ntjkiuntsonki,,FALSCH,20+10,NA,NA
31,numerals-guer1243-1-forty-1,numerals-guer1243-1,Chan2019,forty,40,wẽ˨ ʔãː˩˧,wea,( 2 x 20  ),FALSCH,2⋅20′,NA,NA
32,numerals-guer1243-1-fifty-1,numerals-guer1243-1,Chan2019,fifty,50,wẽ˨ʔãː˩˧ntʃoːʔ˩˧(n)ki˨,weantsonki,,FALSCH,2⋅20′+10,NA,NA
33,numerals-guer1243-1-sixty-1,numerals-guer1243-1,Chan2019,sixty,60,ndʲẽː˩˧ʔãː˩˧,ndjea,( 3 x 20 ),FALSCH,3⋅20′,NA,NA
34,numerals-guer1243-1-seventy-1,numerals-guer1243-1,Chan2019,seventy,70,ndʲẽː˩˧ʔãː˩˧ntʃoːʔ˩˧(n)ki˨,ndjeantsonki,,FALSCH,3⋅20′+10,NA,NA
35,numerals-guer1243-1-eighty-1,numerals-guer1243-1,Chan2019,eighty,80,ɲe˨kiẽː˩˧ʔãː˩˧,nekiea,( 4 x 20  ),FALSCH,4⋅20′,NA,NA
36,numerals-guer1243-1-ninety-1,numerals-guer1243-1,Chan2019,ninety,90,ɲe˨kiẽː˩˧ʔãː˩˧ntʃoːʔ˩˧(n)ki˨,nekieantsonki,,FALSCH,4⋅20′+10,NA,NA
37,numerals-guer1243-1-hundred-1,numerals-guer1243-1,Chan2019,hundred,100,kwi˦ siã˦to˨,kwisiato,(  < Spanish ),WAHR,1⋅100,siã˦to˨ is a loan from Spanish ciento,NA
38,numerals-guer1243-1-twohundred-1,numerals-guer1243-1,Chan2019,twohundred,200,we˨ siã˦to˨,wesiato,,FALSCH,2⋅100,siã˦to˨ is a loan from Spanish ciento,NA
39,numerals-guer1243-1-thousand-1,numerals-guer1243-1,Chan2019,thousand,1000,kwi˦ meĩ˥˧,kwimei,(  < Spanish ),WAHR,1⋅1000,meĩ˥˧ is a loan from Spanish,NA
40,numerals-guer1243-1-twothousand-1,numerals-guer1243-1,Chan2019,twothousand,2000,we˨ meĩ˥˧,wemei,,FALSCH,2⋅1000,meĩ˥˧ is a loan from Spanish,NA
