Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
1,numerals-sanm1298-1-one-1,numerals-sanm1298-1,Chan2019,one,1,ŋɡoh¹³,nggoh13,,FALSCH,1,NA,NA
2,numerals-sanm1298-1-two-1,numerals-sanm1298-1,Chan2019,two,2,ββi¹³,bbi13,,FALSCH,2,NA,NA
3,numerals-sanm1298-1-three-1,numerals-sanm1298-1,Chan2019,three,3,βa¹ʔni³,ba1ni3,,FALSCH,3,NA,NA
4,numerals-sanm1298-1-four-1,numerals-sanm1298-1,Chan2019,four,4,kə̃¹ʔə̃³,ka1a3,,FALSCH,4,NA,NA
5,numerals-sanm1298-1-five-1,numerals-sanm1298-1,Chan2019,five,5,ũ¹ʔũh³,u1uh3,,FALSCH,5,NA,NA
6,numerals-sanm1298-1-six-1,numerals-sanm1298-1,Chan2019,six,6,βa¹tə̃h³,ba1tah3,,FALSCH,6,NA,NA
7,numerals-sanm1298-1-seven-1,numerals-sanm1298-1,Chan2019,seven,7,tt͡ʃih²,ttsih2,,FALSCH,7,NA,NA
8,numerals-sanm1298-1-eight-1,numerals-sanm1298-1,Chan2019,eight,8,ttũ²,ttu2,,FALSCH,8,NA,NA
9,numerals-sanm1298-1-nine-1,numerals-sanm1298-1,Chan2019,nine,9,ũ²,u2,,FALSCH,9,NA,NA
10,numerals-sanm1298-1-ten-1,numerals-sanm1298-1,Chan2019,ten,10,tt͡ʃiʔ²,ttsi2,,FALSCH,10,NA,NA
11,numerals-sanm1298-1-eleven-1,numerals-sanm1298-1,Chan2019,eleven,11,t͡ʃã²,tsa2,,FALSCH,10+1,NA,10+1′
12,numerals-sanm1298-1-twelve-1,numerals-sanm1298-1,Chan2019,twelve,12,t͡ʃu²βih²,tsu2bih2,,FALSCH,10+2,NA,NA
13,numerals-sanm1298-1-thirteen-1,numerals-sanm1298-1,Chan2019,thirteen,13,t͡ʃa¹ʔnih¹,tsa1nih1,,FALSCH,10+3,NA,NA
14,numerals-sanm1298-1-fourteen-1,numerals-sanm1298-1,Chan2019,fourteen,14,t͡ʃi²kə̃²ʔə̃h³,tsi2ka2ah3,,FALSCH,10+4,NA,NA
15,numerals-sanm1298-1-fifteen-1,numerals-sanm1298-1,Chan2019,fifteen,15,t͡ʃi²nuʔ²,tsi2nu2,,FALSCH,10+5,NA,NA
16,numerals-sanm1298-1-sixteen-1,numerals-sanm1298-1,Chan2019,sixteen,16,t͡ʃi²nuʔ² jə̃¹,tsi2nu2ja1,( 15 + 1 ),FALSCH,10+5+1,NA,NA
17,numerals-sanm1298-1-seventeen-1,numerals-sanm1298-1,Chan2019,seventeen,17,t͡ʃi²nuʔ² ββih¹,tsi2nu2bbih1,( 15 + 2 ),FALSCH,10+5+2,NA,NA
18,numerals-sanm1298-1-eighteen-1,numerals-sanm1298-1,Chan2019,eighteen,18,t͡ʃi²nuʔ² βa¹ʔnih³,tsi2nu2ba1nih3,( 15 + 3 ),FALSCH,10+5+3,NA,NA
19,numerals-sanm1298-1-nineteen-1,numerals-sanm1298-1,Chan2019,nineteen,19,t͡ʃi²nuʔ²kə̃¹ʔə̃h³,tsi2nu2ka1ah3,( 15 + 4 ),FALSCH,10+5+4,NA,NA
20,numerals-sanm1298-1-twenty-1,numerals-sanm1298-1,Chan2019,twenty,20,ko²,ko2,,FALSCH,20,NA,NA
21,numerals-sanm1298-1-twentyone-1,numerals-sanm1298-1,Chan2019,twentyone,21,ko² jə̃¹,ko2ja1,,FALSCH,20+1,NA,NA
22,numerals-sanm1298-1-twentytwo-1,numerals-sanm1298-1,Chan2019,twentytwo,22,ko² ββih²,ko2bbih2,,FALSCH,20+2,NA,NA
23,numerals-sanm1298-1-twentythree-1,numerals-sanm1298-1,Chan2019,twentythree,23,ko² βa²ʔnih²,ko2ba2nih2,,FALSCH,20+3,NA,NA
24,numerals-sanm1298-1-twentyfour-1,numerals-sanm1298-1,Chan2019,twentyfour,24,ko² kə̃¹ʔə̃h³,ko2ka1ah3,,FALSCH,20+4,NA,NA
25,numerals-sanm1298-1-twentyfive-1,numerals-sanm1298-1,Chan2019,twentyfive,25,ko² ũʔ²,ko2u2,,FALSCH,20+5,NA,NA
26,numerals-sanm1298-1-twentysix-1,numerals-sanm1298-1,Chan2019,twentysix,26,ko² βa²tə̃h²,ko2ba2tah2,,FALSCH,20+6,NA,NA
27,numerals-sanm1298-1-twentyseven-1,numerals-sanm1298-1,Chan2019,twentyseven,27,ko² tt͡ʃih²,ko2ttsih2,,FALSCH,20+7,NA,NA
28,numerals-sanm1298-1-twentyeight-1,numerals-sanm1298-1,Chan2019,twentyeight,28,ko² ttũ²,ko2ttu2,,FALSCH,20+8,NA,NA
29,numerals-sanm1298-1-twentynine-1,numerals-sanm1298-1,Chan2019,twentynine,29,ko² ũ²,ko2u2,,FALSCH,20+9,NA,NA
30,numerals-sanm1298-1-thirty-1,numerals-sanm1298-1,Chan2019,thirty,30,ko² tt͡ʃiʔ²,ko2ttsi2,,FALSCH,20+10,NA,NA
31,numerals-sanm1298-1-forty-1,numerals-sanm1298-1,Chan2019,forty,40,ββih² ʃi³a³,bbih2si3a3,( 2 x 20  ),FALSCH,2⋅20′,NA,NA
32,numerals-sanm1298-1-fifty-1,numerals-sanm1298-1,Chan2019,fifty,50,ββih² ʃi³a³ tt͡ʃiʔ²,bbih2si3a3ttsi2,,FALSCH,2⋅20′+10,NA,NA
33,numerals-sanm1298-1-sixty-1,numerals-sanm1298-1,Chan2019,sixty,60,βa²ʔnih³ ʃi³a³,ba2nih3si3a3,( 3 x 20  ),FALSCH,3⋅20′,NA,NA
34,numerals-sanm1298-1-seventy-1,numerals-sanm1298-1,Chan2019,seventy,70,βa²ʔnih³ ʃi³a³ tt͡ʃiʔ²,ba2nih3si3a3ttsi2,,FALSCH,3⋅20′+10,NA,NA
35,numerals-sanm1298-1-eighty-1,numerals-sanm1298-1,Chan2019,eighty,80,kə̃¹ʔə̃³ ʃi³a³,ka1a3si3a3,( 4 x 20  ),FALSCH,4⋅20′,NA,NA
36,numerals-sanm1298-1-ninety-1,numerals-sanm1298-1,Chan2019,ninety,90,kə̃¹ʔə̃³ ʃi³a³ tt͡ʃiʔ²,ka1a3si3a3ttsi2,,FALSCH,4⋅20′+10,NA,NA
37,numerals-sanm1298-1-hundred-1,numerals-sanm1298-1,Chan2019,hundred,100,si³e⁴ntu⁴³,si3e4ntu43,( < Spanish 'ciento' ),WAHR,100,Spanish loan,NA
38,numerals-sanm1298-1-thousand-1,numerals-sanm1298-1,Chan2019,thousand,1000,mi⁴³,mi43,( < Spanish 'mil'),WAHR,1000,Spanish loan,NA
