Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
16,numerals-west2632-1-fifteen-1,numerals-west2632-1,Chan2019,fifteen,15,kˀat͡sʰi tʰaːma t͡siʈa,katshithamatsita,,FALSCH,10+5,NA,NA
17,numerals-west2632-1-sixteen-1,numerals-west2632-1,Chan2019,sixteen,16,kˀat͡sʰi st͡ʃˀisa t͡siʈa,katshistsisatsita,,FALSCH,10+6,NA,NA
18,numerals-west2632-1-seventeen-1,numerals-west2632-1,Chan2019,seventeen,17,kˀat͡sʰi mˀaityaːna t͡siʈa,katshimaityanatsita,,FALSCH,10+7,NA,NA
19,numerals-west2632-1-eighteen-1,numerals-west2632-1,Chan2019,eighteen,18,kˀat͡sʰi kʰukˀumiʃu t͡siʈa,katshikhukumisutsita,,FALSCH,10+8,NA,NA
20,numerals-west2632-1-nineteen-1,numerals-west2632-1,Chan2019,nineteen,19,kˀat͡sʰi mayukˀa t͡siʈa,katshimayukatsita,,FALSCH,10+9,NA,NA
21,numerals-west2632-1-twenty-1,numerals-west2632-1,Chan2019,twenty,20,tyuːya kˀat͡sʰi,tyuyakatshi,,FALSCH,2⋅10,NA,NA
22,numerals-west2632-1-twentyone-1,numerals-west2632-1,Chan2019,twentyone,21,tyuːya kˀat͡sʰi iʂkˀa t͡siʈa,tyuyakatshiiskatsita,,FALSCH,2⋅10+1,NA,NA
23,numerals-west2632-1-twentytwo-1,numerals-west2632-1,Chan2019,twentytwo,22,tyuːya kˀat͡sʰi tyuː t͡siʈa,tyuyakatshityutsita,,FALSCH,2⋅10+2,NA,NA
24,numerals-west2632-1-twentythree-1,numerals-west2632-1,Chan2019,twentythree,23,tyuːya kˀat͡sʰi t͡ʃemi t͡siʈa,tyuyakatshitsemitsita,,FALSCH,2⋅10+3,NA,NA
25,numerals-west2632-1-twentyfour-1,numerals-west2632-1,Chan2019,twentyfour,24,tyuːya kˀat͡sʰi tyaːna t͡siʈa,tyuyakatshityanatsita,,FALSCH,2⋅10+4,NA,NA
26,numerals-west2632-1-twentyfive-1,numerals-west2632-1,Chan2019,twentyfive,25,tyuːya kˀat͡sʰi tʰaːma t͡siʈa,tyuyakatshithamatsita,,FALSCH,2⋅10+5,NA,NA
27,numerals-west2632-1-twentysix-1,numerals-west2632-1,Chan2019,twentysix,26,tyuːya kˀat͡sʰi st͡ʃˀisa t͡siʈa,tyuyakatshistsisatsita,,FALSCH,2⋅10+6,NA,NA
28,numerals-west2632-1-twentyseven-1,numerals-west2632-1,Chan2019,twentyseven,27,tyuːya kˀat͡sʰi mˀaityaːna t͡siʈa,tyuyakatshimaityanatsita,,FALSCH,2⋅10+7,NA,NA
29,numerals-west2632-1-twentyeight-1,numerals-west2632-1,Chan2019,twentyeight,28,tyuːya kˀat͡sʰi kʰukˀumiʃu t͡siʈa,tyuyakatshikhukumisutsita,,FALSCH,2⋅10+8,NA,NA
30,numerals-west2632-1-twentynine-1,numerals-west2632-1,Chan2019,twentynine,29,tyuːya kˀat͡sʰi mayukˀa t͡siʈa,tyuyakatshimayukatsita,,FALSCH,2⋅10+9,NA,NA
31,numerals-west2632-1-thirty-1,numerals-west2632-1,Chan2019,thirty,30,t͡ʃemi ya kˀat͡sʰi,tsemiyakatshi,,FALSCH,3⋅10,NA,NA
32,numerals-west2632-1-forty-1,numerals-west2632-1,Chan2019,forty,40,tyaːna wa kˀat͡sʰi,tyanawakatshi,,FALSCH,4⋅10,NA,NA
33,numerals-west2632-1-fifty-1,numerals-west2632-1,Chan2019,fifty,50,tʰaːma wa kˀat͡sʰi,thamawakatshi,,FALSCH,5⋅10,NA,NA
34,numerals-west2632-1-sixty-1,numerals-west2632-1,Chan2019,sixty,60,st͡ʃˀisa wa kˀat͡sʰi,stsisawakatshi,,FALSCH,6⋅10,NA,NA
35,numerals-west2632-1-seventy-1,numerals-west2632-1,Chan2019,seventy,70,mˀaityaːna wa kˀat͡sʰi,maityanawakatshi,,FALSCH,7⋅10,NA,NA
36,numerals-west2632-1-eighty-1,numerals-west2632-1,Chan2019,eighty,80,kʰukˀumiʃu wa kˀat͡sʰi,khukumisuwakatshi,,FALSCH,8⋅10,NA,NA
37,numerals-west2632-1-ninety-1,numerals-west2632-1,Chan2019,ninety,90,mayukˀa wa kˀat͡sʰi,mayukawakatshi,,FALSCH,9⋅10,NA,NA
38,numerals-west2632-1-hundred-1,numerals-west2632-1,Chan2019,hundred,100,kˀat͡sʰi wa kˀat͡sʰi,katshiwakatshi,( 10 x 10 ),FALSCH,10⋅10,NA,NA
39,numerals-west2632-1-twohundred-1,numerals-west2632-1,Chan2019,twohundred,200,tyuːya kˀat͡sʰi wa kˀat͡sʰi,tyuyakatshiwakatshi,,FALSCH,2⋅10⋅10,NA,NA
40,numerals-west2632-1-thousand-1,numerals-west2632-1,Chan2019,thousand,1000,kˀat͡sʰi wa kˀat͡sʰi wa kˀat͡sʰi,katshiwakatshiwakatshi,,FALSCH,10⋅10⋅10,NA,NA
41,numerals-west2632-1-thousand-2,numerals-west2632-1,Chan2019,thousand,1000,miːri,miri,,FALSCH,1000,a loan from Spanish mil,NA
