Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
19,numerals-maza1296-1-nineteen-1,numerals-maza1296-1,Chan2019,nineteen,19,tjõ˥.ɲu˧hũ˥,tjonuhu,(15+4),FALSCH,10[+]5[+]4,NA,NA
20,numerals-maza1296-1-twenty-1,numerals-maza1296-1,Chan2019,twenty,20,kã˥,ka,,FALSCH,20,NA,NA
21,numerals-maza1296-1-twentyone-1,numerals-maza1296-1,Chan2019,twentyone,21,kã˥.n̥ɡu˧,kangu,,FALSCH,20+1,NA,NA
22,numerals-maza1296-1-twentytwo-1,numerals-maza1296-1,Chan2019,twentytwo,22,kã˥.ho˧,kaho,,FALSCH,20+2,NA,NA
23,numerals-maza1296-1-twentythree-1,numerals-maza1296-1,Chan2019,twentythree,23,kã˥.hjã˥,kahja,,FALSCH,20+3,NA,NA
24,numerals-maza1296-1-twentyfour-1,numerals-maza1296-1,Chan2019,twentyfour,24,kã˥.ɲu˧hũ˧,kanuhu,,FALSCH,20+4,NA,NA
25,numerals-maza1296-1-twentyfive-1,numerals-maza1296-1,Chan2019,twentyfive,25,kã˥.ʔõw˧,kaow,,FALSCH,20+5,NA,NA
26,numerals-maza1296-1-twentysix-1,numerals-maza1296-1,Chan2019,twentysix,26,kã˥.hjõ˧,kahjo,,FALSCH,20+6,NA,NA
27,numerals-maza1296-1-twentyseven-1,numerals-maza1296-1,Chan2019,twentyseven,27,kã˥.ja˧tu˧,kajatu,,FALSCH,20+7,NA,NA
28,numerals-maza1296-1-twentyeight-1,numerals-maza1296-1,Chan2019,twentyeight,28,kã˥.hĩ˧,kahi,,FALSCH,20+8,NA,NA
29,numerals-maza1296-1-twentynine-1,numerals-maza1296-1,Chan2019,twentynine,29,kã˥.ɲa˧.hã˧,kanaha,,FALSCH,20+9,NA,NA
30,numerals-maza1296-1-thirty-1,numerals-maza1296-1,Chan2019,thirty,30,ka˧.tje˥,katje,(20+10),FALSCH,20+10,NA,NA
31,numerals-maza1296-1-forty-1,numerals-maza1296-1,Chan2019,forty,40,ho˥.kã˧,hoka,(2 x 20),FALSCH,2⋅20,NA,NA
32,numerals-maza1296-1-fifty-1,numerals-maza1296-1,Chan2019,fifty,50,ja˧.tʃa˥.tie˧,jatsatie,,FALSCH,50+10,Diachronically 2⋅20 as stated in the source mentioned by the contributor (Kirk 1985: 481) but synchronically it's really not there.,NA
33,numerals-maza1296-1-sixty-1,numerals-maza1296-1,Chan2019,sixty,60,ʃjã˥.kã˧,sjaka,(3 x 20),FALSCH,3⋅20,NA,NA
34,numerals-maza1296-1-seventy-1,numerals-maza1296-1,Chan2019,seventy,70,ʃjã˥.kã˧ ku˩ tje˧,sjakakutje,(3 x 20+10 ),FALSCH,3⋅20+10,NA,NA
35,numerals-maza1296-1-eighty-1,numerals-maza1296-1,Chan2019,eighty,80,ɲu˧hũ˧.kã˧,nuhuka,(4 x 20 ),FALSCH,4⋅20,NA,NA
36,numerals-maza1296-1-ninety-1,numerals-maza1296-1,Chan2019,ninety,90,ɲu˧hũ˧.kã˧ tje˧,nuhukatje,(4 x 20+10),FALSCH,4⋅20+10,NA,NA
37,numerals-maza1296-1-hundred-1,numerals-maza1296-1,Chan2019,hundred,100,sjen˥.tu˧,sjentu,< loanword from Spanish,WAHR,100,loan from Spanish ciento,NA
38,numerals-maza1296-1-twohundred-1,numerals-maza1296-1,Chan2019,twohundred,200,ho˧ sjen˥.tu˧,hosjentu,,FALSCH,2⋅100, is a loan from Spanish ciento,NA
39,numerals-maza1296-1-thousand-1,numerals-maza1296-1,Chan2019,thousand,1000,mi˥,mi,< loanword from Spanish,WAHR,1000,loan from Spanish mil,NA
40,numerals-maza1296-1-twothousand-1,numerals-maza1296-1,Chan2019,twothousand,2000,ho˧ mi˧,homi,,FALSCH,NA,mi˥ is a loan from Spanish mil,NA
