Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
1,numerals-atzi1235-1-one-1,numerals-atzi1235-1,Chan2019,one,1,mblaa,mblaa,,FALSCH,1,NA,NA
2,numerals-atzi1235-1-two-1,numerals-atzi1235-1,Chan2019,two,2,mnoo,mnoo,,FALSCH,2,NA,NA
3,numerals-atzi1235-1-three-1,numerals-atzi1235-1,Chan2019,three,3,phyuu,phyuu,,FALSCH,3,NA,NA
4,numerals-atzi1235-1-four-1,numerals-atzi1235-1,Chan2019,four,4,nkunhno,nkunhno,,FALSCH,4,NA,NA
5,numerals-atzi1235-1-five-1,numerals-atzi1235-1,Chan2019,five,5,kwitʔa,kwita,,FALSCH,5,NA,NA
6,numerals-atzi1235-1-six-1,numerals-atzi1235-1,Chan2019,six,6,nblantoho,nblantoho,,FALSCH,1+5′,"Taken together, 6-8 reveal their patterns.",NA
7,numerals-atzi1235-1-seven-1,numerals-atzi1235-1,Chan2019,seven,7,hnentoho,hnentoho,,FALSCH,2′+5′,"Taken together, 6-8 reveal their patterns.",NA
8,numerals-atzi1235-1-eight-1,numerals-atzi1235-1,Chan2019,eight,8,hnenkunhno,hnenkunhno,,FALSCH,2′⋅4,"Taken together, 6-8 reveal their patterns.",NA
9,numerals-atzi1235-1-nine-1,numerals-atzi1235-1,Chan2019,nine,9,blahtilahtʔa,blahtilahta,( 10 - 1 ) ?,FALSCH,1−10,NA,NA
10,numerals-atzi1235-1-ten-1,numerals-atzi1235-1,Chan2019,ten,10,lahtʔa,lahta,,FALSCH,10,NA,NA
11,numerals-atzi1235-1-eleven-1,numerals-atzi1235-1,Chan2019,eleven,11,mblahtʔa mčʔi-laa,mblahtamcilaa,,FALSCH,1⋅10+1,NA,NA
12,numerals-atzi1235-1-twelve-1,numerals-atzi1235-1,Chan2019,twelve,12,mblahtʔa mčʔi-noo,mblahtamcinoo,,FALSCH,1⋅10+2,NA,NA
13,numerals-atzi1235-1-thirteen-1,numerals-atzi1235-1,Chan2019,thirteen,13,mblahtʔa mčʔi-hyuu,mblahtamcihyuu,,FALSCH,1⋅10+3,NA,NA
14,numerals-atzi1235-1-fourteen-1,numerals-atzi1235-1,Chan2019,fourteen,14,mblahtʔa mčʔi-nkunhno,mblahtamcinkunhno,,FALSCH,1⋅10+4,NA,NA
15,numerals-atzi1235-1-fifteen-1,numerals-atzi1235-1,Chan2019,fifteen,15,mblahtʔa mčʔi-nkwitʔa,mblahtamcinkwita,,FALSCH,1⋅10+5,NA,NA
16,numerals-atzi1235-1-sixteen-1,numerals-atzi1235-1,Chan2019,sixteen,16,mblahtʔa mčʔi-lahntoho,mblahtamcilahntoho,,FALSCH,1⋅10+1+5′,NA,NA
17,numerals-atzi1235-1-seventeen-1,numerals-atzi1235-1,Chan2019,seventeen,17,mblahtʔa mčʔi-hnentoho,mblahtamcihnentoho,,FALSCH,1⋅10+2′+5′,NA,NA
18,numerals-atzi1235-1-eighteen-1,numerals-atzi1235-1,Chan2019,eighteen,18,mblahtʔa mčʔi-hnenkunhno,mblahtamcihnenkunhno,,FALSCH,1⋅10+2′⋅4,NA,NA
19,numerals-atzi1235-1-nineteen-1,numerals-atzi1235-1,Chan2019,nineteen,19,mblahtʔa mčʔi-mblatyu lahtʔa,mblahtamcimblatyulahta,,FALSCH,1⋅10+(1−10),NA,NA
20,numerals-atzi1235-1-twenty-1,numerals-atzi1235-1,Chan2019,twenty,20,mblonhnda,mblonhnda,,FALSCH,1⋅20,NA,NA
