Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
1,numerals-quio1241-1-one-1,numerals-quio1241-1,Chan2019,one,1,tú,tu,,FALSCH,1,NA,NA
2,numerals-quio1241-1-two-1,numerals-quio1241-1,Chan2019,two,2,čòp,cop,,FALSCH,2,NA,NA
3,numerals-quio1241-1-three-1,numerals-quio1241-1,Chan2019,three,3,tsǒn,tson,,FALSCH,3,NA,NA
4,numerals-quio1241-1-four-1,numerals-quio1241-1,Chan2019,four,4,tàp,tap,,FALSCH,4,NA,NA
5,numerals-quio1241-1-five-1,numerals-quio1241-1,Chan2019,five,5,kàʼy,kay,,FALSCH,5,NA,NA
6,numerals-quio1241-1-six-1,numerals-quio1241-1,Chan2019,six,6,šòʼp,sop,,FALSCH,6,NA,NA
7,numerals-quio1241-1-seven-1,numerals-quio1241-1,Chan2019,seven,7,kǎdz,kadz,,FALSCH,7,NA,NA
8,numerals-quio1241-1-eight-1,numerals-quio1241-1,Chan2019,eight,8,šòn,son,,FALSCH,8,NA,NA
9,numerals-quio1241-1-nine-1,numerals-quio1241-1,Chan2019,nine,9,kèʔ,ke,,FALSCH,9,NA,NA
10,numerals-quio1241-1-ten-1,numerals-quio1241-1,Chan2019,ten,10,tsiʔ,tsi,,FALSCH,10,NA,NA
11,numerals-quio1241-1-eleven-1,numerals-quio1241-1,Chan2019,eleven,11,tsìʔptú,tsiptu,,FALSCH,10+1,NA,NA
12,numerals-quio1241-1-twelve-1,numerals-quio1241-1,Chan2019,twelve,12,tsìʔpčòp,tsipcop,,FALSCH,10+2,NA,NA
13,numerals-quio1241-1-thirteen-1,numerals-quio1241-1,Chan2019,thirteen,13,tsìnʸ,tsiny,,FALSCH,10+3,Likely not atomic based on the other numerals from 11-15,NA
14,numerals-quio1241-1-fourteen-1,numerals-quio1241-1,Chan2019,fourteen,14,tsìdà,tsida,,FALSCH,10+4,NA,NA
15,numerals-quio1241-1-fifteen-1,numerals-quio1241-1,Chan2019,fifteen,15,tsìʼnʸ,tsiny,,FALSCH,10+5,"Less transparent than 11, 12, or 14 but still likely.",NA
16,numerals-quio1241-1-sixteen-1,numerals-quio1241-1,Chan2019,sixteen,16,tsiʼ̀mtú,tsimtu,,FALSCH,10+5+1,NA,NA
17,numerals-quio1241-1-seventeen-1,numerals-quio1241-1,Chan2019,seventeen,17,tsìʼmčop,tsimcop,,FALSCH,10+5+2,NA,NA
18,numerals-quio1241-1-eighteen-1,numerals-quio1241-1,Chan2019,eighteen,18,tsìʼmtsǒn,tsimtson,,FALSCH,10+5+3,NA,NA
19,numerals-quio1241-1-nineteen-1,numerals-quio1241-1,Chan2019,nineteen,19,tsìʼmtàp,tsimtap,,FALSCH,10+5+4,NA,NA
20,numerals-quio1241-1-twenty-1,numerals-quio1241-1,Chan2019,twenty,20,kǎlʸ,kaly,,FALSCH,20,NA,NA
21,numerals-quio1241-1-twentyone-1,numerals-quio1241-1,Chan2019,twentyone,21,kǎlptú,kalptu,,FALSCH,20+1,NA,NA
22,numerals-quio1241-1-twentytwo-1,numerals-quio1241-1,Chan2019,twentytwo,22,kǎlpčòp,kalpcop,,FALSCH,20+2,NA,NA
23,numerals-quio1241-1-twentythree-1,numerals-quio1241-1,Chan2019,twentythree,23,kǎlptsǒn,kalptson,,FALSCH,20+3,NA,NA
24,numerals-quio1241-1-twentyfour-1,numerals-quio1241-1,Chan2019,twentyfour,24,kǎlptàp,kalptap,,FALSCH,20+4,NA,NA
25,numerals-quio1241-1-twentyfive-1,numerals-quio1241-1,Chan2019,twentyfive,25,kǎlpkàʼy,kalpkay,,FALSCH,20+5,NA,NA
26,numerals-quio1241-1-twentysix-1,numerals-quio1241-1,Chan2019,twentysix,26,kǎlpšòʼp,kalpsop,,FALSCH,20+6,NA,NA
27,numerals-quio1241-1-twentyseven-1,numerals-quio1241-1,Chan2019,twentyseven,27,kǎlpkǎdz,kalpkadz,,FALSCH,20+7,NA,NA
28,numerals-quio1241-1-twentyeight-1,numerals-quio1241-1,Chan2019,twentyeight,28,kǎlpšòn,kalpson,,FALSCH,20+8,NA,NA
29,numerals-quio1241-1-twentynine-1,numerals-quio1241-1,Chan2019,twentynine,29,kǎlpkèʔ,kalpke,,FALSCH,20+9,NA,NA
30,numerals-quio1241-1-thirty-1,numerals-quio1241-1,Chan2019,thirty,30,kǎlptsiʔ,kalptsi,,FALSCH,20+10,NA,NA
31,numerals-quio1241-1-forty-1,numerals-quio1241-1,Chan2019,forty,40,čòʼw,cow,( 2 x 20 ),FALSCH,2⋅20′,NA,NA
32,numerals-quio1241-1-fifty-1,numerals-quio1241-1,Chan2019,fifty,50,čòʼwptsìʼ,cowptsi,,FALSCH,2⋅20′+10,NA,NA
33,numerals-quio1241-1-sixty-1,numerals-quio1241-1,Chan2019,sixty,60,tsǒnɡǎlʸ,tsongaly,( 3 x 20 ),FALSCH,3⋅20,NA,NA
34,numerals-quio1241-1-seventy-1,numerals-quio1241-1,Chan2019,seventy,70,tsǒnɡǎltsìʼ,tsongaltsi,,FALSCH,3⋅20+10,NA,NA
35,numerals-quio1241-1-eighty-1,numerals-quio1241-1,Chan2019,eighty,80,tàpkǎl,tapkal,,FALSCH,4⋅20,NA,NA
36,numerals-quio1241-1-ninety-1,numerals-quio1241-1,Chan2019,ninety,90,tàpkǎltsìʼ,tapkaltsi,,FALSCH,4⋅20+10,NA,NA
37,numerals-quio1241-1-hundred-1,numerals-quio1241-1,Chan2019,hundred,100,tú kʸòʼw,tukyow,,FALSCH,1⋅5⋅20′,NA,NA
38,numerals-quio1241-1-twohundred-1,numerals-quio1241-1,Chan2019,twohundred,200,čòp kʸòʼw,copkyow,,FALSCH,2⋅5⋅20′,NA,NA
39,numerals-quio1241-1-thousand-1,numerals-quio1241-1,Chan2019,thousand,1000,tú mílʸ,tumily,( mílʸ < Spanish ),WAHR,1⋅1000,mílʸ is a loan from Spanish mil,NA
40,numerals-quio1241-1-twothousand-1,numerals-quio1241-1,Chan2019,twothousand,2000,čòp mílʸ,copmily,,FALSCH,2⋅1000,mílʸ is a loan from Spanish mil,NA
