Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
1,numerals-sipa1247-2-one-1,numerals-sipa1247-2,Chan2019,one,1,jun,jun,,FALSCH,1,NA,NA
2,numerals-sipa1247-2-two-1,numerals-sipa1247-2,Chan2019,two,2,k'eb',keb,,FALSCH,2,-Vb' is a plural suffix,NA
3,numerals-sipa1247-2-three-1,numerals-sipa1247-2,Chan2019,three,3,uxib',uxib,,FALSCH,3,NA,NA
4,numerals-sipa1247-2-four-1,numerals-sipa1247-2,Chan2019,four,4,kjib',kjib,,FALSCH,4,NA,NA
5,numerals-sipa1247-2-five-1,numerals-sipa1247-2,Chan2019,five,5,j'ob,job,,FALSCH,5,NA,NA
6,numerals-sipa1247-2-six-1,numerals-sipa1247-2,Chan2019,six,6,waqib',waqib,,FALSCH,6,NA,NA
7,numerals-sipa1247-2-seven-1,numerals-sipa1247-2,Chan2019,seven,7,wuqub',wuqub,,FALSCH,7,NA,NA
8,numerals-sipa1247-2-eight-1,numerals-sipa1247-2,Chan2019,eight,8,wajxaqib',wajxaqib,,FALSCH,8,NA,NA
9,numerals-sipa1247-2-nine-1,numerals-sipa1247-2,Chan2019,nine,9,b'elejeb',belejeb,,FALSCH,9,NA,NA
10,numerals-sipa1247-2-ten-1,numerals-sipa1247-2,Chan2019,ten,10,lajuj,lajuj,,FALSCH,10,NA,NA
11,numerals-sipa1247-2-eleven-1,numerals-sipa1247-2,Chan2019,eleven,11,junlajuj,junlajuj,,FALSCH,1[+]10,NA,NA
12,numerals-sipa1247-2-twelve-1,numerals-sipa1247-2,Chan2019,twelve,12,kab'lajuj,kablajuj,,FALSCH,2[+]10,NA,NA
13,numerals-sipa1247-2-thirteen-1,numerals-sipa1247-2,Chan2019,thirteen,13,oxlajuj,oxlajuj,,FALSCH,3[+]10,NA,NA
14,numerals-sipa1247-2-fourteen-1,numerals-sipa1247-2,Chan2019,fourteen,14,kejlajuj,kejlajuj,,FALSCH,4[+]10,NA,NA
15,numerals-sipa1247-2-fifteen-1,numerals-sipa1247-2,Chan2019,fifteen,15,waqlajuj,waqlajuj,,FALSCH,?,This is actually the numeral for 16.,NA
16,numerals-sipa1247-2-sixteen-1,numerals-sipa1247-2,Chan2019,sixteen,16,wajxaqlajuj,wajxaqlajuj,,FALSCH,?,This is actually the numeral for 18; for real 16 (6[+]10) see 15.,NA
17,numerals-sipa1247-2-seventeen-1,numerals-sipa1247-2,Chan2019,seventeen,17,wuqlajuj,wuqlajuj,,FALSCH,7[+]10,NA,NA
18,numerals-sipa1247-2-eighteen-1,numerals-sipa1247-2,Chan2019,eighteen,18,wajxaqlajuj,wajxaqlajuj,,FALSCH,8[+]10,NA,NA
19,numerals-sipa1247-2-nineteen-1,numerals-sipa1247-2,Chan2019,nineteen,19,b'elejlajuj,belejlajuj,,FALSCH,9[+]10,NA,NA
20,numerals-sipa1247-2-twenty-1,numerals-sipa1247-2,Chan2019,twenty,20,jun wnaq,junwnaq,,FALSCH,1[⋅]20,NA,NA
21,numerals-sipa1247-2-twentyone-1,numerals-sipa1247-2,Chan2019,twentyone,21,jun rech kawnaq,junrechkawnaq,,FALSCH,1[+][20]{of its 2[⋅]20},"rech is a so-called ""relational noun"" expressing possession",NA
22,numerals-sipa1247-2-twentytwo-1,numerals-sipa1247-2,Chan2019,twentytwo,22,k'eb rech kawnaq,kebrechkawnaq,,FALSCH,2[+][20]{of its 2[⋅]20},NA,NA
23,numerals-sipa1247-2-twentythree-1,numerals-sipa1247-2,Chan2019,twentythree,23,uxib' rech kawnaq,uxibrechkawnaq,,FALSCH,3[+][20]{of its 2[⋅]20},NA,NA
24,numerals-sipa1247-2-twentyfour-1,numerals-sipa1247-2,Chan2019,twentyfour,24,kjib' rech kawnaq,kjibrechkawnaq,,FALSCH,4[+][20]{of its 2[⋅]20},NA,NA
25,numerals-sipa1247-2-twentyfive-1,numerals-sipa1247-2,Chan2019,twentyfive,25,j'ob rech kawnaq,jobrechkawnaq,,FALSCH,5[+][20]{of its 2[⋅]20},NA,NA
26,numerals-sipa1247-2-twentysix-1,numerals-sipa1247-2,Chan2019,twentysix,26,waqib' rech kawnaq,waqibrechkawnaq,,FALSCH,6[+][20]{of its 2[⋅]20},NA,NA
27,numerals-sipa1247-2-twentyseven-1,numerals-sipa1247-2,Chan2019,twentyseven,27,wuqub' rech kawnaq,wuqubrechkawnaq,,FALSCH,7[+][20]{of its 2[⋅]20},NA,NA
28,numerals-sipa1247-2-twentyeight-1,numerals-sipa1247-2,Chan2019,twentyeight,28,wajxaqib' rech kawnaq,wajxaqibrechkawnaq,,FALSCH,8[+][20]{of its 2[⋅]20},NA,NA
29,numerals-sipa1247-2-twentynine-1,numerals-sipa1247-2,Chan2019,twentynine,29,b'elejeb' rech kawnaq,belejebrechkawnaq,,FALSCH,9[+][20]{of its 2[⋅]20},NA,NA
30,numerals-sipa1247-2-thirty-1,numerals-sipa1247-2,Chan2019,thirty,30,lajui rech kawnaq,lajuirechkawnaq,,FALSCH,10[+][20]{of its 2[⋅]20},NA,NA
31,numerals-sipa1247-2-forty-1,numerals-sipa1247-2,Chan2019,forty,40,kawnaq,kawnaq,( 2 x 20 ),FALSCH,2[⋅]20,NA,NA
32,numerals-sipa1247-2-fifty-1,numerals-sipa1247-2,Chan2019,fifty,50,lajuj rech oxk'al,lajujrechoxkal,,FALSCH,10[+][40]{of its 3[⋅]20},NA,NA
33,numerals-sipa1247-2-sixty-1,numerals-sipa1247-2,Chan2019,sixty,60,oxk'al,oxkal,( 3 x 20 ),FALSCH,3[⋅]20′,NA,NA
34,numerals-sipa1247-2-seventy-1,numerals-sipa1247-2,Chan2019,seventy,70,lajuj rech jumuch',lajujrechjumuch,,FALSCH,10[+][60]{of its 1[⋅]80},NA,NA
35,numerals-sipa1247-2-eighty-1,numerals-sipa1247-2,Chan2019,eighty,80,jumuch',jumuch,( 4 x 20 ),FALSCH,1[⋅]80,NA,NA
36,numerals-sipa1247-2-ninety-1,numerals-sipa1247-2,Chan2019,ninety,90,lajuj rech jo'k'al,lajujrechjokal,,FALSCH,10[+][80]{of its 5[⋅]20′},NA,NA
37,numerals-sipa1247-2-hundred-1,numerals-sipa1247-2,Chan2019,hundred,100,jo'k'al,jokal,,FALSCH,5[⋅]20′,NA,NA
38,numerals-sipa1247-2-onehundredandsixty-1,numerals-sipa1247-2,Chan2019,onehundredandsixty,160,kamuch',kamuch,,FALSCH,2[⋅]80,NA,NA
39,numerals-sipa1247-2-twohundred-1,numerals-sipa1247-2,Chan2019,twohundred,200,lajk'al,lajkal,,FALSCH,10[⋅]20′,NA,NA
40,numerals-sipa1247-2-fourhundred-1,numerals-sipa1247-2,Chan2019,fourhundred,400,jutok',jutok,,FALSCH,1[⋅]400,NA,NA
41,numerals-sipa1247-2-thousand-1,numerals-sipa1247-2,Chan2019,thousand,1000,lajk'al rech oxtok',lajkalrechoxtok,,FALSCH,10[⋅]20′[+][800]{of its 3[⋅]400},NA,NA
42,numerals-sipa1247-2-onethousandtwohundred-1,numerals-sipa1247-2,Chan2019,onethousandtwohundred,1200,oxtok',oxtok,,FALSCH,3[⋅]400,NA,NA
