Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
14,numerals-sanm1287-1-fourteen-1,numerals-sanm1287-1,Chan2019,fourteen,14,ɡɑh ɑikiy,gahaikiy,,FALSCH,10+4,NA,NA
15,numerals-sanm1287-1-fifteen-1,numerals-sanm1287-1,Chan2019,fifteen,15,ɡɑh ɑkokjɑw,gahakokjaw,,FALSCH,10+5,NA,NA
16,numerals-sanm1287-1-sixteen-1,numerals-sanm1287-1,Chan2019,sixteen,16,ɡɑh ɑnɑiy,gahanaiy,,FALSCH,10+6,NA,NA
17,numerals-sanm1287-1-seventeen-1,numerals-sanm1287-1,Chan2019,seventeen,17,ɡɑh ɑjɑiy,gahajaiy,,FALSCH,10+7,NA,NA
18,numerals-sanm1287-1-eighteen-1,numerals-sanm1287-1,Chan2019,eighteen,18,ɡɑh ohpjɑkɨw,gahohpjakiw,,FALSCH,10+8,NA,NA
19,numerals-sanm1287-1-nineteen-1,numerals-sanm1287-1,Chan2019,nineteen,19,ɡɑh ohkijeh,gahohkijeh,,FALSCH,10+9,NA,NA
20,numerals-sanm1287-1-twenty-1,numerals-sanm1287-1,Chan2019,twenty,20,ɲimjow,nimjow,,FALSCH,1⋅20,NA,NA
21,numerals-sanm1287-1-twentyone-1,numerals-sanm1287-1,Chan2019,twentyone,21,ɲimjow nojk,nimjownojk,,FALSCH,1⋅20+1,NA,NA
22,numerals-sanm1287-1-twentytwo-1,numerals-sanm1287-1,Chan2019,twentytwo,22,ɲimjow ihkjɑw,nimjowihkjaw,,FALSCH,1⋅20+2,NA,NA
23,numerals-sanm1287-1-twentythree-1,numerals-sanm1287-1,Chan2019,twentythree,23,ɲimjow ɑɾeh,nimjowareh,,FALSCH,1⋅20+3,NA,NA
24,numerals-sanm1287-1-twentyfour-1,numerals-sanm1287-1,Chan2019,twentyfour,24,ɲimjow ɑikiy,nimjowaikiy,,FALSCH,1⋅20+4,NA,NA
25,numerals-sanm1287-1-twentyfive-1,numerals-sanm1287-1,Chan2019,twentyfive,25,ɲimjow ɑkokjɑw,nimjowakokjaw,,FALSCH,1⋅20+5,NA,NA
26,numerals-sanm1287-1-twentysix-1,numerals-sanm1287-1,Chan2019,twentysix,26,ɲimjow ɑnɑiy,nimjowanaiy,,FALSCH,1⋅20+6,NA,NA
27,numerals-sanm1287-1-twentyseven-1,numerals-sanm1287-1,Chan2019,twentyseven,27,ɲimjow ɑjɑiy,nimjowajaiy,,FALSCH,1⋅20+7,NA,NA
28,numerals-sanm1287-1-twentyeight-1,numerals-sanm1287-1,Chan2019,twentyeight,28,ɲimjow ohpjɑkɨw,nimjowohpjakiw,,FALSCH,1⋅20+8,NA,NA
29,numerals-sanm1287-1-twentynine-1,numerals-sanm1287-1,Chan2019,twentynine,29,ɲimjow ohkijeh,nimjowohkijeh,,FALSCH,1⋅20+9,NA,NA
30,numerals-sanm1287-1-thirty-1,numerals-sanm1287-1,Chan2019,thirty,30,ɲimjow ɡɑhpowɨw,nimjowgahpowiw,,FALSCH,1⋅20+10,NA,NA
31,numerals-sanm1287-1-forty-1,numerals-sanm1287-1,Chan2019,forty,40,ik mjow,ikmjow,( 2 x 20 ),FALSCH,2⋅20,NA,NA
32,numerals-sanm1287-1-fifty-1,numerals-sanm1287-1,Chan2019,fifty,50,ik mjow ɡɑhpowɨw,ikmjowgahpowiw,,FALSCH,2⋅20+10,NA,NA
33,numerals-sanm1287-1-sixty-1,numerals-sanm1287-1,Chan2019,sixty,60,er mjow,ermjow,( 3 x 20 ),FALSCH,3⋅20,NA,NA
34,numerals-sanm1287-1-seventy-1,numerals-sanm1287-1,Chan2019,seventy,70,er mjow ɡɑhpowɨw,ermjowgahpowiw,,FALSCH,3⋅20+10,NA,NA
35,numerals-sanm1287-1-eighty-1,numerals-sanm1287-1,Chan2019,eighty,80,pejk mjow,pejkmjow,( 4 x 20 ),FALSCH,4′⋅20,NA,NA
36,numerals-sanm1287-1-ninety-1,numerals-sanm1287-1,Chan2019,ninety,90,pejk mjow ɡɑhpowɨw,pejkmjowgahpowiw,,FALSCH,4′⋅20+10,NA,NA
37,numerals-sanm1287-1-hundred-1,numerals-sanm1287-1,Chan2019,hundred,100,kojk mjow,kojkmjow,( 5 x 20 ),FALSCH,5⋅20,NA,NA
38,numerals-sanm1287-1-twohundred-1,numerals-sanm1287-1,Chan2019,twohundred,200,ihkjɑw ɑkojk mjow,ihkjawakojkmjow,,FALSCH,2⋅5⋅20,NA,NA
39,numerals-sanm1287-1-twohundred-2,numerals-sanm1287-1,Chan2019,twohundred,200,ɡɑh mjow,gahmjow,,FALSCH,10⋅20,NA,NA
