Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
28,numerals-cent2144-1-twentyeight-1,numerals-cent2144-1,Chan2019,twentyeight,28,beintiotʃo,beintiotso,,FALSCH,20+{and}8,NA,NA
29,numerals-cent2144-1-twentynine-1,numerals-cent2144-1,Chan2019,twentynine,29,beintinueβe,beintinuebe,,FALSCH,20+{and}9,NA,NA
30,numerals-cent2144-1-thirty-1,numerals-cent2144-1,Chan2019,thirty,30,tɾeinta,treinta,,FALSCH,3⋅10″,NA,NA
31,numerals-cent2144-1-forty-1,numerals-cent2144-1,Chan2019,forty,40,kuaɾenta,kuarenta,,FALSCH,4⋅10″,NA,NA
32,numerals-cent2144-1-fifty-1,numerals-cent2144-1,Chan2019,fifty,50,sinkuenta,sinkuenta,,FALSCH,5⋅10″,NA,NA
33,numerals-cent2144-1-sixty-1,numerals-cent2144-1,Chan2019,sixty,60,sesenta,sesenta,,FALSCH,6⋅10″,NA,NA
34,numerals-cent2144-1-seventy-1,numerals-cent2144-1,Chan2019,seventy,70,setenta,setenta,,FALSCH,7⋅10″,NA,NA
35,numerals-cent2144-1-eighty-1,numerals-cent2144-1,Chan2019,eighty,80,otʃenta,otsenta,,FALSCH,8⋅10″,NA,NA
36,numerals-cent2144-1-ninety-1,numerals-cent2144-1,Chan2019,ninety,90,noβenta,nobenta,,FALSCH,9⋅10″,NA,NA
37,numerals-cent2144-1-hundred-1,numerals-cent2144-1,Chan2019,hundred,100,sien,sien,,FALSCH,100,NA,NA
38,numerals-cent2144-1-twohundred-1,numerals-cent2144-1,Chan2019,twohundred,200,dosientos,dosientos,,FALSCH,2[⋅]100,NA,NA
39,numerals-cent2144-1-thousand-1,numerals-cent2144-1,Chan2019,thousand,1000,mil,mil,,FALSCH,1000,NA,NA
40,numerals-cent2144-1-twothousand-1,numerals-cent2144-1,Chan2019,twothousand,2000,dosmil,dosmil,,FALSCH,2[⋅]1000,NA,NA
