Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
1,numerals-filo1235-1-one-1,numerals-filo1235-1,Chan2019,one,1,aqtim,aqtim,,FALSCH,1,NA,NA
2,numerals-filo1235-1-two-1,numerals-filo1235-1,Chan2019,two,2,aqto,aqto,,FALSCH,2,NA,NA
3,numerals-filo1235-1-three-1,numerals-filo1235-1,Chan2019,three,3,aqtutu,aqtutu,,FALSCH,3,NA,NA
4,numerals-filo1235-1-four-1,numerals-filo1235-1,Chan2019,four,4,aqtati,aqtati,,FALSCH,4,NA,NA
5,numerals-filo1235-1-five-1,numerals-filo1235-1,Chan2019,five,5,aqkitsis,aqkitsis,,FALSCH,5,NA,NA
6,numerals-filo1235-1-six-1,numerals-filo1235-1,Chan2019,six,6,aqtʃaʃan,aqtsasan,,FALSCH,6,NA,NA
7,numerals-filo1235-1-seven-1,numerals-filo1235-1,Chan2019,seven,7,aqtuhun,aqtuhun,,FALSCH,7,NA,NA
8,numerals-filo1235-1-eight-1,numerals-filo1235-1,Chan2019,eight,8,aqtsayan,aqtsayan,,FALSCH,8,NA,NA
9,numerals-filo1235-1-nine-1,numerals-filo1235-1,Chan2019,nine,9,aqnahats,aqnahats,,FALSCH,9,NA,NA
10,numerals-filo1235-1-ten-1,numerals-filo1235-1,Chan2019,ten,10,aqkaw,aqkaw,,FALSCH,10,NA,NA
11,numerals-filo1235-1-eleven-1,numerals-filo1235-1,Chan2019,eleven,11,aqkawitu,aqkawitu,,FALSCH,10+1′,NA,NA
12,numerals-filo1235-1-twelve-1,numerals-filo1235-1,Chan2019,twelve,12,aqkuto,aqkuto,,FALSCH,10+2,NA,NA
13,numerals-filo1235-1-thirteen-1,numerals-filo1235-1,Chan2019,thirteen,13,aqkututu,aqkututu,,FALSCH,10+3,NA,NA
14,numerals-filo1235-1-fourteen-1,numerals-filo1235-1,Chan2019,fourteen,14,aqkutati,aqkutati,,FALSCH,10+4,NA,NA
15,numerals-filo1235-1-fifteen-1,numerals-filo1235-1,Chan2019,fifteen,15,aqkukitsis,aqkukitsis,,FALSCH,10+5,NA,NA
16,numerals-filo1235-1-sixteen-1,numerals-filo1235-1,Chan2019,sixteen,16,aqkutʃaʃan,aqkutsasan,,FALSCH,10+6,NA,NA
17,numerals-filo1235-1-seventeen-1,numerals-filo1235-1,Chan2019,seventeen,17,aqkuntuhun,aqkuntuhun,,FALSCH,10+7,NA,NA
18,numerals-filo1235-1-eighteen-1,numerals-filo1235-1,Chan2019,eighteen,18,aqkutsayan,aqkutsayan,,FALSCH,10+8,NA,NA
19,numerals-filo1235-1-nineteen-1,numerals-filo1235-1,Chan2019,nineteen,19,aqkunahats,aqkunahats,,FALSCH,10+9,NA,NA
20,numerals-filo1235-1-twenty-1,numerals-filo1235-1,Chan2019,twenty,20,aqpuʃam,aqpusam,,FALSCH,20,NA,NA
21,numerals-filo1235-1-twentyone-1,numerals-filo1235-1,Chan2019,twentyone,21,aqpuʃammatim,aqpusammatim,,FALSCH,20+1,NA,NA
22,numerals-filo1235-1-twentytwo-1,numerals-filo1235-1,Chan2019,twentytwo,22,aqpuʃamto,aqpusamto,,FALSCH,20+2,NA,NA
23,numerals-filo1235-1-twentythree-1,numerals-filo1235-1,Chan2019,twentythree,23,aqpuʃamatutu,aqpusamatutu,,FALSCH,20+3,NA,NA
24,numerals-filo1235-1-twentyfour-1,numerals-filo1235-1,Chan2019,twentyfour,24,aqpuʃamatati,aqpusamatati,,FALSCH,20+4,NA,NA
25,numerals-filo1235-1-twentyfive-1,numerals-filo1235-1,Chan2019,twentyfive,25,aqpuʃamakitsis,aqpusamakitsis,,FALSCH,20+5,NA,NA
26,numerals-filo1235-1-twentysix-1,numerals-filo1235-1,Chan2019,twentysix,26,aqpuʃamatʃaʃan,aqpusamatsasan,,FALSCH,20+6,NA,NA
27,numerals-filo1235-1-twentyseven-1,numerals-filo1235-1,Chan2019,twentyseven,27,aqpuʃamatuhun,aqpusamatuhun,,FALSCH,20+7,NA,NA
