Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
1,numerals-toto1305-1-one-1,numerals-toto1305-1,Chan2019,one,1,tuʔuk,tuuk,,FALSCH,1,NA,NA
2,numerals-toto1305-1-two-1,numerals-toto1305-1,Chan2019,two,2,mææht͡sk,maeaehtsk,,FALSCH,2,NA,NA
3,numerals-toto1305-1-three-1,numerals-toto1305-1,Chan2019,three,3,tɨkɨɨk,tikiik,,FALSCH,3,NA,NA
4,numerals-toto1305-1-four-1,numerals-toto1305-1,Chan2019,four,4,taʃk,task,,FALSCH,4,NA,NA
5,numerals-toto1305-1-five-1,numerals-toto1305-1,Chan2019,five,5,mɨkoʃk,mikosk,,FALSCH,5,NA,NA
6,numerals-toto1305-1-six-1,numerals-toto1305-1,Chan2019,six,6,tɨtuuhk,tituuhk,,FALSCH,1+5′,tuuhk looks like it might be related to '1',NA
7,numerals-toto1305-1-seven-1,numerals-toto1305-1,Chan2019,seven,7,hʃtuuhk,hstuuhk,,FALSCH,2′+5′,It's possible that 2′ does somehow derive from '2' but I know too little about this family to judge.,NA
8,numerals-toto1305-1-eight-1,numerals-toto1305-1,Chan2019,eight,8,tuktuuhk,tuktuuhk,,FALSCH,3+5′,NA,NA
9,numerals-toto1305-1-nine-1,numerals-toto1305-1,Chan2019,nine,9,taʃtuuhk,tastuuhk,,FALSCH,4+5′,NA,NA
10,numerals-toto1305-1-ten-1,numerals-toto1305-1,Chan2019,ten,10,maahk,maahk,,FALSCH,10,NA,NA
11,numerals-toto1305-1-eleven-1,numerals-toto1305-1,Chan2019,eleven,11,maahktuʔuk,maahktuuk,,FALSCH,10+1,NA,NA
12,numerals-toto1305-1-twelve-1,numerals-toto1305-1,Chan2019,twelve,12,mamææht͡sk,mamaeaehtsk,,FALSCH,10+2,NA,NA
13,numerals-toto1305-1-thirteen-1,numerals-toto1305-1,Chan2019,thirteen,13,maahktɨkɨɨk,maahktikiik,,FALSCH,10+3,NA,NA
14,numerals-toto1305-1-fourteen-1,numerals-toto1305-1,Chan2019,fourteen,14,mamaahkts,mamaahkts,,FALSCH,10+4,presumed structure based on 11-13 but the 4 is not really visible synchronically,NA
15,numerals-toto1305-1-fifteen-1,numerals-toto1305-1,Chan2019,fifteen,15,mamokʃ,mamoks,,FALSCH,10+5,NA,NA
16,numerals-toto1305-1-sixteen-1,numerals-toto1305-1,Chan2019,sixteen,16,mamokʃtuʔuk,mamokstuuk,( 15 + 1 ),FALSCH,10+5+1,NA,NA
17,numerals-toto1305-1-seventeen-1,numerals-toto1305-1,Chan2019,seventeen,17,mamokʃmææht͡sk,mamoksmaeaehtsk,( 15 + 2 ),FALSCH,10+5+2,NA,NA
18,numerals-toto1305-1-eighteen-1,numerals-toto1305-1,Chan2019,eighteen,18,mamokʃtɨkɨɨk,mamokstikiik,( 15 + 3 ),FALSCH,10+5+3,NA,NA
19,numerals-toto1305-1-nineteen-1,numerals-toto1305-1,Chan2019,nineteen,19,mamokʃmataʃk,mamoksmatask,( 15 + 4 ),FALSCH,10+5+4,NA,NA
20,numerals-toto1305-1-twenty-1,numerals-toto1305-1,Chan2019,twenty,20,iʔpʃ,ips,,FALSCH,20,NA,NA
21,numerals-toto1305-1-twentyone-1,numerals-toto1305-1,Chan2019,twentyone,21,iʔpʃtuʔuk,ipstuuk,,FALSCH,20+1,NA,NA
22,numerals-toto1305-1-twentytwo-1,numerals-toto1305-1,Chan2019,twentytwo,22,iʔpʃmææht͡sk,ipsmaeaehtsk,,FALSCH,20+2,NA,NA
23,numerals-toto1305-1-twentythree-1,numerals-toto1305-1,Chan2019,twentythree,23,iʔpʃtɨkɨɨk,ipstikiik,,FALSCH,20+3,NA,NA
24,numerals-toto1305-1-twentyfour-1,numerals-toto1305-1,Chan2019,twentyfour,24,iʔpʃtaʃk,ipstask,,FALSCH,20+4,NA,NA
25,numerals-toto1305-1-twentyfive-1,numerals-toto1305-1,Chan2019,twentyfive,25,iʔpʃmɨkoʃk,ipsmikosk,,FALSCH,20+5,NA,NA
26,numerals-toto1305-1-twentysix-1,numerals-toto1305-1,Chan2019,twentysix,26,iʔpʃtɨtuuhk,ipstituuhk,,FALSCH,20+1+5′,NA,NA
27,numerals-toto1305-1-twentyseven-1,numerals-toto1305-1,Chan2019,twentyseven,27,iʔpʃhʃtuuhk,ipshstuuhk,,FALSCH,20+2′+5′,NA,NA
28,numerals-toto1305-1-twentyeight-1,numerals-toto1305-1,Chan2019,twentyeight,28,iʔpʃtuktuuhk,ipstuktuuhk,,FALSCH,20+3+5′,NA,NA
29,numerals-toto1305-1-twentynine-1,numerals-toto1305-1,Chan2019,twentynine,29,iʔpʃtaʃtuuhk,ipstastuuhk,,FALSCH,20+4+5′,NA,NA
30,numerals-toto1305-1-thirty-1,numerals-toto1305-1,Chan2019,thirty,30,iʔpʃmaahk,ipsmaahk,,FALSCH,20+10,NA,NA
31,numerals-toto1305-1-forty-1,numerals-toto1305-1,Chan2019,forty,40,hʃiiksʲ,hsiiksj,( 2 x 20 ),FALSCH,2′⋅20′,"The 2 is there (especially with the parallel of 7) but the original 20 in this case is either not there (i.e., sth. else) or unrecognizable.",NA
