Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
43,numerals-quio1240-1-twentytwo-1,numerals-quio1240-1,Chan2019,twentytwo,22,dʸiáh²tu̜³,dyiah2tu3,,FALSCH,20+2,NA,NA
44,numerals-quio1240-1-twentytwo-2,numerals-quio1240-1,Chan2019,twentytwo,22,dʸaíh²tu̜i̜h³,dyaih2tuih3,,FALSCH,20+2,NA,NA
45,numerals-quio1240-1-twentythree-1,numerals-quio1240-1,Chan2019,twentythree,23,dʸiáh²ʔnï³,dyiah2ni3,,FALSCH,20+3,NA,NA
46,numerals-quio1240-1-twentythree-2,numerals-quio1240-1,Chan2019,twentythree,23,dʸaíh²ɡaih³,dyaih2gaih3,,FALSCH,20+3,NA,NA
47,numerals-quio1240-1-twentyfour-1,numerals-quio1240-1,Chan2019,twentyfour,24,dʸiáh²tʸǘ̜³,dyiah2tyu3,,FALSCH,20+4,NA,NA
48,numerals-quio1240-1-twentyfour-2,numerals-quio1240-1,Chan2019,twentyfour,24,dʸaíh²tʸu̜í̜h³,dyaih2tyuih3,,FALSCH,20+4,NA,NA
49,numerals-quio1240-1-twentyfive-1,numerals-quio1240-1,Chan2019,twentyfive,25,dʸiáh²ʔná̜³,dyiah2na3,,FALSCH,20+5,NA,NA
50,numerals-quio1240-1-twentyfive-2,numerals-quio1240-1,Chan2019,twentyfive,25,dʸaíh²ʔñe̜í̜h³,dyaih2neih3,,FALSCH,20+5,NA,NA
51,numerals-quio1240-1-twentysix-1,numerals-quio1240-1,Chan2019,twentysix,26,dʸiáh²hñǘ̜h³,dyiah2hnuh3,,FALSCH,20+6,NA,NA
52,numerals-quio1240-1-twentysix-2,numerals-quio1240-1,Chan2019,twentysix,26,dʸaíh²hñu̜íh³,dyaih2hnuih3,,FALSCH,20+6,NA,NA
53,numerals-quio1240-1-twentyseven-1,numerals-quio1240-1,Chan2019,twentyseven,27,dʸiáh²dʸiá³,dyiah2dyia3,,FALSCH,20+7,NA,NA
54,numerals-quio1240-1-twentyseven-2,numerals-quio1240-1,Chan2019,twentyseven,27,dʸaíh²dʸaí³,dyaih2dyai3,,FALSCH,20+7,NA,NA
55,numerals-quio1240-1-twentyeight-1,numerals-quio1240-1,Chan2019,twentyeight,28,dʸiáh²hñá³,dyiah2hna3,,FALSCH,20+8,NA,NA
56,numerals-quio1240-1-twentyeight-2,numerals-quio1240-1,Chan2019,twentyeight,28,dʸaíh²hñe̜i̜³,dyaih2hnei3,,FALSCH,20+8,NA,NA
57,numerals-quio1240-1-twentynine-1,numerals-quio1240-1,Chan2019,twentynine,29,dʸiáh²ñǘ̜³,dyiah2nu3,,FALSCH,20+9,NA,NA
58,numerals-quio1240-1-twentynine-2,numerals-quio1240-1,Chan2019,twentynine,29,dʸaíh²ñu̜í̜³,dyaih2nui3,,FALSCH,20+9,NA,NA
59,numerals-quio1240-1-thirty-1,numerals-quio1240-1,Chan2019,thirty,30,dʸá²dʸa³,dya2dya3,,FALSCH,10+20,Looks like the order switches here but it could also be a kind of interaction between tones.,NA
60,numerals-quio1240-1-thirty-2,numerals-quio1240-1,Chan2019,thirty,30,dʸá²dʸaih³,dya2dyaih3,,FALSCH,10+20,Looks like the order switches here but it could also be a kind of interaction between tones.,NA
61,numerals-quio1240-1-forty-1,numerals-quio1240-1,Chan2019,forty,40,tu̜³ló³²,tu3lo32,,FALSCH,2⋅20,NA,NA
62,numerals-quio1240-1-forty-2,numerals-quio1240-1,Chan2019,forty,40,tu̜³laí³²,tu3lai32,,FALSCH,2⋅20,NA,NA
63,numerals-quio1240-1-fortynine-1,numerals-quio1240-1,Chan2019,fortynine,49,tu̜³ló³² ñǘ̜²,tu3lo32nu2,,FALSCH,2⋅20+9,NA,NA
64,numerals-quio1240-1-fifty-1,numerals-quio1240-1,Chan2019,fifty,50,cincuenta,cincuenta,(< Spanish ),WAHR,5⋅10′,loan from Spanish,NA
65,numerals-quio1240-1-sixty-1,numerals-quio1240-1,Chan2019,sixty,60,sesenta,sesenta,( <  Spanish ),WAHR,6⋅10′,loan from Spanish,NA
66,numerals-quio1240-1-seventy-1,numerals-quio1240-1,Chan2019,seventy,70,setenta,setenta,( <  Spanish ),WAHR,7⋅10′,loan from Spanish,NA
67,numerals-quio1240-1-eighty-1,numerals-quio1240-1,Chan2019,eighty,80,ochenta,ochenta,( < Spanish ),WAHR,8⋅10′,loan from Spanish,NA
68,numerals-quio1240-1-ninety-1,numerals-quio1240-1,Chan2019,ninety,90,noventa,noventa,( <  Spanish ),WAHR,9⋅10′,loan from Spanish,NA
69,numerals-quio1240-1-hundred-1,numerals-quio1240-1,Chan2019,hundred,100,cien,cien,( <  Spanish ),WAHR,100,loan from Spanish,NA
70,numerals-quio1240-1-twohundred-1,numerals-quio1240-1,Chan2019,twohundred,200,dos ciento,dosciento,,WAHR,200,loan from Spanish,NA
71,numerals-quio1240-1-thousand-1,numerals-quio1240-1,Chan2019,thousand,1000,mil,mil,( <  Spanish ),WAHR,1000,loan from Spanish,NA
72,numerals-quio1240-1-twothousand-1,numerals-quio1240-1,Chan2019,twothousand,2000,dos mil,dosmil,,WAHR,2000,loan from Spanish,NA
