Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
1,numerals-east1472-1-one-1,numerals-east1472-1,Chan2019,one,1,iskḁ,iska,,FALSCH,1,NA,NA
2,numerals-east1472-1-two-1,numerals-east1472-1,Chan2019,two,2,tyuːmi,tyumi,,FALSCH,2,NA,NA
3,numerals-east1472-1-three-1,numerals-east1472-1,Chan2019,three,3,t͡ʃḁmi̥,tsami,,FALSCH,3,NA,NA
4,numerals-east1472-1-four-1,numerals-east1472-1,Chan2019,four,4,tyaːna,tyana,,FALSCH,4,NA,NA
5,numerals-east1472-1-five-1,numerals-east1472-1,Chan2019,five,5,tʰamˀa,thama,,FALSCH,5,NA,NA
6,numerals-east1472-1-six-1,numerals-east1472-1,Chan2019,six,6,st͡ʃˀisi,stsisi,,FALSCH,6,NA,NA
7,numerals-east1472-1-seven-1,numerals-east1472-1,Chan2019,seven,7,mˀaityana,maityana,,FALSCH,7,NA,NA
8,numerals-east1472-1-eight-1,numerals-east1472-1,Chan2019,eight,8,kʰukomiʃe,khukomise,,FALSCH,8,NA,NA
9,numerals-east1472-1-nine-1,numerals-east1472-1,Chan2019,nine,9,mayakʰa,mayakha,,FALSCH,9,NA,NA
10,numerals-east1472-1-ten-1,numerals-east1472-1,Chan2019,ten,10,kʰatsi̥,khatsi,,FALSCH,10,NA,NA
11,numerals-east1472-1-eleven-1,numerals-east1472-1,Chan2019,eleven,11,kʰatsi̥ ku iskḁ,khatsikuiska,,FALSCH,10+1,NA,NA
12,numerals-east1472-1-twelve-1,numerals-east1472-1,Chan2019,twelve,12,kʰatsi̥ ku tyuːmi,khatsikutyumi,,FALSCH,10+2,NA,NA
13,numerals-east1472-1-thirteen-1,numerals-east1472-1,Chan2019,thirteen,13,kʰatsi̥ ku t͡ʃḁmi̥,khatsikutsami,,FALSCH,10+3,NA,NA
14,numerals-east1472-1-fourteen-1,numerals-east1472-1,Chan2019,fourteen,14,kʰatsi̥ ku tyaːna,khatsikutyana,,FALSCH,10+4,NA,NA
15,numerals-east1472-1-fifteen-1,numerals-east1472-1,Chan2019,fifteen,15,kʰatsi̥ ku tʰamˀa,khatsikuthama,,FALSCH,10+5,NA,NA
16,numerals-east1472-1-sixteen-1,numerals-east1472-1,Chan2019,sixteen,16,kʰatsi̥ ku st͡ʃˀisi,khatsikustsisi,,FALSCH,10+6,NA,NA
17,numerals-east1472-1-seventeen-1,numerals-east1472-1,Chan2019,seventeen,17,kʰatsi̥ ku mˀaityana,khatsikumaityana,,FALSCH,10+7,NA,NA
18,numerals-east1472-1-eighteen-1,numerals-east1472-1,Chan2019,eighteen,18,kʰatsi̥ ku kʰukomiʃe,khatsikukhukomise,,FALSCH,10+8,NA,NA
19,numerals-east1472-1-nineteen-1,numerals-east1472-1,Chan2019,nineteen,19,kʰatsi̥ ku mayakʰa,khatsikumayakha,,FALSCH,10+9,NA,NA
20,numerals-east1472-1-twenty-1,numerals-east1472-1,Chan2019,twenty,20,tyuːmi wa kʰatsi̥,tyumiwakhatsi,,FALSCH,2⋅10,NA,NA
21,numerals-east1472-1-twentyone-1,numerals-east1472-1,Chan2019,twentyone,21,tyuːmi wa kʰatsi̥ ku iskḁ,tyumiwakhatsikuiska,,FALSCH,2⋅10+1,NA,NA
22,numerals-east1472-1-twentytwo-1,numerals-east1472-1,Chan2019,twentytwo,22,tyuːmi wa kʰatsi̥ ku tyuːmi,tyumiwakhatsikutyumi,,FALSCH,2⋅10+2,NA,NA
23,numerals-east1472-1-twentythree-1,numerals-east1472-1,Chan2019,twentythree,23,tyuːmi wa kʰatsi̥ ku t͡ʃḁmi̥,tyumiwakhatsikutsami,,FALSCH,2⋅10+3,NA,NA
24,numerals-east1472-1-twentyfour-1,numerals-east1472-1,Chan2019,twentyfour,24,tyuːmi wa kʰatsi̥ ku tyaːna,tyumiwakhatsikutyana,,FALSCH,2⋅10+4,NA,NA
25,numerals-east1472-1-twentyfive-1,numerals-east1472-1,Chan2019,twentyfive,25,tyuːmi wa kʰatsi̥ ku tʰamˀa,tyumiwakhatsikuthama,,FALSCH,2⋅10+5,NA,NA
26,numerals-east1472-1-twentysix-1,numerals-east1472-1,Chan2019,twentysix,26,tyuːmi wa kʰatsi̥ ku st͡ʃˀisi,tyumiwakhatsikustsisi,,FALSCH,2⋅10+6,NA,NA
27,numerals-east1472-1-twentyseven-1,numerals-east1472-1,Chan2019,twentyseven,27,tyuːmi wa kʰatsi̥ ku mˀaityana,tyumiwakhatsikumaityana,,FALSCH,2⋅10+7,NA,NA
28,numerals-east1472-1-twentyeight-1,numerals-east1472-1,Chan2019,twentyeight,28,tyuːmi wa kʰatsi̥ ku kʰukomiʃe,tyumiwakhatsikukhukomise,,FALSCH,2⋅10+8,NA,NA
29,numerals-east1472-1-twentynine-1,numerals-east1472-1,Chan2019,twentynine,29,tyuːmi wa kʰatsi̥ ku mayakʰa,tyumiwakhatsikumayakha,,FALSCH,2⋅10+9,NA,NA
30,numerals-east1472-1-thirty-1,numerals-east1472-1,Chan2019,thirty,30,t͡ʃḁmi̥ wa kʰatsi̥,tsamiwakhatsi,,FALSCH,3⋅10,NA,NA
31,numerals-east1472-1-forty-1,numerals-east1472-1,Chan2019,forty,40,tyaːna wa kʰatsi̥,tyanawakhatsi,,FALSCH,4⋅10,NA,NA
32,numerals-east1472-1-fifty-1,numerals-east1472-1,Chan2019,fifty,50,tʰamˀa wa kʰatsi̥,thamawakhatsi,,FALSCH,5⋅10,NA,NA
33,numerals-east1472-1-sixty-1,numerals-east1472-1,Chan2019,sixty,60,st͡ʃˀisi wa kʰatsi̥,stsisiwakhatsi,,FALSCH,6⋅10,NA,NA
34,numerals-east1472-1-seventy-1,numerals-east1472-1,Chan2019,seventy,70,mˀaityana wa kʰatsi̥,maityanawakhatsi,,FALSCH,7⋅10,NA,NA
35,numerals-east1472-1-eighty-1,numerals-east1472-1,Chan2019,eighty,80,kʰukomiʃe wa kʰatsi̥,khukomisewakhatsi,,FALSCH,8⋅10,NA,NA
36,numerals-east1472-1-ninety-1,numerals-east1472-1,Chan2019,ninety,90,mayakʰa wa kʰatsi̥,mayakhawakhatsi,,FALSCH,9⋅10,NA,NA
37,numerals-east1472-1-hundred-1,numerals-east1472-1,Chan2019,hundred,100,kʰatsi̥ wa kʰatsi̥,khatsiwakhatsi,( 10 x 10 ),FALSCH,10⋅10,NA,NA
38,numerals-east1472-1-twohundred-1,numerals-east1472-1,Chan2019,twohundred,200,tyuːmi kʰatsi̥ wa kʰatsi̥ wa kʰatsi̥,tyumikhatsiwakhatsiwakhatsi,,FALSCH,?,"There seems to be an error here as the gloss would be 2⋅10⋅10⋅10, which doesn't add up mathematically.",NA
39,numerals-east1472-1-thousand-1,numerals-east1472-1,Chan2019,thousand,1000,kʰatsi̥ wa kʰatsi̥ wa kʰatsi̥,khatsiwakhatsiwakhatsi,,FALSCH,10⋅10⋅10,NA,NA
40,numerals-east1472-1-twothousand-1,numerals-east1472-1,Chan2019,twothousand,2000,tyuːmi kʰatsi̥ wa kʰatsi̥ wa kʰatsi̥ wa kʰatsi̥,tyumikhatsiwakhatsiwakhatsiwakhatsi,,FALSCH,?,"There seems to be an error here as the gloss would be 2⋅10⋅10⋅10⋅10, which doesn't add up mathematically.",NA
