Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
1,numerals-cent2145-1-one-1,numerals-cent2145-1,Chan2019,one,1,ndɑ,nda,,FALSCH,1,NA,NA
2,numerals-cent2145-1-two-1,numerals-cent2145-1,Chan2019,two,2,nui,nui,,FALSCH,2,NA,NA
3,numerals-cent2145-1-three-1,numerals-cent2145-1,Chan2019,three,3,rɑnhũʔ,ranhu,,FALSCH,3,NA,NA
4,numerals-cent2145-1-four-1,numerals-cent2145-1,Chan2019,four,4,kiɲui,kinui,( < 2 x 2 ),FALSCH,2′⋅2,NA,NA
5,numerals-cent2145-1-five-1,numerals-cent2145-1,Chan2019,five,5,kikʼɑi,kikai,( litː dual-hand ),FALSCH,?,"The contributor analyzes it as ""dual-hand"" and the first element is 2′ but that doesn't really make sense for a numeral that's supposed to refer to '5'.",NA
6,numerals-cent2145-1-six-1,numerals-cent2145-1,Chan2019,six,6,tilijɑ,tilija,( 5 + 1 ),FALSCH,5′+1′,Could also be 5′+1 but that's not really transparent today.,NA
7,numerals-cent2145-1-seven-1,numerals-cent2145-1,Chan2019,seven,7,tiliɲũhũɲ,tilinuhun,( 5 + 2 ),FALSCH,5′+2′,Could also be 5′+2 but that's not really transparent today (though perhaps a bit more credible than for 6).,NA
8,numerals-cent2145-1-eight-1,numerals-cent2145-1,Chan2019,eight,8,ndɑ ntsɑwʔ,ndantsaw,( lit: 'one eight' ),FALSCH,1⋅8,NA,NA
9,numerals-cent2145-1-nine-1,numerals-cent2145-1,Chan2019,nine,9,ndɑ ntsɑwʔ ndɑ,ndantsawnda,( lit: 'one eight+1' ),FALSCH,1⋅8+1,NA,NA
10,numerals-cent2145-1-ten-1,numerals-cent2145-1,Chan2019,ten,10,seskɑʔɑi,seskaai,,FALSCH,10,It's possible that k'ai from '5' is in here diachronically.,NA
