"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","Glosser","Gloss.clean","Gloss.math","Gloss.calc","Math.well.defined"
"1","pinj1243-1-6-1","pinj1243-1",NA,"six","6","mòtòbà","mòtòbà",NA,"FALSE","{CL}",NA,NA,"EAT","","","",1
