Language_ID;ID;Parameter_ID;Value;Form;Gloss;Alternate_Gloss;Comment_Glosser
vend1245-1;vend1245-1-1-1;1;tʰiɦi;tʰiɦi;1;1;NA
vend1245-1;vend1245-1-2-1;2;mbiɾi;mbiɾi;2;2;NA
vend1245-1;vend1245-1-3-1;3;tʰaru;tʰaru;3;3;NA
vend1245-1;vend1245-1-4-1;4;nn̪a;nn̪a;4;4;NA
vend1245-1;vend1245-1-5-1;5;t̪ʰanu;t̪ʰanu;5;5;NA
vend1245-1;vend1245-1-6-1;6;t̪ʰanu na ntʰiɦi;t̪ʰanu na ntʰiɦi;5+1;5 + 1;NA
vend1245-1;vend1245-1-7-1;7;t̪ʰanu na mbiɾi;t̪ʰanu na mbiɾi;5+2;5 + 2;NA
vend1245-1;vend1245-1-8-1;8;t̪ʰanu na ntʰaru;t̪ʰanu na ntʰaru;5+3;5 + 3;NA
vend1245-1;vend1245-1-9-1;9;t̪ʰanu na nn̪a;t̪ʰanu na nn̪a;5+4;5 + 4;NA
vend1245-1;vend1245-1-10-1;10;fumi;fumi;10;10;NA
vend1245-1;vend1245-1-11-1;11;fumi na ntʰaɦi;fumi na ntʰaɦi;10+{and}1';10 + 1;n in ntahi = plural marker or class maker?
vend1245-1;vend1245-1-12-1;12;fumi na mbiɾi;fumi na mbiɾi;10+{and}2;10 + 2;NA
vend1245-1;vend1245-1-13-1;13;fumi na ntʰaru;fumi na ntʰaru;10+{and}3’;10 + 3;NA
vend1245-1;vend1245-1-14-1;14;fumi na nn̪a;fumi na nn̪a;10+{and}4;10 + 4;NA
vend1245-1;vend1245-1-15-1;15;fumi na nt̪ʰanu;fumi na nt̪ʰanu;10+{and}5;10 + 5;NA
vend1245-1;vend1245-1-16-1;16;fumi na nt̪ʰanu na ntʰiɦi;fumi na nt̪ʰanu na ntʰiɦi;10+{and}5+{and}1’;10 + (5 + 1);NA
vend1245-1;vend1245-1-17-1;17;fumi na nt̪ʰanu na mbiɾi;fumi na nt̪ʰanu na mbiɾi;10+{and}5+{and}2;10 + (5 + 2);NA
vend1245-1;vend1245-1-18-1;18;fumi na nt̪ʰanu na ntʰaru;fumi na nt̪ʰanu na ntʰaru;10+{and}5+{and}3’;10 + (5 + 3);NA
vend1245-1;vend1245-1-19-1;19;fumi na nt̪ʰanu na nn̪a;fumi na nt̪ʰanu na nn̪a;10+{and}5+{and}4;10 + (5 + 4);NA
vend1245-1;vend1245-1-20-1;20;maɦumi maβiɾi;maɦumi maβiɾi;{PLU}10·{PLU}2;10 · 2;NA
vend1245-1;vend1245-1-21-1;21;maɦumi maβiɾi na ntʰiɦi;maɦumi maβiɾi na ntʰiɦi;({PLU}10·{PLU}2)+{and}1’;(10 · 2) + 1;NA
vend1245-1;vend1245-1-22-1;22;maɦumi maβiɾi na mbiɾi;maɦumi maβiɾi na mbiɾi;({PLU}10·{PLU}2)+{and}2;(10 · 2) + 2;NA
vend1245-1;vend1245-1-23-1;23;maɦumi maβiɾi na ntʰaru;maɦumi maβiɾi na ntʰaru;({PLU}10·{PLU}2)+{and}3;(10 · 2) + 3;NA
vend1245-1;vend1245-1-24-1;24;maɦumi maβiɾi na nn̪a;maɦumi maβiɾi na nn̪a;({PLU}10·{PLU}2)+{and}4;(10 · 2) + 4;NA
vend1245-1;vend1245-1-25-1;25;maɦumi maβiɾi na nt̪ʰanu;maɦumi maβiɾi na nt̪ʰanu;({PLU}10·{PLU}2)+{and}5;(10 · 2) + 5;NA
vend1245-1;vend1245-1-26-1;26;maɦumi maβiɾi na nt̪ʰanu na ntʰiɦi;maɦumi maβiɾi na nt̪ʰanu na ntʰiɦi;({PLU}10·{PLU}2)+{and}5+{and}1’;(10 · 2) + (5 + 1);NA
vend1245-1;vend1245-1-27-1;27;maɦumi maβiɾi na nt̪ʰanu na mbiɾi;maɦumi maβiɾi na nt̪ʰanu na mbiɾi;({PLU}10·{PLU}2)+{and}5+{and}2;(10 · 2) + (5 + 2);NA
vend1245-1;vend1245-1-28-1;28;maɦumi maβiɾi na nt̪ʰanu na ntʰaru;maɦumi maβiɾi na nt̪ʰanu na ntʰaru;({PLU}10·{PLU}2)+{and}5+{and}3’;(10 · 2) + (5 + 3);NA
vend1245-1;vend1245-1-29-1;29;maɦumi maβiɾi na nt̪ʰanu na nn̪a;maɦumi maβiɾi na nt̪ʰanu na nn̪a;({PLU}10·{PLU}2)+{and}5+{and}4;(10 · 2) + (5 + 4);NA
vend1245-1;vend1245-1-30-1;30;maɦumi matʰaru;maɦumi matʰaru;{PLU}10·{PLU}3;10 · 3;NA
vend1245-1;vend1245-1-40-1;40;maɦumi man̪a;maɦumi man̪a;{PLU}10·{PLU}4;10 · 4;NA
vend1245-1;vend1245-1-50-1;50;maɦumi mat̪ʰanu;maɦumi mat̪ʰanu;{PLU}10·{PLU}5;10 · 5;NA
vend1245-1;vend1245-1-60-1;60;maɦumi mat̪ʰanu na ntʰiɦi;maɦumi mat̪ʰanu na ntʰiɦi;{PLU}10·({PLU}5+{and}1’);10 · (5 + 1);NA
vend1245-1;vend1245-1-70-1;70;maɦumi mat̪ʰanu na mbiɾi;maɦumi mat̪ʰanu na mbiɾi;{PLU}10·({PLU}5+{and}2);10 · (5 + 2);NA
vend1245-1;vend1245-1-80-1;80;maɦumi mat̪ʰanu na ntʰaru;maɦumi mat̪ʰanu na ntʰaru;{PLU}10·({PLU}5+{and}3);10 · (5 + 3);NA
vend1245-1;vend1245-1-90-1;90;maɦumi mat̪ʰanu na nn̪a;maɦumi mat̪ʰanu na nn̪a;{PLU}10·({PLU}5+{and}4);10 · (5 + 4);NA
vend1245-1;vend1245-1-100-1;100;d̪ana;d̪ana;100;100;NA
vend1245-1;vend1245-1-200-1;200;mad̪ana maβiɾi;mad̪ana maβiɾi;{PLU}100·{PLU}2;100 · 2;NA
vend1245-1;vend1245-1-1000-1;1000;tsʰiɡidi;tsʰiɡidi;1000;1000;NA
vend1245-1;vend1245-1-2000-1;2000;ʐiɡidi ʐiβiɾi;ʐiɡidi ʐiβiɾi;1000·2;1000 · 2;NA
