"","."
"1","Semitic_other West Semitic - numerals-hoby1242-1.csv"
"2","Semitic_other West Semitic - numerals-mehr1241-1.csv"
"3","numerals-achu1247-1.csv"
"4","numerals-adyg1241-1.csv"
"5","numerals-afad1236-1.csv"
"6","numerals-agua1253-3.csv"
"7","numerals-ahte1237-1.csv"
"8","numerals-aika1237-1.csv"
"9","numerals-ainu1251-1.csv"
"10","numerals-alab1237-1.csv"
"11","numerals-amar1274-1.csv"
"12","numerals-amat1238-1.csv"
"13","numerals-andi1255-1.csv"
"14","numerals-ando1256-1.csv"
"15","numerals-apal1257-1.csv"
"16","numerals-araw1276-1.csv"
"17","numerals-arik1262-1.csv"
"18","numerals-arik1265-1.csv"
"19","numerals-ashe1272-1_ED.csv"
"20","numerals-assi1247-1.csv"
"21","numerals-atsu1245-1.csv"
"22","numerals-awac1239-1.csv"
"23","numerals-awet1244-1.csv"
"24","numerals-awji1241-1.csv"
"25","numerals-ayor1240-2.csv"
"26","numerals-baca1246-1.csv"
"27","numerals-bang1363-1.csv"
"28","numerals-basq1248-1.csv"
"29","numerals-beav1236-2.csv"
"30","numerals-boru1252-1.csv"
"31","numerals-budu1265-1.csv"
"32","numerals-caqu1242-1.csv"
"33","numerals-cara1245-1.csv"
"34","numerals-cash1254-2.csv"
"35","numerals-cavi1250-1.csv"
"36","numerals-cent2127-1.csv"
"37","numerals-cent2140-1.csv"
"38","numerals-cent2145-1.csv"
"39","numerals-cham1315-1.csv"
"40","numerals-chan1325-1.csv"
"41","numerals-chay1248-1.csv"
"42","numerals-chec1245-1.csv"
"43","numerals-chen1266-1.csv"
"44","numerals-chic1270-1.csv"
"45","numerals-chim1309-1.csv"
"46","numerals-chiq1248-1.csv"
"47","numerals-chit1248-1.csv"
"48","numerals-chol1282-1.csv"
"49","numerals-chor1273-1.csv"
"50","numerals-chuj1250-1.csv"
"51","numerals-coca1259-2.csv"
"52","numerals-cofa1242-1.csv"
"53","numerals-cogu1240-1.csv"
"54","numerals-colo1256-1.csv"
"55","numerals-coma1246-1.csv"
"56","numerals-copa1236-1.csv"
"57","numerals-culi1244-2.csv"
"58","numerals-daha1245-1.csv"
"59","numerals-dang1274-1.csv"
"60","numerals-deni1241-2.csv"
"61","numerals-diti1235-1.csv"
"62","numerals-dong1285-1.csv"
"63","numerals-east1472-1.csv"
"64","numerals-elna1235-1.csv"
"65","numerals-embe1260-1.csv"
"66","numerals-enap1235-1.csv"
"67","numerals-esee1248-1.csv"
"68","numerals-fuln1247-1.csv"
"69","numerals-ghom1257-1.csv"
"70","numerals-guaj1256-1.csv"
"71","numerals-guil1236-1.csv"
"72","numerals-gwan1268-1.csv"
"73","numerals-gwic1235-1.csv"
"74","numerals-hais1244-1.csv"
"75","numerals-haus1257-1.csv"
"76","numerals-hava1249-1.csv"
"77","numerals-heil1246-1.csv"
"78","numerals-hida1246-1.csv"
"79","numerals-huil1244-1.csv"
"80","numerals-hupd1244-1.csv"
"81","numerals-igna1246-1.csv"
"82","numerals-iran1263-1.csv"
"83","numerals-ixte1237-1.csv"
"84","numerals-jama1261-1.csv"
"85","numerals-jeju1234-1.csv"
"86","numerals-jeme1245-1.csv"
"87","numerals-jion1236-1.csv"
"88","numerals-juru1256-1.csv"
"89","numerals-kaby1243-1.csv"
"90","numerals-kadi1248-1.csv"
"91","numerals-kain1272-1.csv"
"92","numerals-kaiw1246-1.csv"
"93","numerals-kama1373-1.csv"
"94","numerals-kaqc1270-1.csv"
"95","numerals-kari1311-1.csv"
"96","numerals-kash1280-2.csv"
"97","numerals-kaya1330-1.csv"
"98","numerals-khor1269-1_edit.csv"
"99","numerals-khva1239-1.csv"
"100","numerals-kich1262-1.csv"
"101","numerals-kist1241-1.csv"
"102","numerals-kofy1242-1.csv"
"103","numerals-kore1280-1.csv"
"104","numerals-kore1283-1.csv"
"105","numerals-koru1247-1.csv"
"106","numerals-kory1246-1.csv"
"107","numerals-kuik1246-1.csv"
"108","numerals-kuli1255-1.csv"
"109","numerals-kwaa1269-1.csv"
"110","numerals-kwak1269-1.csv"
"111","numerals-lach1249-1.csv"
"112","numerals-lagw1237-1.csv"
"113","numerals-leal1235-1.csv"
"114","numerals-leng1262-1.csv"
"115","numerals-lezg1247-1.csv"
"116","numerals-lowl1265-1.csv"
"117","numerals-loxi1235-1.csv"
"118","numerals-mach1267-1.csv"
"119","numerals-macu1259-1.csv"
"120","numerals-maka1318-1.csv"
"121","numerals-male1297-1.csv"
"122","numerals-mama1278-1.csv"
"123","numerals-mans1258-1.csv"
"124","numerals-mapu1245-1.csv"
"125","numerals-maqu1238-1.csv"
"126","numerals-mbar1260-1_EDIT.csv"
"127","numerals-miam1252-1.csv"
"128","numerals-mika1239-1.csv"
"129","numerals-mpad1242-1.csv"
"130","numerals-nade1244-1.csv"
"131","numerals-nafu1238-1.csv"
"132","numerals-nant1250-1.csv"
"133","numerals-nina1238-1.csv"
"134","numerals-niva1238-1.csv"
"135","numerals-nort2646-1.csv"
"136","numerals-nort2938-1.csv"
"137","numerals-nort2945-1.csv"
"138","numerals-nort2954-1.csv"
"139","numerals-nort2968-1.csv"
"140","numerals-ocai1244-1.csv"
"141","numerals-onaa1245-1.csv"
"142","numerals-onei1249-1.csv"
"143","numerals-paip1241-1.csv"
"144","numerals-pana1307-1.csv"
"145","numerals-pana1310-1.csv"
"146","numerals-paus1244-1.csv"
"147","numerals-pawn1254-1.csv"
"148","numerals-pent1242-1.csv"
"149","numerals-pich1237-1.csv"
"150","numerals-pima1248-1.csv"
"151","numerals-pipi1250-1.csv"
"152","numerals-prov1235-1.csv"
"153","numerals-pume1238-1_ED.csv"
"154","numerals-puta1243-1.csv"
"155","numerals-qanj1241-1.csv"
"156","numerals-qash1240-1.csv"
"157","numerals-qawa1238-1.csv"
"158","numerals-quap1242-1.csv"
"159","numerals-rayo1235-1.csv"
"160","numerals-rikb1245-1.csv"
"161","numerals-ronn1241-1.csv"
"162","numerals-saca1238-1.csv"
"163","numerals-saho1246-1.csv"
"164","numerals-sana1298-1.csv"
"165","numerals-sanf1262-1.csv"
"166","numerals-sanm1301-1.csv"
"167","numerals-sanp1261-1.csv"
"168","numerals-sant1451-1.csv"
"169","numerals-sars1236-1.csv"
"170","numerals-sawk1238-1.csv"
"171","numerals-seco1241-1.csv"
"172","numerals-senh1238-1.csv"
"173","numerals-shan1283-1.csv"
"174","numerals-sipa1247-2.csv"
"175","numerals-siwi1239-1.csv"
"176","numerals-soch1239-1.csv"
"177","numerals-sooo1256-2.csv"
"178","numerals-sout2976-1.csv"
"179","numerals-sout2982-1.csv"
"180","numerals-sout2985-1.csv"
"181","numerals-sout2994-1_ED.csv"
"182","numerals-squa1248-1.csv"
"183","numerals-tahl1239-1.csv"
"184","numerals-tapi1253-1.csv"
"185","numerals-tapi1254-1.csv"
"186","numerals-tari1263-1.csv"
"187","numerals-tatu1247-2.csv"
"188","numerals-taus1253-1.csv"
"189","numerals-temb1276-2.csv"
"190","numerals-ticu1245-1.csv"
"191","numerals-toca1235-1.csv"
"192","numerals-toho1245-1.csv"
"193","numerals-toto1305-1.csv"
"194","numerals-turk1303-1.csv"
"195","numerals-tuyu1244-1.csv"
"196","numerals-twan1247-1.csv"
"197","numerals-tzel1254-1.csv"
"198","numerals-tzot1259-1.csv"
"199","numerals-udii1243-1.csv"
"200","numerals-unam1242-1.csv"
"201","numerals-uppe1275-1.csv"
"202","numerals-uppe1437-1.csv"
"203","numerals-uppe1438-1.csv"
"204","numerals-uppe1439-1.csv"
"205","numerals-vile1241-1.csv"
"206","numerals-wakh1245-1.csv"
"207","numerals-wara1303-2.csv"
"208","numerals-waxi1236-1.csv"
"209","numerals-waya1269-1.csv"
"210","numerals-west2402-1.csv"
"211","numerals-west2616-1.csv"
"212","numerals-wint1259-1.csv"
"213","numerals-wuzl1236-1.csv"
"214","numerals-xokl1240-1.csv"
"215","numerals-yaba1248-1.csv"
"216","numerals-yano1261-1.csv"
"217","numerals-yazg1240-1.csv"
"218","numerals-yuch1247-1.csv"
"219","numerals-yugh1239-1.csv"
"220","numerals-yukp1241-2.csv"
"221","numerals-yura1255-1.csv"
"222","numerals-yuro1248-1.csv"
"223","numerals-zoog1238-1.csv"
"224","zariquiey-chac1251-1.csv"
"225","zariquiey-kaka1249-1.csv"
"226","zariquiey-peru1238-1.csv"
"227","./sand-Badaga.csv"
"228","./sand-Bodo.csv"
"229","./sand-Camling.csv"
"230","./sand-Dogri.csv"
"231","./sand-Gondi.csv"
"232","./sand-Gujarati.csv"
"233","./sand-Jerung.csv"
"234","./sand-Khaling.csv"
"235","./sand-Khortha.csv"
"236","./sand-Konyak.csv"
"237","./sand-Koyee.csv"
"238","./sand-Kurukh.csv"
"239","./sand-Marwari.csv"
"240","./sand-Mundari.csv"
"241","./sand-Phom.csv"
"242","./sand-Sanskrit.csv"
"243","./sand-Sunwar.csv"
"244","./sand-Tsangla.csv"
"245","./sand-Yakkha.csv"
"246","./sand-Zeme.csv"
"247","numerals-bhum1234-1.csv"
"248","numerals-hung1275-1.csv"
"249","numerals-jahh1242-1.csv"
"250","numerals-koda1254-1.csv"
"251","numerals-lyng1241-1.csv"
"252","numerals-maha1291-1.csv"
"253","numerals-pare1266-1.csv"
"254","numerals-chep1245-1edited.csv"
"255","numerals-deor1238-1.csv"
"256","numerals-kaik1246-1.csv"
"257","numerals-mana1288-1.csv"
"258","numerals-mila1245-2.csv"
"259","numerals-sadu1234-1.csv"
"260","AN0003_numerals-kava1241-1.csv"
"261","AN0012_EDIT_abvd-637-papo1239_EDIT.csv"
"262","AN0027_numerals-pamp1244-1.csv"
"263","AN0074_numerals-arta1239-1.csv"
"264","AN0229_barlowpacific-toma1248-1.csv"
"265","AN0300_numerals-mapu1244-1.csv"
"266","AN0323_barlowpacific-bush1250-1.csv"
"267","AN0403_barlowpacific-puna1278-1.csv"
"268","AN0513_barlowpacific-bata1293-1.csv"
"269","AN0518_numerals-ment1249-1.csv"
"270","AN0524_numerals-engg1245-1.csv"
"271","AN0536_numerals-nucl1460-1.csv"
"272","PAP008_numerals-rett1240-1.csv"
"273","PAP040_barlowpacific-duri1243-1.csv"
"274","PAP041_numerals-suab1238-1.csv"
"275","PAP052_barlowpacific-pura1253-1.csv"
"276","PAP060_barlowpacific-morb1239-4.csv"
"277","PAP065_barlowpacific-tana1288-1.csv"
"278","PAP070_barlowpacific-nort2917-1.csv"
"279","PAP078_barlowpacific-asue1235-1.csv"
"280","PAP080_numerals-cent2118-1.csv"
"281","PAP086_numerals-wang1299-1.csv"
"282","PAP087_barlowpacific-mand1445-3.csv"
"283","PAP088_numerals-wamb1259-1.csv"
"284","PAP089_barlowpacific-koke1241-1.csv"
"285","PAP090_barlowpacific-ketu1238-1.csv"
"286","PAP091_barlowpacific-mand1444-2.csv"
"287","PAP092_numerals-koro1312-1.csv"
"288","PAP093_numerals-tsak1250-1.csv"
"289","PAP094_numerals-komy1238-1.csv"
"290","PAP095_barlowpacific-kopk1238-1.csv"
"291","PAP096_barlowpacific-kwer1265-1.csv"
"292","PAP097_barlowpacific-buru1307-1.csv"
"293","PAP098_numerals-tang1353-1.csv"
"294","PAP099_numerals-naka1265-2.csv"
"295","PAP100_barlowpacific-sout2940-2.csv"
"296","PAP101_barlowpacific-nort2916-1.csv"
"297","PAP102_numerals-ning1274-1.csv"
"298","PAP103_numerals-yong1280-1.csv"
"299","PAP104_numerals-iwur1240-1.csv"
"300","PAP105_barlowpacific-ngal1298-1.csv"
"301","PAP107_numerals-tifa1245-1.csv"
"302","PAP108_numerals-mian1256-1.csv"
"303","PAP110_numerals-faiw1243-1.csv"
"304","PAP111_barlowpacific-tele1256-2.csv"
"305","PAP112_barlowpacific-seta1246-1.csv"
"306","PAP114_numerals-oksa1245-2.csv"
"307","PAP115_barlowpacific-ekar1243-5.csv"
"308","PAP117_EDIT_numerals-daoo1238-1_EDIT.csv"
"309","PAP120_numerals-wano1243-1.csv"
"310","PAP121_EDIT_numerals-west2594-1_EDIT.csv"
"311","PAP124_barlowpacific-midg1235-1.csv"
"312","PAP125_barlowpacific-lowe1415-1.csv"
"313","PAP130_numerals-nini1235-1.csv"
"314","PAP131_barlowpacific-angg1239-1.csv"
"315","PAP133_numerals-kosa1249-1.csv"
"316","PAP134_numerals-koru1245-1.csv"
"317","PAP136_numerals-nips1240-1.csv"
"318","PAP137_EDIT_numerals-nalc1240-1_EDIT.csv"
"319","PAP138_numerals-eipo1242-1.csv"
"320","PAP139_numerals-unaa1239-1.csv"
"321","PAP140_numerals-kete1254-1.csv"
"322","PAP143_barlowpacific-anga1294-1.csv"
"323","PAP144_barlowpacific-anga1293-1.csv"
"324","PAP145_numerals-west2599-1.csv"
"325","PAP146_barlowpacific-erav1244-1.csv"
