"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser","Gloss.clean","Gloss.math","Gloss.calc"
"1268",98803,"numerals-suab1238-1-eight-1","numerals-suab1238-1","Chan2019","eight",8,"néwo-ɡáaɡo naɡuare","newogaagonaguare","(hand-side, three. bending right middle finger )","FALSE","?","This would seem to mean 6: 5[+]1 ; the system appears to break down; the consultant was perhaps saying ‘hand-side [and] another’ [i.e, one more than 7]",NA,"PAP041_numerals-suab1238-1.csv","RB","?","?",NA
"1269",98804,"numerals-suab1238-1-nine-1","numerals-suab1238-1","Chan2019","nine",9,"néwo-ɡáaɡo naɡiáre","newogaagonagiare","(hand-side, two-two, bending right index finger )","FALSE","?","This would seem to mean 6: 5[+]1 ; the system appears to break down; the consultant was perhaps saying ‘hand-side [and] another’ [i.e, one more than 7]",NA,"PAP041_numerals-suab1238-1.csv","RB","?","?",NA
"1270",99070,"barlowpacific-pura1253-1-twenty-1","barlowpacific-pura1253-1","Barlow2024","twenty",20,"neboru-ouge neoraida-ouge","neboruougeneoraidaouge",NA,"FALSE","?","Probably a mistake; this looks like 12 = (5⋅2)+2",NA,"PAP052_barlowpacific-pura1253-1.csv","RB","?","?",NA
"1271",99233,"barlowpacific-morb1239-4-seven-1","barlowpacific-morb1239-4","Barlow2024","seven",7,"ˈtidagena","tidagena",NA,"FALSE","?","Possibly 2+5′","2+5′","PAP060_barlowpacific-morb1239-4.csv","RB","?","?",NA
"1272",99234,"barlowpacific-morb1239-4-eight-1","barlowpacific-morb1239-4","Barlow2024","eight",8,"naudagena","naudagena",NA,"FALSE","?","Possibly 3′+5′","3′+5′","PAP060_barlowpacific-morb1239-4.csv","RB","?","?",NA
"1273",99400,"barlowpacific-tana1288-1-eleven-1","barlowpacific-tana1288-1","Barlow2024","eleven",11,"kereunasunadu","kereunasunadu",NA,"FALSE","?","There are two forms given for 11, both of which end with 1, but their overall composition is unclear; possibly 10+1 (?)","10+1","PAP065_barlowpacific-tana1288-1.csv","RB","?","?",NA
"1274",99401,"barlowpacific-tana1288-1-eleven-2","barlowpacific-tana1288-1","Barlow2024","eleven",11,"kivisinadu","kivisinadu",NA,"FALSE","?","There are two forms given for 11, both of which end with 1, but their overall composition is unclear; possibly 10+1 (?)","10+1","PAP065_barlowpacific-tana1288-1.csv","RB","?","?",NA
"1275",99429,"barlowpacific-nort2917-1-one-1","barlowpacific-nort2917-1","Barlow2024","one",1,"atoe","atoe","","FALSE","?","Possibly a list of body parts (used in body-part tallying)","1","PAP070_barlowpacific-nort2917-1.csv","RB","?","?",NA
"1276",99430,"barlowpacific-nort2917-1-two-1","barlowpacific-nort2917-1","Barlow2024","two",2,"pijitoe","pijitoe","","FALSE","?","Possibly a list of body parts (used in body-part tallying)","2","PAP070_barlowpacific-nort2917-1.csv","RB","?","?",NA
"1277",99431,"barlowpacific-nort2917-1-three-1","barlowpacific-nort2917-1","Barlow2024","three",3,"soeritoe","soeritoe","[looks like <foeritoe> in Feuilleteau 1913 version]","FALSE","?","Possibly a list of body parts (used in body-part tallying)","3","PAP070_barlowpacific-nort2917-1.csv","RB","?","?",NA
"1278",99432,"barlowpacific-nort2917-1-four-1","barlowpacific-nort2917-1","Barlow2024","four",4,"wiritoe","wiritoe","","FALSE","?","Possibly a list of body parts (used in body-part tallying)","4","PAP070_barlowpacific-nort2917-1.csv","RB","?","?",NA
"1279",99433,"barlowpacific-nort2917-1-five-1","barlowpacific-nort2917-1","Barlow2024","five",5,"soeroetoe","soeroetoe","","FALSE","?","Possibly a list of body parts (used in body-part tallying)","5","PAP070_barlowpacific-nort2917-1.csv","RB","?","?",NA
"1280",99434,"barlowpacific-nort2917-1-six-1","barlowpacific-nort2917-1","Barlow2024","six",6,"baretoe","baretoe","","FALSE","?","Possibly a list of body parts (used in body-part tallying)","6","PAP070_barlowpacific-nort2917-1.csv","RB","?","?",NA
"1281",99435,"barlowpacific-nort2917-1-seven-1","barlowpacific-nort2917-1","Barlow2024","seven",7,"wametoe","wametoe","","FALSE","?","Possibly a list of body parts (used in body-part tallying)","7","PAP070_barlowpacific-nort2917-1.csv","RB","?","?",NA
"1282",99436,"barlowpacific-nort2917-1-eight-1","barlowpacific-nort2917-1","Barlow2024","eight",8,"saratoe","saratoe","","FALSE","?","Possibly a list of body parts (used in body-part tallying)","8","PAP070_barlowpacific-nort2917-1.csv","RB","?","?",NA
"1283",99437,"barlowpacific-nort2917-1-nine-1","barlowpacific-nort2917-1","Barlow2024","nine",9,"onatoe","onatoe","","FALSE","?","Possibly a list of body parts (used in body-part tallying)","9","PAP070_barlowpacific-nort2917-1.csv","RB","?","?",NA
"1284",99438,"barlowpacific-nort2917-1-ten-1","barlowpacific-nort2917-1","Barlow2024","ten",10,"semantoe","semantoe","","FALSE","?","Possibly a list of body parts (used in body-part tallying)","10","PAP070_barlowpacific-nort2917-1.csv","RB","?","?",NA
"1285",99533,"barlowpacific-asue1235-1-nine-1","barlowpacific-asue1235-1","Barlow2024","nine",9,"bedo- ?","bedo",NA,"FALSE","?","The form appears to be missing “+4”","","PAP078_barlowpacific-asue1235-1.csv","RB","?","?",NA
"1286",99561,"numerals-cent2118-1-fourteen-1","numerals-cent2118-1","Chan2019","fourteen",14,"bi-bi'rikuma kɛtaɣaɸi bi'rikuma","bibirikumaketagafibirikuma","(litː ''4 toes of the other leg on the top of 5-5' )","FALSE","?","Probably an error; same form as 5+5{leg}+5 = 15",NA,"PAP080_numerals-cent2118-1.csv","RB","?","?",NA
"1287",99606,"numerals-wang1299-1-one-1","numerals-wang1299-1","Chan2019","one",1,"'hɛɾiɡɔ","herigo",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","1","PAP086_numerals-wang1299-1.csv","RB","?","?",NA
"1288",99607,"numerals-wang1299-1-two-1","numerals-wang1299-1","Chan2019","two",2,"du'mɔʔ","dumo",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","2","PAP086_numerals-wang1299-1.csv","RB","?","?",NA
"1289",99608,"numerals-wang1299-1-three-1","numerals-wang1299-1","Chan2019","three",3,"'diːɾænɔ","diraeno",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","3","PAP086_numerals-wang1299-1.csv","RB","?","?",NA
"1290",99609,"numerals-wang1299-1-four-1","numerals-wang1299-1","Chan2019","four",4,"wɔ'ɾɔʔ","woro",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","4","PAP086_numerals-wang1299-1.csv","RB","?","?",NA
"1291",99610,"numerals-wang1299-1-five-1","numerals-wang1299-1","Chan2019","five",5,"ʔæmbɑ'lɔʔ","aembalo",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","5","PAP086_numerals-wang1299-1.csv","RB","?","?",NA
"1292",99611,"numerals-wang1299-1-six-1","numerals-wang1299-1","Chan2019","six",6,"ŋɡɔʔ","nggo",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","6","PAP086_numerals-wang1299-1.csv","RB","?","?",NA
"1293",99612,"numerals-wang1299-1-seven-1","numerals-wang1299-1","Chan2019","seven",7,"'hæni","haeni",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","7","PAP086_numerals-wang1299-1.csv","RB","?","?",NA
"1294",99613,"numerals-wang1299-1-eight-1","numerals-wang1299-1","Chan2019","eight",8,"iŋ'ɡæmbɯ","inggaembw",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","8","PAP086_numerals-wang1299-1.csv","RB","?","?",NA
"1295",99614,"numerals-wang1299-1-nine-1","numerals-wang1299-1","Chan2019","nine",9,"'ɾæβi","raebi",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","9","PAP086_numerals-wang1299-1.csv","RB","?","?",NA
"1296",99615,"numerals-wang1299-1-ten-1","numerals-wang1299-1","Chan2019","ten",10,"n'dɔndɯ","ndondw",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","10","PAP086_numerals-wang1299-1.csv","RB","?","?",NA
"1297",99616,"numerals-wang1299-1-twenty-1","numerals-wang1299-1","Chan2019","twenty",20,"i'mɔndɔndɯ","imondondw",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying); here, however, there has perhaps been some reanalysis of 10 as an anchor for 20","2′⋅10","PAP086_numerals-wang1299-1.csv","RB","?","?",NA
"1298",99617,"barlowpacific-mand1445-3-one-1","barlowpacific-mand1445-3","Barlow2024","one",1,"ˈɔmɛ","ome",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","1","PAP087_barlowpacific-mand1445-3.csv","RB","?","?",NA
"1299",99618,"barlowpacific-mand1445-3-two-1","barlowpacific-mand1445-3","Barlow2024","two",2,"ˈrumɔ","rumo",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","2","PAP087_barlowpacific-mand1445-3.csv","RB","?","?",NA
"1300",99619,"barlowpacific-mand1445-3-three-1","barlowpacific-mand1445-3","Barlow2024","three",3,"ˈidikmjɔ","idikmjo",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","3","PAP087_barlowpacific-mand1445-3.csv","RB","?","?",NA
"1301",99620,"barlowpacific-mand1445-3-four-1","barlowpacific-mand1445-3","Barlow2024","four",4,"ˈquruɢut ɢup̚","qurugutgup",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","4","PAP087_barlowpacific-mand1445-3.csv","RB","?","?",NA
"1302",99621,"barlowpacific-mand1445-3-five-1","barlowpacific-mand1445-3","Barlow2024","five",5,"ˈoɴɢu ɢup̚","ongugup",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","5","PAP087_barlowpacific-mand1445-3.csv","RB","?","?",NA
"1303",99622,"barlowpacific-mand1445-3-six-1","barlowpacific-mand1445-3","Barlow2024","six",6,"ˈkumuɢup̚","kumugup",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","6","PAP087_barlowpacific-mand1445-3.csv","RB","?","?",NA
"1304",99623,"barlowpacific-mand1445-3-seven-1","barlowpacific-mand1445-3","Barlow2024","seven",7,"ˈbɛnɢup̚","bengup",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","7","PAP087_barlowpacific-mand1445-3.csv","RB","?","?",NA
"1305",99624,"barlowpacific-mand1445-3-eight-1","barlowpacific-mand1445-3","Barlow2024","eight",8,"ˈᶰɢaŋbun","gangbun",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","8","PAP087_barlowpacific-mand1445-3.csv","RB","?","?",NA
"1306",99625,"barlowpacific-mand1445-3-nine-1","barlowpacific-mand1445-3","Barlow2024","nine",9,"ˈtaitɢup","taitgup",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","9","PAP087_barlowpacific-mand1445-3.csv","RB","?","?",NA
"1307",99626,"barlowpacific-mand1445-3-ten-1","barlowpacific-mand1445-3","Barlow2024","ten",10,"ˈmaɢup̚","magup",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","10","PAP087_barlowpacific-mand1445-3.csv","RB","?","?",NA
"1308",99627,"barlowpacific-mand1445-3-twenty-1","barlowpacific-mand1445-3","Barlow2024","twenty",20,"ˈrumonɖa","rumonda",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying); here, however, there has perhaps been some reanalysis of 10 as an anchor for 20","2⋅10′","PAP087_barlowpacific-mand1445-3.csv","RB","?","?",NA
"1309",99631,"numerals-wamb1259-1-four-1","numerals-wamb1259-1","Chan2019","four",4,"hitu 'rɔpqu","hituropqu",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","4","PAP088_numerals-wamb1259-1.csv","RB","?","?",NA
"1310",99632,"numerals-wamb1259-1-five-1","numerals-wamb1259-1","Chan2019","five",5,"ʔɑmb 'rɔpqu","ambropqu",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","5","PAP088_numerals-wamb1259-1.csv","RB","?","?",NA
"1311",99633,"numerals-wamb1259-1-six-1","numerals-wamb1259-1","Chan2019","six",6,"'qumup̚","qumup",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","6","PAP088_numerals-wamb1259-1.csv","RB","?","?",NA
"1312",99634,"numerals-wamb1259-1-seven-1","numerals-wamb1259-1","Chan2019","seven",7,"bæn","baen",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","7","PAP088_numerals-wamb1259-1.csv","RB","?","?",NA
"1313",99635,"numerals-wamb1259-1-eight-1","numerals-wamb1259-1","Chan2019","eight",8,"'muʝɔp","mujop",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","8","PAP088_numerals-wamb1259-1.csv","RB","?","?",NA
"1314",99636,"numerals-wamb1259-1-nine-1","numerals-wamb1259-1","Chan2019","nine",9,"'ʝɑβɛt","jabet",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","9","PAP088_numerals-wamb1259-1.csv","RB","?","?",NA
"1315",99637,"numerals-wamb1259-1-ten-1","numerals-wamb1259-1","Chan2019","ten",10,"'mɑrin","marin",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","10","PAP088_numerals-wamb1259-1.csv","RB","?","?",NA
"1316",99638,"numerals-wamb1259-1-twenty-1","numerals-wamb1259-1","Chan2019","twenty",20,"mɑliɴɢup-mɑliɴɢup̚","malingupmalingup",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying); here, however, there has perhaps been some reanalysis of 10 as an anchor for 20","10+10","PAP088_numerals-wamb1259-1.csv","RB","?","?",NA
"1317",99639,"barlowpacific-koke1241-1-one-1","barlowpacific-koke1241-1","Barlow2024","one",1,"natoem","natoem",NA,"FALSE","?","No data past 5; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","1","PAP089_barlowpacific-koke1241-1.csv","RB","?","?",NA
"1318",99640,"barlowpacific-koke1241-1-two-1","barlowpacific-koke1241-1","Barlow2024","two",2,"moeroep","moeroep",NA,"FALSE","?","No data past 5; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","2","PAP089_barlowpacific-koke1241-1.csv","RB","?","?",NA
"1319",99641,"barlowpacific-koke1241-1-three-1","barlowpacific-koke1241-1","Barlow2024","three",3,"sagoep","sagoep",NA,"FALSE","?","No data past 5; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","3","PAP089_barlowpacific-koke1241-1.csv","RB","?","?",NA
"1320",99642,"barlowpacific-koke1241-1-four-1","barlowpacific-koke1241-1","Barlow2024","four",4,"dieb","dieb",NA,"FALSE","?","No data past 5; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","4","PAP089_barlowpacific-koke1241-1.csv","RB","?","?",NA
"1321",99643,"barlowpacific-koke1241-1-five-1","barlowpacific-koke1241-1","Barlow2024","five",5,"gerret","gerret",NA,"FALSE","?","No data past 5; there is no indication of arithmetic derivations, but it is also not possible to rule out that these are merely body part terms (used in a body-part tally)","5","PAP089_barlowpacific-koke1241-1.csv","RB","?","?",NA
"1322",99647,"barlowpacific-ketu1238-1-four-1","barlowpacific-ketu1238-1","Barlow2024","four",4,"ˈɛturop̚ ɢup̚","eturopgup",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","4","PAP090_barlowpacific-ketu1238-1.csv","RB","?","?",NA
"1323",99648,"barlowpacific-ketu1238-1-five-1","barlowpacific-ketu1238-1","Barlow2024","five",5,"ˈɑmbɑrop̚ ɢup̚","ambaropgup",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","5","PAP090_barlowpacific-ketu1238-1.csv","RB","?","?",NA
"1324",99649,"barlowpacific-ketu1238-1-six-1","barlowpacific-ketu1238-1","Barlow2024","six",6,"ˈkomo ɢup̚","komogup",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","6","PAP090_barlowpacific-ketu1238-1.csv","RB","?","?",NA
"1325",99650,"barlowpacific-ketu1238-1-seven-1","barlowpacific-ketu1238-1","Barlow2024","seven",7,"ˈbɛn ɢup̚","bengup",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","7","PAP090_barlowpacific-ketu1238-1.csv","RB","?","?",NA
"1326",99651,"barlowpacific-ketu1238-1-eight-1","barlowpacific-ketu1238-1","Barlow2024","eight",8,"ˈmujop̚","mujop",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","8","PAP090_barlowpacific-ketu1238-1.csv","RB","?","?",NA
"1327",99652,"barlowpacific-ketu1238-1-nine-1","barlowpacific-ketu1238-1","Barlow2024","nine",9,"ˈjɑbɛt","jabet",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","9","PAP090_barlowpacific-ketu1238-1.csv","RB","?","?",NA
"1328",99653,"barlowpacific-ketu1238-1-ten-1","barlowpacific-ketu1238-1","Barlow2024","ten",10,"ˈmɑriŋ","maring",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","10","PAP090_barlowpacific-ketu1238-1.csv","RB","?","?",NA
"1329",99654,"barlowpacific-ketu1238-1-twenty-1","barlowpacific-ketu1238-1","Barlow2024","twenty",20,"ˈɑjem mɑriŋ","ajemmaring",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying); here, however, there has perhaps been some reanalysis of 10 as an anchor for 20","2′⋅10","PAP090_barlowpacific-ketu1238-1.csv","RB","?","?",NA
"1330",99659,"barlowpacific-mand1444-2-four-1","barlowpacific-mand1444-2","Barlow2024","four",4,"koeroewoet(goep)","koeroewoetgoep",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","4","PAP091_barlowpacific-mand1444-2.csv","RB","?","?",NA
"1331",99660,"barlowpacific-mand1444-2-five-1","barlowpacific-mand1444-2","Barlow2024","five",5,"ambarop(goep)","ambaropgoep",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","5","PAP091_barlowpacific-mand1444-2.csv","RB","?","?",NA
"1332",99661,"barlowpacific-mand1444-2-six-1","barlowpacific-mand1444-2","Barlow2024","six",6,"kòmoe(goep)","komoegoep",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","6","PAP091_barlowpacific-mand1444-2.csv","RB","?","?",NA
"1333",99662,"barlowpacific-mand1444-2-seven-1","barlowpacific-mand1444-2","Barlow2024","seven",7,"bin(goep)","bingoep",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","7","PAP091_barlowpacific-mand1444-2.csv","RB","?","?",NA
"1334",99663,"barlowpacific-mand1444-2-eight-1","barlowpacific-mand1444-2","Barlow2024","eight",8,"moerop(goep)","moeropgoep",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","8","PAP091_barlowpacific-mand1444-2.csv","RB","?","?",NA
"1335",99664,"barlowpacific-mand1444-2-nine-1","barlowpacific-mand1444-2","Barlow2024","nine",9,"jawit(goep)","jawitgoep",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","9","PAP091_barlowpacific-mand1444-2.csv","RB","?","?",NA
"1336",99665,"barlowpacific-mand1444-2-ten-1","barlowpacific-mand1444-2","Barlow2024","ten",10,"marin(goep)","maringoep",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","10","PAP091_barlowpacific-mand1444-2.csv","RB","?","?",NA
"1337",99666,"numerals-koro1312-1-one-1","numerals-koro1312-1","Chan2019","one",1,"seˈnan","senan","( litː ''little finger'' )","FALSE","?","A list of body parts (used in body-part tallying)","1","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1338",99667,"numerals-koro1312-1-two-1","numerals-koro1312-1","Chan2019","two",2,"senanaɸyˈl","senanafyl","( litː ''ring finger'' )","FALSE","?","A list of body parts (used in body-part tallying)","1+1′","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1339",99668,"numerals-koro1312-1-three-1","numerals-koro1312-1","Chan2019","three",3,"piᵑɡu'p","pigup","( litː ''middle finger'' )","FALSE","?","A list of body parts (used in body-part tallying)","3","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1340",99669,"numerals-koro1312-1-four-1","numerals-koro1312-1","Chan2019","four",4,"wajaɸy'l","wajafyl","( litː ''index finger'' )","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1341",99670,"numerals-koro1312-1-five-1","numerals-koro1312-1","Chan2019","five",5,"wajɔ'","wajo","( litː ''thumb'' )","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1342",99671,"numerals-koro1312-1-six-1","numerals-koro1312-1","Chan2019","six",6,"ɡedu'n","gedun","( litː ''wrist'' )","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1343",99672,"numerals-koro1312-1-seven-1","numerals-koro1312-1","Chan2019","seven",7,"laɸɔ'l","lafol","( litː ''under arm'' )","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1344",99673,"numerals-koro1312-1-eight-1","numerals-koro1312-1","Chan2019","eight",8,"bɔᵑɡu'p","bogup","( litː ''elbow'' )","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1345",99674,"numerals-koro1312-1-nine-1","numerals-koro1312-1","Chan2019","nine",9,"labu'l","labul","( litː ''upper arm'' )","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1346",99675,"numerals-koro1312-1-ten-1","numerals-koro1312-1","Chan2019","ten",10,"mai'n","main","( litː ''shoulder'' )","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1347",99676,"numerals-koro1312-1-eleven-1","numerals-koro1312-1","Chan2019","eleven",11,"lemu'p","lemup","( litː ''neck'' )","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1348",99677,"numerals-koro1312-1-twelve-1","numerals-koro1312-1","Chan2019","twelve",12,"xɔtɔ'p","xotop","( litː ''ear'' )","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1349",99678,"numerals-koro1312-1-thirteen-1","numerals-koro1312-1","Chan2019","thirteen",13,"xa'bian","xabian","( litː ''head'' )","FALSE","?","A list of body parts (used in body-part tallying)","13","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1350",99679,"numerals-koro1312-1-fourteen-1","numerals-koro1312-1","Chan2019","fourteen",14,"me'ᵑɡabian","megabian","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−]13)","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1351",99680,"numerals-koro1312-1-fifteen-1","numerals-koro1312-1","Chan2019","fifteen",15,"me'ᵑɡɔtɔp","megotop","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−]12)","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1352",99681,"numerals-koro1312-1-sixteen-1","numerals-koro1312-1","Chan2019","sixteen",16,"me'ntemup","mentemup","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−]11)","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1353",99682,"numerals-koro1312-1-seventeen-1","numerals-koro1312-1","Chan2019","seventeen",17,"me'nmain","menmain","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−]10)","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1354",99683,"numerals-koro1312-1-eighteen-1","numerals-koro1312-1","Chan2019","eighteen",18,"me'ntabul","mentabul","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−]9)","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1355",99684,"numerals-koro1312-1-nineteen-1","numerals-koro1312-1","Chan2019","nineteen",19,"me'ᵐbɔᵑɡup","membogup","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−]8)","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1356",99685,"numerals-koro1312-1-twenty-1","numerals-koro1312-1","Chan2019","twenty",20,"me'ntaɸɔl","mentafol","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−]7)","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1357",99686,"numerals-koro1312-1-twentyone-1","numerals-koro1312-1","Chan2019","twentyone",21,"me'ᵑɡedun","megedun","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−]6)","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1358",99687,"numerals-koro1312-1-twentytwo-1","numerals-koro1312-1","Chan2019","twentytwo",22,"me'nwajɔ","menwajo","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−]5)","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1359",99688,"numerals-koro1312-1-twentythree-1","numerals-koro1312-1","Chan2019","twentythree",23,"me'nwajaɸyl","menwajafyl","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−]4)","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1360",99689,"numerals-koro1312-1-twentyfour-1","numerals-koro1312-1","Chan2019","twentyfour",24,"me'mpiᵑɡup","mempigup","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−]3)","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1361",99690,"numerals-koro1312-1-twentyfive-1","numerals-koro1312-1","Chan2019","twentyfive",25,"me'nsenanaɸyl","mensenanafyl","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−](1+1′))","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1362",99691,"numerals-koro1312-1-twentysix-1","numerals-koro1312-1","Chan2019","twentysix",26,"me'nsena","mensena","","FALSE","?","A list of body parts (used in body-part tallying)","13′+([14−]1)","PAP092_numerals-koro1312-1.csv","RB","?","?",NA
"1363",99692,"numerals-tsak1250-1-one-1","numerals-tsak1250-1","Chan2019","one",1,"ɸæ'liʔ","faeli",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","1","PAP093_numerals-tsak1250-1.csv","RB","?","?",NA
"1364",99693,"numerals-tsak1250-1-two-1","numerals-tsak1250-1","Chan2019","two",2,"mɔmə'niʔ","momani",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","2","PAP093_numerals-tsak1250-1.csv","RB","?","?",NA
"1365",99694,"numerals-tsak1250-1-three-1","numerals-tsak1250-1","Chan2019","three",3,"dilæ'nɔʔ","dilaeno",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","3","PAP093_numerals-tsak1250-1.csv","RB","?","?",NA
"1366",99695,"numerals-tsak1250-1-four-1","numerals-tsak1250-1","Chan2019","four",4,"nɔ'ndɔænɔʔ","nondoaeno",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","4","PAP093_numerals-tsak1250-1.csv","RB","?","?",NA
"1367",99696,"numerals-tsak1250-1-five-1","numerals-tsak1250-1","Chan2019","five",5,"wæ'jænɔʔ","waejaeno",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","5","PAP093_numerals-tsak1250-1.csv","RB","?","?",NA
"1368",99697,"numerals-tsak1250-1-six-1","numerals-tsak1250-1","Chan2019","six",6,"ɡjɯlɯ'nænɔʔ","gjwlwnaeno",NA,"FALSE","?","Appears to be a list of body parts (used in body-part tallying)","6","PAP093_numerals-tsak1250-1.csv","RB","?","?",NA
