"","."
"1","numerals-achu1247-1.csv"
"2","numerals-adyg1241-1.csv"
"3","numerals-afad1236-1.csv"
"4","numerals-agua1253-3.csv"
"5","numerals-ahte1237-1.csv"
"6","numerals-aika1237-1.csv"
"7","numerals-ainu1251-1.csv"
"8","numerals-alab1237-1.csv"
"9","numerals-amar1274-1.csv"
"10","numerals-amat1238-1.csv"
"11","numerals-andi1255-1.csv"
"12","numerals-ando1256-1.csv"
"13","numerals-apal1257-1.csv"
"14","numerals-araw1276-1.csv"
"15","numerals-arik1262-1.csv"
"16","numerals-arik1265-1.csv"
"17","numerals-ashe1272-1_ED.csv"
"18","numerals-assi1247-1.csv"
"19","numerals-atsu1245-1.csv"
"20","numerals-awac1239-1.csv"
"21","numerals-awet1244-1.csv"
"22","numerals-awji1241-1.csv"
"23","numerals-ayor1240-2.csv"
"24","numerals-baca1246-1.csv"
"25","numerals-bang1363-1.csv"
"26","numerals-basq1248-1.csv"
"27","numerals-beav1236-2.csv"
"28","numerals-boru1252-1.csv"
"29","numerals-budu1265-1.csv"
"30","numerals-caqu1242-1.csv"
"31","numerals-cavi1250-1.csv"
"32","numerals-cent2127-1.csv"
"33","numerals-cent2140-1.csv"
"34","numerals-cent2145-1.csv"
"35","numerals-cham1315-1.csv"
"36","numerals-chay1248-1.csv"
"37","numerals-chec1245-1.csv"
"38","numerals-chen1266-1.csv"
"39","numerals-chic1270-1.csv"
"40","numerals-chim1309-1.csv"
"41","numerals-chiq1248-1.csv"
"42","numerals-chit1248-1.csv"
"43","numerals-chol1282-1.csv"
"44","numerals-chor1273-1.csv"
"45","numerals-chuj1250-1.csv"
"46","numerals-coca1259-2.csv"
"47","numerals-cofa1242-1.csv"
"48","numerals-cogu1240-1.csv"
"49","numerals-colo1256-1.csv"
"50","numerals-coma1246-1.csv"
"51","numerals-copa1236-1.csv"
"52","numerals-culi1244-2.csv"
"53","numerals-daha1245-1.csv"
"54","numerals-dang1274-1.csv"
"55","numerals-deni1241-2.csv"
"56","numerals-diti1235-1.csv"
"57","numerals-dong1285-1.csv"
"58","numerals-east1472-1.csv"
"59","numerals-elna1235-1.csv"
"60","numerals-embe1260-1.csv"
"61","numerals-enap1235-1.csv"
"62","numerals-esee1248-1.csv"
"63","numerals-fuln1247-1.csv"
"64","numerals-ghom1257-1.csv"
"65","numerals-guaj1256-1.csv"
"66","numerals-guil1236-1.csv"
"67","numerals-gwan1268-1.csv"
"68","numerals-gwic1235-1.csv"
"69","numerals-hais1244-1.csv"
"70","numerals-haus1257-1.csv"
"71","numerals-hava1249-1.csv"
"72","numerals-heil1246-1.csv"
"73","numerals-hida1246-1.csv"
"74","numerals-huil1244-1.csv"
"75","numerals-hupd1244-1.csv"
