Language_ID,ID,Parameter_ID,Value,Form,Gloss,Alternate_Gloss,Comment_Glosser
noma1260-1,noma1260-1-1-1,1,ɔmɔtɛ́,ɔmɔtɛ́,{CL}1,NA,NA
noma1260-1,noma1260-1-2-1,2,béfendí,béfendí,{CL’}2,NA,NA
noma1260-1,noma1260-1-3-1,3,batátɔ́,batátɔ́,{CL’}3,NA,NA
noma1260-1,noma1260-1-4-1,4,bényíse,bényíse,{CL’}4,NA,NA
noma1260-1,noma1260-1-5-1,5,batáánɔ́,batáánɔ́,{CL’}5,NA,NA
noma1260-1,noma1260-1-6-1,6,betíndétú,betíndétú,{CL’}6,NA,"x = 6, 6 = x3?"
noma1260-1,noma1260-1-7-1,7,betíndétú nɔ́mɔ,betíndétú nɔ́mɔ,{CL’}6+[+]1,NA,"x = 6, likely derived"
noma1260-1,noma1260-1-8-1,8,banámányɛ́,banámányɛ́,{CL’}8,?,8?
noma1260-1,noma1260-1-9-1,9,banámányɛ́ nɔ́mɔ,banámányɛ́ nɔ́mɔ,{CL’}8+1,8+1?,8 seems derived
noma1260-1,noma1260-1-10-1,10,bɔ́ɔ́háta,bɔ́ɔ́háta,"{CL""}10",NA,NA
noma1260-1,noma1260-1-11-1,11,bɔ́ɔ́háta na ɔmɔtɛ́,bɔ́ɔ́háta na ɔmɔtɛ́,{CL”}10+[+]{CL}{and}1,NA,( 10 + 1 )
noma1260-1,noma1260-1-12-1,12,bɔ́ɔ́háta na béfendí,bɔ́ɔ́háta na béfendí,{CL”}10+[+]{CL’}{and}2,NA,( 10 + 2 )
noma1260-1,noma1260-1-13-1,13,bɔ́ɔ́háta na batátɔ́,bɔ́ɔ́háta na batátɔ́,{CL”}10+[+]{CL’}{and}3,NA,( 10 + 3 )
noma1260-1,noma1260-1-14-1,14,bɔ́ɔ́háta na bényíse,bɔ́ɔ́háta na bényíse,{CL”}10+[+]{CL’}{and}4,NA,( 10 + 4 )
noma1260-1,noma1260-1-15-1,15,buunyi,buunyi,15,NA,NA
noma1260-1,noma1260-1-16-1,16,buunyi na ɔmɔtɛ,buunyi na ɔmɔtɛ,15+[+]{CL}1,NA,( 15 + 1 )
noma1260-1,noma1260-1-17-1,17,buunyi na béfendí,buunyi na béfendí,15+[+]{CL’}2,NA,( 15 + 2)
noma1260-1,noma1260-1-18-1,18,buunyi na batátɔ́,buunyi na batátɔ́,15+[+]{CL’}3,NA,( 15 + 3 )
noma1260-1,noma1260-1-19-1,19,buunyi na bényíse,buunyi na bényíse,15+[+]{CL’}4,NA,( 15 + 4 )
noma1260-1,noma1260-1-20-1,20,nyitíne,nyitíne,20,NA,NA
noma1260-1,noma1260-1-21-1,21,nyitíne na ɔmɔtɛ́,nyitíne na ɔmɔtɛ́,20+[+]{CL}1,NA,( '20 with 1')
noma1260-1,noma1260-1-22-1,22,nyitíne na béfendí,nyitíne na béfendí,20+[+]{CL’}2,NA,NA
