"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"suku1259-1","suku1259-1-1-1",1,"mosi","mosi","1",NA,NA
"suku1259-1","suku1259-1-2-1",2,"zodi","zodi","2",NA,NA
"suku1259-1","suku1259-1-3-1",3,"tatu","tatu","3",NA,NA
"suku1259-1","suku1259-1-4-1",4,"ya","ya","4",NA,NA
"suku1259-1","suku1259-1-5-1",5,"taanu","taanu","5","5",NA
"suku1259-1","suku1259-1-6-1",6,"saambanu","saambanu","6",NA,NA
"suku1259-1","suku1259-1-7-1",7,"tsambwadi","tsambwadi","7",NA,NA
"suku1259-1","suku1259-1-8-1",8,"nana","nana","8","4’+4’",NA
"suku1259-1","suku1259-1-9-1",9,"vwa","vwa","9",NA,NA
"suku1259-1","suku1259-1-10-1",10,"kumi","kumi","10",NA,NA
"suku1259-1","suku1259-1-11-1",11,"kumi émosi","kumi émosi","10+1",NA,NA
"suku1259-1","suku1259-1-12-1",12,"kumi ézodi","kumi ézodi","10+2",NA,NA
"suku1259-1","suku1259-1-13-1",13,"kumi étatu","kumi étatu","10+3",NA,NA
"suku1259-1","suku1259-1-14-1",14,"kumi éya","kumi éya","10+4",NA,NA
"suku1259-1","suku1259-1-15-1",15,"kumi étanu","kumi étanu","10+5",NA,NA
"suku1259-1","suku1259-1-16-1",16,"kumi ésambanu","kumi ésambanu","10+6",NA,NA
"suku1259-1","suku1259-1-17-1",17,"kumi étsambwadi","kumi étsambwadi","10+7",NA,NA
"suku1259-1","suku1259-1-18-1",18,"kumi énana","kumi énana","10+8","10+[+]{CL}4+4",NA
"suku1259-1","suku1259-1-19-1",19,"kumi évwa","kumi évwa","10+9",NA,NA
"suku1259-1","suku1259-1-20-1",20,"makumoodi","makumoodi","{CL}10·{CL}2",NA,NA
"suku1259-1","suku1259-1-21-1",21,"makumoodi émosi","makumoodi émosi","({CL}10·{CL}2)+[+]1",NA,NA
"suku1259-1","suku1259-1-22-1",22,"makumoodi ézodi","makumoodi ézodi","({CL}10·{CL}2)+2",NA,NA
"suku1259-1","suku1259-1-23-1",23,"makumoodi étatu","makumoodi étatu","({CL}10·{CL}2)+3",NA,NA
"suku1259-1","suku1259-1-24-1",24,"makumoodi éya","makumoodi éya","({CL}10·{CL}2)+4",NA,NA
"suku1259-1","suku1259-1-25-1",25,"makumoodi étanu","makumoodi étanu","({CL}10·{CL}2)+5",NA,NA
"suku1259-1","suku1259-1-26-1",26,"makumoodi ésambanu","makumoodi ésambanu","({CL}10·{CL}2)+5’+1’",NA,NA
"suku1259-1","suku1259-1-27-1",27,"makumoodi étsambwadi","makumoodi étsambwadi","({CL}10·{CL}2)+5’+2",NA,NA
