"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"nyat1246-1","nyat1246-1-1-1",1,"emwe","emwe","{CL}1",NA,NA
"nyat1246-1","nyat1246-1-1-1",1,"emwe","emwe","{CL}1",NA,NA
"nyat1246-1","nyat1246-1-2-1",2,"ivere","ivere","{CL’}2",NA,NA
"nyat1246-1","nyat1246-1-2-1",2,"ivere","ivere","{CL’}2",NA,NA
"nyat1246-1","nyat1246-1-3-1",3,"itatu","itatu","{CL’}3",NA,NA
"nyat1246-1","nyat1246-1-3-1",3,"itatu","itatu","{CL’}3",NA,NA
"nyat1246-1","nyat1246-1-4-1",4,"inne","inne","{CL’}4",NA,NA
"nyat1246-1","nyat1246-1-4-1",4,"inne","inne","{CL’}4",NA,NA
"nyat1246-1","nyat1246-1-5-1",5,"itano","itano","{CL’}5","5",NA
"nyat1246-1","nyat1246-1-5-1",5,"itano","itano","{CL’}5","5",NA
"nyat1246-1","nyat1246-1-6-1",6,"motantato","motantato","{CL”}5+1’","x3",NA
"nyat1246-1","nyat1246-1-6-1",6,"motantato","motantato","{CL”}5+1’","x3",NA
"nyat1246-1","nyat1246-1-7-1",7,"mopunkhate","mopunkhate","{CL”}7",NA,NA
"nyat1246-1","nyat1246-1-7-1",7,"mopunkhate","mopunkhate","{CL”}7",NA,NA
"nyat1246-1","nyat1246-1-8-1",8,"monana","monana","{CL’}4+4","x4","mo = class marker? x=2? x=ligature? e.g."
"nyat1246-1","nyat1246-1-8-1",8,"monana","monana","{CL’}4+4","x4","mo = class marker? x=2? x=ligature? e.g."
"nyat1246-1","nyat1246-1-9-1",9,"kenda","kenda","9","9","child inside stomach - ‘ka’ NC12 ‘ĩ’ - inside and ‘nda’ - stomach. see Englebretson&Wa-Ngatho.2015: 43. https://130.60.24.118/gramfinder/p/africa/englebretson_gikuyu2015_o.pdf"
"nyat1246-1","nyat1246-1-9-1",9,"kenda","kenda","9","9","child inside stomach - ‘ka’ NC12 ‘ĩ’ - inside and ‘nda’ - stomach. see Englebretson&Wa-Ngatho.2015: 43. https://130.60.24.118/gramfinder/p/africa/englebretson_gikuyu2015_o.pdf"
"nyat1246-1","nyat1246-1-10-1",10,"ikomi","ikomi","{CL’}10",NA,NA
"nyat1246-1","nyat1246-1-10-1",10,"ikomi","ikomi","{CL’}10",NA,NA
"nyat1246-1","nyat1246-1-11-1",11,"ikomi na remwe","ikomi na remwe","{CL’}10+{and}{CL”’}1",NA,NA
"nyat1246-1","nyat1246-1-11-1",11,"ikomi na remwe","ikomi na remwe","{CL’}10+{and}{CL”’}1",NA,NA
"nyat1246-1","nyat1246-1-12-1",12,"ikomi na ivere","ikomi na ivere","{CL’}10+{and}{CL’}2",NA,NA
