"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"nyan1308-1","nyan1308-1-1-1",1,"cimɔ́dzi","cimɔ́dzi","{CL}1",NA,NA
"nyan1308-1","nyan1308-1-2-1",2,"(zi)βíri","(zi)βíri","{CL’}2",NA,NA
"nyan1308-1","nyan1308-1-3-1",3,"(zi)tátu","(zi)tátu","{CL’}3",NA,NA
"nyan1308-1","nyan1308-1-4-1",4,"(zi)nái","(zi)nái","{CL’}4",NA,NA
"nyan1308-1","nyan1308-1-5-1",5,"(zi)sanu","(zi)sanu","{CL’}5","5",NA
"nyan1308-1","nyan1308-1-6-1",6,"(zi)sanu ndí cimɔ́dzi","(zi)sanu ndí cimɔ́dzi","{CL’}5+{and}{CL}1","5 + 1","( 5 + 1 )"
"nyan1308-1","nyan1308-1-7-1",7,"(zi)sanu ndí (zi)βíri","(zi)sanu ndí (zi)βíri","{CL’}5+{and}{CL’}2","5 + 2","ndí"
"nyan1308-1","nyan1308-1-8-1",8,"(zi)sanu ndí (zi)tátu","(zi)sanu ndí (zi)tátu","{CL’}5+{and}{CL’}3","5 + 3","ndí=ligaturi"
"nyan1308-1","nyan1308-1-9-1",9,"(zi)sanu ndí (zi)nái","(zi)sanu ndí (zi)nái","{CL’}5+{and}{CL’}4","5+4","ndi - ligature"
"nyan1308-1","nyan1308-1-10-1",10,"kʰúmi","kʰúmi","10",NA,NA
"nyan1308-1","nyan1308-1-11-1",11,"kʰúmi ndí cimɔ́dzi","kʰúmi ndí cimɔ́dzi","10+{and}{CL}1",NA,NA
"nyan1308-1","nyan1308-1-12-1",12,"kʰúmi ndí (zi)βíri","kʰúmi ndí (zi)βíri","10+{and}{CL’}2",NA,NA
"nyan1308-1","nyan1308-1-13-1",13,"kʰúmi ndí (zi)tátu","kʰúmi ndí (zi)tátu","10+{and}{CL’}3",NA,NA
"nyan1308-1","nyan1308-1-14-1",14,"kʰúmi ndí (zi)nái","kʰúmi ndí (zi)nái","10+{and}{CL’}4",NA,NA
"nyan1308-1","nyan1308-1-15-1",15,"kʰúmi ndí (zi)sanu","kʰúmi ndí (zi)sanu","10+{and}{CL’}5",NA,NA
"nyan1308-1","nyan1308-1-16-1",16,"kʰúmi ndí (zi)sanu ndí cimɔ́dzi","kʰúmi ndí (zi)sanu ndí cimɔ́dzi","10+{and}{CL’}5+{and}{CL}1",NA,NA
"nyan1308-1","nyan1308-1-17-1",17,"kʰúmi ndí (zi)sanu ndí (zi)βíri","kʰúmi ndí (zi)sanu ndí (zi)βíri","10+{and}{CL’}5+{and}{CL’}2",NA,NA
"nyan1308-1","nyan1308-1-18-1",18,"kʰúmi ndí (zi)sanu ndí (zi)tátu","kʰúmi ndí (zi)sanu ndí (zi)tátu","10+{and}{CL’}5+{and}{CL’}3",NA,NA
"nyan1308-1","nyan1308-1-19-1",19,"kʰúmi ndí (zi)sanu ndí (zi)nái","kʰúmi ndí (zi)sanu ndí (zi)nái","10+{and}{CL’}5+{and}{CL’}4",NA,NA
"nyan1308-1","nyan1308-1-20-1",20,"makumí áβíri","makumí áβíri","{CL”}10·{CL”}2",NA,NA
"nyan1308-1","nyan1308-1-21-1",21,"makumí áβíri ndí cimɔ́dzi","makumí áβíri ndí cimɔ́dzi","({CL”}10·{CL”}2)+{and}{CL}1",NA,NA
"nyan1308-1","nyan1308-1-22-1",22,"makumí áβíri ndí (zi)βíri","makumí áβíri ndí (zi)βíri","({CL”}10·{CL”}2)+{and}{CL’}2",NA,NA
"nyan1308-1","nyan1308-1-23-1",23,"makumí áβíri ndí (zi)tátu","makumí áβíri ndí (zi)tátu","({CL”}10·{CL”}2)+{and}{CL’}3",NA,NA
