ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-kagf1238-1-one-1;numerals-kagf1238-1;Chan2019;one;1;tʃɘ̄ːn;tsen;;FALSE;1;;
numerals-kagf1238-1-two-1;numerals-kagf1238-1;Chan2019;two;2;jɘ̄ːr;jer;;FALSE;2;;
numerals-kagf1238-1-three-1;numerals-kagf1238-1;Chan2019;three;3;tɘ̄t;tet;;FALSE;3;;
numerals-kagf1238-1-four-1;numerals-kagf1238-1;Chan2019;four;4;náːs;nas;;FALSE;4;;
numerals-kagf1238-1-five-1;numerals-kagf1238-1;Chan2019;five;5;tán;tan;;FALSE;5;;
numerals-kagf1238-1-six-1;numerals-kagf1238-1;Chan2019;six;6;ʃìʃìn;sisin;;FALSE;6;;
numerals-kagf1238-1-seven-1;numerals-kagf1238-1;Chan2019;seven;7;tàʔèr;taer;( 5+ 2 ) ?;FALSE;7;;
numerals-kagf1238-1-eight-1;numerals-kagf1238-1;Chan2019;eight;8;éːr;er;;FALSE;8;;
numerals-kagf1238-1-nine-1;numerals-kagf1238-1;Chan2019;nine;9;dʒʷɘ̄ːr;dzwer;;FALSE;9;;
numerals-kagf1238-1-ten-1;numerals-kagf1238-1;Chan2019;ten;10;ɔ̄p;op;;FALSE;10;;
numerals-kagf1238-1-eleven-1;numerals-kagf1238-1;Chan2019;eleven;11;ɔ̄pɘ́ɡān;opegan;;FALSE;10+1;;
numerals-kagf1238-1-twelve-1;numerals-kagf1238-1;Chan2019;twelve;12;ɔ̄pɘ́jɘ̄ːr;opejer;;FALSE;10+2;;
numerals-kagf1238-1-thirteen-1;numerals-kagf1238-1;Chan2019;thirteen;13;ɔ̄pɘ́tɘ̄t;opetet;;FALSE;10+3;;
numerals-kagf1238-1-fourteen-1;numerals-kagf1238-1;Chan2019;fourteen;14;ɔ̄pɘ́náːs;openas;;FALSE;10+4;;
numerals-kagf1238-1-fifteen-1;numerals-kagf1238-1;Chan2019;fifteen;15;ɔ̄pɘ́tán;opetan;;FALSE;10+5;;
numerals-kagf1238-1-sixteen-1;numerals-kagf1238-1;Chan2019;sixteen;16;ɔ̄pɘ́ʃìʃìn;opesisin;;FALSE;10+6;;
numerals-kagf1238-1-seventeen-1;numerals-kagf1238-1;Chan2019;seventeen;17;ɔ̄pɘ́tàʔèr;opetaer;;FALSE;10+7;;
numerals-kagf1238-1-eighteen-1;numerals-kagf1238-1;Chan2019;eighteen;18;ɔ̄pɘ́ʔéːr;opeer;;FALSE;10+8;;
numerals-kagf1238-1-nineteen-1;numerals-kagf1238-1;Chan2019;nineteen;19;ɔ̄pɘ́dʒʷɘ̄ːr;opedzwer;;FALSE;10+9;;
numerals-kagf1238-1-twenty-1;numerals-kagf1238-1;Chan2019;twenty;20;ɘ̄rʃīk;ersik;;FALSE;20;;
numerals-kagf1238-1-twentyone-1;numerals-kagf1238-1;Chan2019;twentyone;21;ɘ̄rʃīkūɡàn;ersikugan;;FALSE;20+1;;
numerals-kagf1238-1-twentytwo-1;numerals-kagf1238-1;Chan2019;twentytwo;22;ɘ̄rʃīkɘ́jɘ̄ːr;ersikejer;;FALSE;20+2;;
numerals-kagf1238-1-thirty-1;numerals-kagf1238-1;Chan2019;thirty;30;ɘ̄rʃīkɘ́ʔɔ̄p;ersikeop;;FALSE;20+10;;
numerals-kagf1238-1-forty-1;numerals-kagf1238-1;Chan2019;forty;40;ɘ̄ʔʃīkɘ̄tjɘ̄ːr;esiketjer;( 20 x 2 );FALSE;20·2;;
numerals-kagf1238-1-fifty-1;numerals-kagf1238-1;Chan2019;fifty;50;ɘ̄ʔʃīkɘ̄tjɘ̄ːrɘ́ʔɔ̄p;esiketjereop;;FALSE;(20·2)+{and}10;;
numerals-kagf1238-1-sixty-1;numerals-kagf1238-1;Chan2019;sixty;60;ɘ̄ʔʃīkɘ̄ʔtɘ̄t;esiketet;( 20 x 3 );FALSE;20·3;;
numerals-kagf1238-1-seventy-1;numerals-kagf1238-1;Chan2019;seventy;70;ɘ̄ʔʃīkɘ̄ʔtɘ̄tɘ́ʔɔ̄p;esiketeteop;;FALSE;(20·3)+{and}10;;
numerals-kagf1238-1-eighty-1;numerals-kagf1238-1;Chan2019;eighty;80;ɘ̄ʔʃīkɘ̄nːáːs;esikenas;( 20 x 4 );FALSE;20·4;;
numerals-kagf1238-1-ninety-1;numerals-kagf1238-1;Chan2019;ninety;90;ɘ̄ʔʃīkɘ̄nːáːsɘ́ʔɔ̄p;esikenaseop;;FALSE;(20·4)+{and}10;;
numerals-kagf1238-1-hundred-1;numerals-kagf1238-1;Chan2019;hundred;100;ɘ̄ʔʃīkɘ̄ʔtán;esiketan;( 20 x 5 );FALSE;20·5;;
numerals-kagf1238-1-twohundred-1;numerals-kagf1238-1;Chan2019;twohundred;200;ɘ̄ʔʃīkɘ̄tɔ̄p;esiketop;;FALSE;20·10;;
numerals-kagf1238-1-thousand-1;numerals-kagf1238-1;Chan2019;thousand;1000;ɘ̄tkɔ́kɘ̄tɔ̄p;etkoketop;;FALSE;1000{?};;
