ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-buuu1244-1-one-1;numerals-buuu1244-1;Chan2019;one;1;īrì;iri;;FALSE;1;;
numerals-buuu1244-1-two-1;numerals-buuu1244-1;Chan2019;two;2;hā;ha;;FALSE;2;;
numerals-buuu1244-1-three-1;numerals-buuu1244-1;Chan2019;three;3;trà;tra;;FALSE;3;;
numerals-buuu1244-1-four-1;numerals-buuu1244-1;Chan2019;four;4;ǹdzā;ndza;;FALSE;4;;
numerals-buuu1244-1-five-1;numerals-buuu1244-1;Chan2019;five;5;tɔ̃́;to;;FALSE;5;;
numerals-buuu1244-1-six-1;numerals-buuu1244-1;Chan2019;six;6;tã̄ã̀rɛ̃̀;taare;(5+1);FALSE;5’+1';;
numerals-buuu1244-1-seven-1;numerals-buuu1244-1;Chan2019;seven;7;tã̄mgbã̄;tamgba;(5+2);FALSE;5’+2;;
numerals-buuu1244-1-eight-1;numerals-buuu1244-1;Chan2019;eight;8;tāǹdrà;tandra;(5+3);FALSE;5’+3;;
numerals-buuu1244-1-nine-1;numerals-buuu1244-1;Chan2019;nine;9;tʃʷā;tswa;;FALSE;9;;
numerals-buuu1244-1-ten-1;numerals-buuu1244-1;Chan2019;ten;10;wúrú;wuru;;FALSE;10;;
numerals-buuu1244-1-eleven-1;numerals-buuu1244-1;Chan2019;eleven;11;wúrúdɔ̃̄ńrì;wurudonri;;FALSE;10+{LIG}1;;
numerals-buuu1244-1-twelve-1;numerals-buuu1244-1;Chan2019;twelve;12;wúrúdɔ̃̄ńhārí;wurudonhari;;FALSE;10+{LIG}2;;
numerals-buuu1244-1-thirteen-1;numerals-buuu1244-1;Chan2019;thirteen;13;wúrúdɔ̃̄gtrá;wurudogtra;;FALSE;10+{LIG}3;;
numerals-buuu1244-1-fourteen-1;numerals-buuu1244-1;Chan2019;fourteen;14;wúrúdɔ̃̄ńzā;wurudonza;;FALSE;10+{LIG}4;;
numerals-buuu1244-1-fifteen-1;numerals-buuu1244-1;Chan2019;fifteen;15;wúrúdɔ̃̄tɔ̃́;wurudoto;;FALSE;10+{LIG}5;;
numerals-buuu1244-1-sixteen-1;numerals-buuu1244-1;Chan2019;sixteen;16;wúrúdɔ̃̄ɔ̃́tãrɛ̃̀;wurudootare;;FALSE;10+{LIG}5'+1';;
