"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"zulu1248-1","zulu1248-1-1-1",1,"dwa","dwa","1",NA,NA
"zulu1248-1","zulu1248-1-2-1",2,"ɓiːli","ɓiːli","2",NA,NA
"zulu1248-1","zulu1248-1-3-1",3,"tʰaːtʰu","tʰaːtʰu","3",NA,NA
"zulu1248-1","zulu1248-1-4-1",4,"ne","ne","4",NA,NA
"zulu1248-1","zulu1248-1-5-1",5,"ɬe","ɬe","5",NA,NA
"zulu1248-1","zulu1248-1-6-1",6,"isitʰuːpʰa","isitʰuːpʰa","6",NA,"take the thumb"
"zulu1248-1","zulu1248-1-7-1",7,"isikʰombiːsa","isikʰombiːsa","7","7?","likely borrowed from Arabic"
"zulu1248-1","zulu1248-1-8-1",8,"isiʃijaɡalombiːli","isiʃijaɡalombiːli","8","10-2",NA
"zulu1248-1","zulu1248-1-9-1",9,"isiʃijaɡaloluːɲe","isiʃijaɡaloluːɲe",NA,"10 - 1?",NA
"zulu1248-1","zulu1248-1-10-1",10,"iʃuːmi","iʃuːmi","10","10",NA
"zulu1248-1","zulu1248-1-11-1",11,"iʃuːmi naːɲe","iʃuːmi naːɲe","10+{+}1’","10+1",NA
"zulu1248-1","zulu1248-1-12-1",12,"iʃuːmi nambiːli","iʃuːmi nambiːli","10+{+}2’","10+2",NA
"zulu1248-1","zulu1248-1-13-1",13,"iʃuːmi nantaːtʰu","iʃuːmi nantaːtʰu","10+{+}3’","10+3",NA
"zulu1248-1","zulu1248-1-14-1",14,"iʃuːmi naːne","iʃuːmi naːne","10+{+}4’","10+4",NA
"zulu1248-1","zulu1248-1-15-1",15,"iʃuːmi nanɬaːnu","iʃuːmi nanɬaːnu","10+{+}5’","10+5",NA
"zulu1248-1","zulu1248-1-16-1",16,"iʃuːmi nesitʰuːpʰa","iʃuːmi nesitʰuːpʰa",NA,"10+6?",NA
"zulu1248-1","zulu1248-1-17-1",17,"iʃuːmi nesikʰombiːsa","iʃuːmi nesikʰombiːsa",NA,"10+7?",NA
"zulu1248-1","zulu1248-1-18-1",18,"iʃuːmi nesiʃijaɡalombiːli","iʃuːmi nesiʃijaɡalombiːli",NA,"10+(10-2)",NA
"zulu1248-1","zulu1248-1-19-1",19,"iʃuːmi nesiʃijaɡaloluːɲe","iʃuːmi nesiʃijaɡaloluːɲe",NA,"10+(10-1)",NA
"zulu1248-1","zulu1248-1-20-1",20,"amaʃuːmi amaɓiːli","amaʃuːmi amaɓiːli","10’·2”","10·2",NA
"zulu1248-1","zulu1248-1-21-1",21,"amaʃuːmi amaɓiːli naːɲe","amaʃuːmi amaɓiːli naːɲe",NA,"(10·2)+1",NA
"zulu1248-1","zulu1248-1-22-1",22,"amaʃuːmi amaɓiːli namɓiːli","amaʃuːmi amaɓiːli namɓiːli",NA,"(10·2)+2",NA
"zulu1248-1","zulu1248-1-23-1",23,"amaʃuːmi amaɓiːli nantaːtʰu","amaʃuːmi amaɓiːli nantaːtʰu",NA,"(10·2)+3",NA
"zulu1248-1","zulu1248-1-24-1",24,"amaʃuːmi amaɓiːli naːne","amaʃuːmi amaɓiːli naːne",NA,"(10·2)+4",NA
"zulu1248-1","zulu1248-1-25-1",25,"amaʃuːmi amaɓiːli nanɬaːnu","amaʃuːmi amaɓiːli nanɬaːnu",NA,"(10·2)+5",NA
"zulu1248-1","zulu1248-1-26-1",26,"amaʃuːmi amaɓiːli nesitʰuːpʰa","amaʃuːmi amaɓiːli nesitʰuːpʰa",NA,"(10·2)+6?",NA
"zulu1248-1","zulu1248-1-27-1",27,"amaʃuːmi amaɓiːli nesikʰombiːsa","amaʃuːmi amaɓiːli nesikʰombiːsa",NA,"(10·2)+7?",NA
"zulu1248-1","zulu1248-1-28-1",28,"amaʃuːmi amaɓiːli nesiʃijaɡalombiːli","amaʃuːmi amaɓiːli nesiʃijaɡalombiːli",NA,"(10·2)+(10-2)",NA
"zulu1248-1","zulu1248-1-29-1",29,"amaʃuːmi amaɓiːli nesiʃijaɡaloluːɲe","amaʃuːmi amaɓiːli nesiʃijaɡaloluːɲe",NA,"(10·2)+(10-1)",NA
"zulu1248-1","zulu1248-1-30-1",30,"amaʃuːmi amatʰaːtʰu","amaʃuːmi amatʰaːtʰu",NA,"10·3",NA
"zulu1248-1","zulu1248-1-40-1",40,"amaʃuːmi amaːne","amaʃuːmi amaːne",NA,"10·4",NA
"zulu1248-1","zulu1248-1-50-1",50,"amaʃuːmi amaɬaːnu","amaʃuːmi amaɬaːnu",NA,"10·5",NA
"zulu1248-1","zulu1248-1-60-1",60,"amaʃuːmi ajiisitʰuːpʰa","amaʃuːmi ajiisitʰuːpʰa",NA,"10·6?",NA
"zulu1248-1","zulu1248-1-70-1",70,"amaʃuːmi ajisikʰombiːsa","amaʃuːmi ajisikʰombiːsa",NA,"10·7?",NA
"zulu1248-1","zulu1248-1-80-1",80,"amaʃuːmi ajisiʃijaɡalombiːli","amaʃuːmi ajisiʃijaɡalombiːli",NA,"10·(10-2)",NA
"zulu1248-1","zulu1248-1-90-1",90,"amaʃuːmi ajisiʃijaɡaloluːɲe","amaʃuːmi ajisiʃijaɡaloluːɲe",NA,"10·(10-1)",NA
"zulu1248-1","zulu1248-1-100-1",100,"ikʰuːlu","ikʰuːlu",NA,"100",NA
