ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-ibib1240-1-one-1;numerals-ibib1240-1;Chan2019;one;1;kèèd;keed;;FALSE;1;;
numerals-ibib1240-1-two-1;numerals-ibib1240-1;Chan2019;two;2;ìbà;iba;;FALSE;2;;
numerals-ibib1240-1-three-1;numerals-ibib1240-1;Chan2019;three;3;ìtá;ita;;FALSE;3;;
numerals-ibib1240-1-four-1;numerals-ibib1240-1;Chan2019;four;4;ìnàŋ;inang;;FALSE;4;;
numerals-ibib1240-1-five-1;numerals-ibib1240-1;Chan2019;five;5;ìtíòn;ition;;FALSE;5;;
numerals-ibib1240-1-six-1;numerals-ibib1240-1;Chan2019;six;6;ìtíòkèèd;itiokeed;( 5+ 1 );FALSE;5+1;;
numerals-ibib1240-1-seven-1;numerals-ibib1240-1;Chan2019;seven;7;ìtíàbà;itiaba;( 5+ 2 );FALSE;5+2;;
numerals-ibib1240-1-eight-1;numerals-ibib1240-1;Chan2019;eight;8;ìtià-ìtá;itiaita;( 5+ 3 );FALSE;5+3;;
numerals-ibib1240-1-nine-1;numerals-ibib1240-1;Chan2019;nine;9;ùsúkèèd;usukeed;( 10 - 1 ) ?;FALSE;10’-1;;
numerals-ibib1240-1-ten-1;numerals-ibib1240-1;Chan2019;ten;10;dùòp;duop;;FALSE;10;;
numerals-ibib1240-1-eleven-1;numerals-ibib1240-1;Chan2019;eleven;11;dùòp-kèèd;duopkeed;( 10+ 1 );FALSE;10+1;;
numerals-ibib1240-1-twelve-1;numerals-ibib1240-1;Chan2019;twelve;12;dùòp-èbà;duopeba;( 10+ 2 );FALSE;10+2;;
numerals-ibib1240-1-thirteen-1;numerals-ibib1240-1;Chan2019;thirteen;13;dùòp-ètá;duopeta;( 10+ 3 );FALSE;10+3;;
numerals-ibib1240-1-fourteen-1;numerals-ibib1240-1;Chan2019;fourteen;14;dùòpènàŋ;duopenang;( 10+ 4 );FALSE;10+4;;
