ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-enah1238-1-one-1;numerals-enah1238-1;Chan2019;one;1;mɔtsá;motsa;;FALSE;1;;
numerals-enah1238-1-two-1;numerals-enah1238-1;Chan2019;two;2;piːlí;pili;;FALSE;2;;
numerals-enah1238-1-three-1;numerals-enah1238-1;Chan2019;three;3;ʈʰaːrú;tharu;;FALSE;3;;
numerals-enah1238-1-four-1;numerals-enah1238-1;Chan2019;four;4;tʃɛʃɛ́;tsese;;FALSE;4;;
numerals-enah1238-1-four-2;numerals-enah1238-1;Chan2019;four;4;ʃɛʃɛ́;sese;;FALSE;4;;
numerals-enah1238-1-five-1;numerals-enah1238-1;Chan2019;five;5;tʰanú;thanu;;FALSE;5;;
numerals-enah1238-1-six-1;numerals-enah1238-1;Chan2019;six;6;sitá;sita;< Swahili;TRUE;6;;
numerals-enah1238-1-seven-1;numerals-enah1238-1;Chan2019;seven;7;saːpá;sapa;< Swahili;TRUE;7;;
numerals-enah1238-1-eight-1;numerals-enah1238-1;Chan2019;eight;8;naːnɛ́;nane;< Swahili );TRUE;8;;
numerals-enah1238-1-nine-1;numerals-enah1238-1;Chan2019;nine;9;kʰenʈá;khenta;< Swahili;TRUE;9;;
numerals-enah1238-1-ten-1;numerals-enah1238-1;Chan2019;ten;10;n̩lɔkɔ́;nloko;;FALSE;10;;
numerals-enah1238-1-eleven-1;numerals-enah1238-1;Chan2019;eleven;11;n̩lɔkɔ na mɔ́tsá;nlokonamotsa;;FALSE;10+{and}1;;
numerals-enah1238-1-twelve-1;numerals-enah1238-1;Chan2019;twelve;12;n̩lɔkɔ na píːlí;nlokonapili;;FALSE;10+{and}2;;
numerals-enah1238-1-thirteen-1;numerals-enah1238-1;Chan2019;thirteen;13;n̩lɔkɔ na ʈʰáːrú;nlokonatharu;;FALSE;10+{and}3;;
numerals-enah1238-1-fourteen-1;numerals-enah1238-1;Chan2019;fourteen;14;n̩lɔkɔ na tʃɛ́ʃɛ́;nlokonatsese;;FALSE;10+{and}4;;
numerals-enah1238-1-fifteen-1;numerals-enah1238-1;Chan2019;fifteen;15;n̩lɔkɔ na tʰánú;nlokonathanu;;FALSE;10+{and}5;;
numerals-enah1238-1-sixteen-1;numerals-enah1238-1;Chan2019;sixteen;16;n̩lɔkɔ na sítá;nlokonasita;;FALSE;10+{and}6;;
numerals-enah1238-1-sixteen-2;numerals-enah1238-1;Chan2019;sixteen;16;desasɛ́ʃi;desasesi;;FALSE;10'+6';;
numerals-enah1238-1-seventeen-1;numerals-enah1238-1;Chan2019;seventeen;17;n̩lɔkɔ na sáːpá;nlokonasapa;;FALSE;10+{and}7;;
numerals-enah1238-1-seventeen-2;numerals-enah1238-1;Chan2019;seventeen;17;desasɛ́ti;desaseti;;FALSE;10'+7';;
numerals-enah1238-1-eighteen-1;numerals-enah1238-1;Chan2019;eighteen;18;n̩lɔkɔ na náːnɛ́;nlokonanane;;FALSE;10+{and}8;;
numerals-enah1238-1-eighteen-2;numerals-enah1238-1;Chan2019;eighteen;18;desóitu;desoitu;;FALSE;10'+8';;
