ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-liji1238-1-one-1;numerals-liji1238-1;Chan2019;one;1;lō̥;lo;;FALSE;1;;
numerals-liji1238-1-two-1;numerals-liji1238-1;Chan2019;two;2;àbē̥;abe;;FALSE;2;;
numerals-liji1238-1-three-1;numerals-liji1238-1;Chan2019;three;3;àtʃé̥;atse;;FALSE;3;;
numerals-liji1238-1-four-1;numerals-liji1238-1;Chan2019;four;4;ànàró̥;anaro;;FALSE;4;;
numerals-liji1238-1-five-1;numerals-liji1238-1;Chan2019;five;5;àsó̥;aso;;FALSE;5;;
numerals-liji1238-1-six-1;numerals-liji1238-1;Chan2019;six;6;mìnzí;minzi;;FALSE;6;;
numerals-liji1238-1-seven-1;numerals-liji1238-1;Chan2019;seven;7;mútá;muta;;FALSE;7;;
numerals-liji1238-1-eight-1;numerals-liji1238-1;Chan2019;eight;8;rúnó̥;runo;;FALSE;8;;
numerals-liji1238-1-nine-1;numerals-liji1238-1;Chan2019;nine;9;zàtʃé̥;zatse;;FALSE;9;;
numerals-liji1238-1-ten-1;numerals-liji1238-1;Chan2019;ten;10;zàbè̥;zabe;;FALSE;10;;
numerals-liji1238-1-eleven-1;numerals-liji1238-1;Chan2019;eleven;11;zàbè̥-pló̥lò;zabeplolo;;FALSE;10+{LIG}1;;
numerals-liji1238-1-twelve-1;numerals-liji1238-1;Chan2019;twelve;12;zàbè̥-pló̥bē̥;zabeplobe;;FALSE;10+{LIG}2;;
numerals-liji1238-1-thirteen-1;numerals-liji1238-1;Chan2019;thirteen;13;zàbè̥-pló̥tʃé̥;zabeplotse;;FALSE;10+{LIG}3;;
numerals-liji1238-1-fourteen-1;numerals-liji1238-1;Chan2019;fourteen;14;zàbè̥-pló̥nàró̥;zabeplonaro;;FALSE;10+{LIG}4;;
numerals-liji1238-1-fifteen-1;numerals-liji1238-1;Chan2019;fifteen;15;zàbè̥-pló̥só;zabeploso;;FALSE;10+{LIG}5;;
numerals-liji1238-1-sixteen-1;numerals-liji1238-1;Chan2019;sixteen;16;zàbè̥-pló̥mìnzí;zabeplominzi;;FALSE;10+{LIG}6;;
numerals-liji1238-1-seventeen-1;numerals-liji1238-1;Chan2019;seventeen;17;zàbè̥-pló̥mútá;zabeplomuta;;FALSE;10+{LIG}7;;
numerals-liji1238-1-eighteen-1;numerals-liji1238-1;Chan2019;eighteen;18;zàbè̥-pló̥rúnó̥;zabeploruno;;FALSE;10+{LIG}8;;
numerals-liji1238-1-nineteen-1;numerals-liji1238-1;Chan2019;nineteen;19;zàbè̥-pló̥zàtʃé̥;zabeplozatse;;FALSE;10+{LIG}9;;
numerals-liji1238-1-twenty-1;numerals-liji1238-1;Chan2019;twenty;20;zàbè̥-bē̥;zabebe;;FALSE;10·2;;
numerals-liji1238-1-twentyone-1;numerals-liji1238-1;Chan2019;twentyone;21;zàbè̥bē̥- pló̥lò;zabebeplolo;;FALSE;(10·2)+{LIG}1;;
numerals-liji1238-1-twentytwo-1;numerals-liji1238-1;Chan2019;twentytwo;22;zàbè̥bē̥- pló̥bē̥;zabebeplobe;;FALSE;(10·2)+{LIG}2;;
numerals-liji1238-1-twentythree-1;numerals-liji1238-1;Chan2019;twentythree;23;zàbè̥bē̥- pló̥tʃé̥;zabebeplotse;;FALSE;(10·2)+{LIG}3;;
numerals-liji1238-1-twentyfour-1;numerals-liji1238-1;Chan2019;twentyfour;24;zàbè̥bē̥- pló̥nàró̥;zabebeplonaro;;FALSE;(10·2)+{LIG}4;;
numerals-liji1238-1-twentyfive-1;numerals-liji1238-1;Chan2019;twentyfive;25;zàbè̥bē̥- pló̥só;zabebeploso;;FALSE;(10·2)+{LIG}5;;
numerals-liji1238-1-twentysix-1;numerals-liji1238-1;Chan2019;twentysix;26;zàbè̥bē̥- pló̥mìnzí;zabebeplominzi;;FALSE;(10·2)+{LIG}6;;
numerals-liji1238-1-twentyseven-1;numerals-liji1238-1;Chan2019;twentyseven;27;zàbè̥bē̥- pló̥mútá;zabebeplomuta;;FALSE;(10·2)+{LIG}7;;
numerals-liji1238-1-twentyeight-1;numerals-liji1238-1;Chan2019;twentyeight;28;zàbè̥bē̥- pló̥rúnó̥;zabebeploruno;;FALSE;(10·2)+{LIG}8;;
numerals-liji1238-1-twentynine-1;numerals-liji1238-1;Chan2019;twentynine;29;zàbè̥bē̥- pló̥zàtʃé̥;zabebeplozatse;;FALSE;(10·2)+{LIG}9;;
numerals-liji1238-1-thirty-1;numerals-liji1238-1;Chan2019;thirty;30;zàbè̥tʃé;zabetse;;FALSE;10·3;;
numerals-liji1238-1-forty-1;numerals-liji1238-1;Chan2019;forty;40;zàbè̥ nàró̥;zabenaro;;FALSE;10·4;;
numerals-liji1238-1-fifty-1;numerals-liji1238-1;Chan2019;fifty;50;zàbè̥ àsó̥;zabeaso;;FALSE;10·5;;
numerals-liji1238-1-sixty-1;numerals-liji1238-1;Chan2019;sixty;60;zàbè̥ mìnzí;zabeminzi;;FALSE;10·6;;
numerals-liji1238-1-seventy-1;numerals-liji1238-1;Chan2019;seventy;70;zàbè̥ mútá;zabemuta;;FALSE;10·7;;
numerals-liji1238-1-eighty-1;numerals-liji1238-1;Chan2019;eighty;80;zàbè̥ rúnó̥;zaberuno;;FALSE;10·8;;
numerals-liji1238-1-ninety-1;numerals-liji1238-1;Chan2019;ninety;90;zàbè̥ zàtʃé̥;zabezatse;;FALSE;10·9;;
numerals-liji1238-1-hundred-1;numerals-liji1238-1;Chan2019;hundred;100;rúnó;runo;;FALSE;100;;
numerals-liji1238-1-twohundred-1;numerals-liji1238-1;Chan2019;twohundred;200;rúnóbē̥;runobe;;FALSE;100·2;;
numerals-liji1238-1-thousand-1;numerals-liji1238-1;Chan2019;thousand;1000;dúfú;dufu;( < Hausa );TRUE;1000;;
numerals-liji1238-1-twothousand-1;numerals-liji1238-1;Chan2019;twothousand;2000;dúfúbē̥;dufube;;FALSE;1000·2;;
