ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-kukk1239-1-one-1;numerals-kukk1239-1;Chan2019;one;1;mɔ̀ʔ;mo;;FALSE;1;;
numerals-kukk1239-1-two-1;numerals-kukk1239-1;Chan2019;two;2;bòː;bo;;FALSE;2;;
numerals-kukk1239-1-three-1;numerals-kukk1239-1;Chan2019;three;3;tóː;to;;FALSE;3;;
numerals-kukk1239-1-four-1;numerals-kukk1239-1;Chan2019;four;4;kɪ̀ːkò;kiko;;FALSE;4;;
numerals-kukk1239-1-five-1;numerals-kukk1239-1;Chan2019;five;5;tâː;ta;;FALSE;5;;
numerals-kukk1239-1-six-1;numerals-kukk1239-1;Chan2019;six;6;tóːfə́;tofa;;FALSE;6;;
numerals-kukk1239-1-seven-1;numerals-kukk1239-1;Chan2019;seven;7;sōːmbo᷇ː;sombo;;FALSE;7;;
numerals-kukk1239-1-eight-1;numerals-kukk1239-1;Chan2019;eight;8;fāːmə́;fama;;FALSE;8;;
numerals-kukk1239-1-nine-1;numerals-kukk1239-1;Chan2019;nine;9;buː́mɔ̀ʔ;bumo;( ? -1 )?;FALSE;{LIG}[10]-1;;
numerals-kukk1239-1-ten-1;numerals-kukk1239-1;Chan2019;ten;10;íɣə̄m;igam;;FALSE;10;;
numerals-kukk1239-1-eleven-1;numerals-kukk1239-1;Chan2019;eleven;11;íɣə̄m ⁿdʒò ì mɔ̀ʔ;igamndzoimo;;FALSE;10+{and}1;;
numerals-kukk1239-1-twelve-1;numerals-kukk1239-1;Chan2019;twelve;12;íɣə̄m ⁿdʒò sə́ bòː;igamndzosabo;;FALSE;10+{and}2;;
numerals-kukk1239-1-thirteen-1;numerals-kukk1239-1;Chan2019;thirteen;13;íɣə̄m ⁿdʒò sə́ tóː;igamndzosato;;FALSE;10+{and}3;;
numerals-kukk1239-1-fourteen-1;numerals-kukk1239-1;Chan2019;fourteen;14;íɣə̄m ⁿdʒò sə́ kɪ̀ːkə̀;igamndzosakika;;FALSE;10+{and}4;;
numerals-kukk1239-1-fourteen-2;numerals-kukk1239-1;Chan2019;fourteen;14;íɣə̄m ⁿdʒò sə́ kɪ̀ːkò;igamndzosakiko;;FALSE;10+{and}5;EDITED: ;
numerals-kukk1239-1-fifteen-1;numerals-kukk1239-1;Chan2019;fifteen;15;íɣə̄m ⁿdʒò sə́ tâː;igamndzosata;;FALSE;10+{and}5;;
numerals-kukk1239-1-sixteen-1;numerals-kukk1239-1;Chan2019;sixteen;16;íɣə̄m ⁿdʒò sə́ tóːfə́;igamndzosatofa;;FALSE;10+{and}6;;
numerals-kukk1239-1-seventeen-1;numerals-kukk1239-1;Chan2019;seventeen;17;íɣə̄m ⁿdʒò sə́ sōːmbo᷇ː;igamndzosasombo;;FALSE;10+{and}7;;
numerals-kukk1239-1-eighteen-1;numerals-kukk1239-1;Chan2019;eighteen;18;íɣə̄m ⁿdʒò sə́ fāːmə́;igamndzosafama;;FALSE;10+{and}8;;
