ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-tuge1241-1-one-1;numerals-tuge1241-1;Chan2019;one;1;àɣééɲɡé;ageenge;;FALSE;1;;
numerals-tuge1241-1-two-1;numerals-tuge1241-1;Chan2019;two;2;àééɲ;aeen;;FALSE;2;;
numerals-tuge1241-1-three-1;numerals-tuge1241-1;Chan2019;three;3;sómók;somok;;FALSE;3;;
numerals-tuge1241-1-four-1;numerals-tuge1241-1;Chan2019;four;4;àɲwán;anwan;;FALSE;4;;
numerals-tuge1241-1-five-1;numerals-tuge1241-1;Chan2019;five;5;múút;muut;;FALSE;5;;
numerals-tuge1241-1-six-1;numerals-tuge1241-1;Chan2019;six;6;ló;lo;;FALSE;6;;
numerals-tuge1241-1-seven-1;numerals-tuge1241-1;Chan2019;seven;7;tísáp;tisap;;FALSE;7;;
numerals-tuge1241-1-eight-1;numerals-tuge1241-1;Chan2019;eight;8;sìsíít;sisiit;;FALSE;8;;
numerals-tuge1241-1-nine-1;numerals-tuge1241-1;Chan2019;nine;9;sóɣóòl;sogool;;FALSE;9;;
numerals-tuge1241-1-ten-1;numerals-tuge1241-1;Chan2019;ten;10;tàmán;taman;;FALSE;10;;
numerals-tuge1241-1-eleven-1;numerals-tuge1241-1;Chan2019;eleven;11;tàmán ák àɣééɲɡé;tamanakageenge;;FALSE;10+{LIG}1;;
numerals-tuge1241-1-twelve-1;numerals-tuge1241-1;Chan2019;twelve;12;tàmán ák àééɲ;tamanakaeen;;FALSE;10+{LIG}2;;
numerals-tuge1241-1-thirteen-1;numerals-tuge1241-1;Chan2019;thirteen;13;tàmán ák sómók;tamanaksomok;;FALSE;10+{LIG}3;;
numerals-tuge1241-1-fourteen-1;numerals-tuge1241-1;Chan2019;fourteen;14;tàmán ák àɣwán;tamanakagwan;;FALSE;10+{LIG}4;;
numerals-tuge1241-1-fifteen-1;numerals-tuge1241-1;Chan2019;fifteen;15;tàmán ák múút;tamanakmuut;;FALSE;10+{LIG}5;;
numerals-tuge1241-1-sixteen-1;numerals-tuge1241-1;Chan2019;sixteen;16;tàmán ák ló;tamanaklo;;FALSE;10+{LIG}6;;
numerals-tuge1241-1-seventeen-1;numerals-tuge1241-1;Chan2019;seventeen;17;tàmán ák tísáp;tamanaktisap;;FALSE;10+{LIG}7;;
numerals-tuge1241-1-eighteen-1;numerals-tuge1241-1;Chan2019;eighteen;18;tàmán ák sìsíít;tamanaksisiit;;FALSE;10+{LIG}8;;
numerals-tuge1241-1-nineteen-1;numerals-tuge1241-1;Chan2019;nineteen;19;tàmán ák sóɣóòl;tamanaksogool;;FALSE;10+{LIG}9;;
numerals-tuge1241-1-twenty-1;numerals-tuge1241-1;Chan2019;twenty;20;típtèm;tiptem;;FALSE;20;;
numerals-tuge1241-1-twentyone-1;numerals-tuge1241-1;Chan2019;twentyone;21;típtèm àk àɣééɲɡé;tiptemakageenge;;FALSE;20+{LIG}1;;
numerals-tuge1241-1-twentytwo-1;numerals-tuge1241-1;Chan2019;twentytwo;22;típtèm àk àééɲ;tiptemakaeen;;FALSE;20+{LIG}2;;
numerals-tuge1241-1-twentythree-1;numerals-tuge1241-1;Chan2019;twentythree;23;típtèm àk sómók;tiptemaksomok;;FALSE;20+{LIG}3;;
numerals-tuge1241-1-twentyfour-1;numerals-tuge1241-1;Chan2019;twentyfour;24;típtèm àk àɣwán;tiptemakagwan;;FALSE;20+{LIG}4;;
numerals-tuge1241-1-twentyfive-1;numerals-tuge1241-1;Chan2019;twentyfive;25;típtèm àk múút;tiptemakmuut;;FALSE;20+{LIG}5;;
