ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-yoru1245-1-one-1;numerals-yoru1245-1;Chan2019;one;1;oókan;ookan;;FALSE;1;;
numerals-yoru1245-1-two-1;numerals-yoru1245-1;Chan2019;two;2;eéɟì;eeji;;FALSE;{CL}2;;
numerals-yoru1245-1-three-1;numerals-yoru1245-1;Chan2019;three;3;ɛɛ́ta;eeta;;FALSE;{CL}3;;
numerals-yoru1245-1-four-1;numerals-yoru1245-1;Chan2019;four;4;ɛɛ́ɾin;eerin;;FALSE;{CL}4;;
numerals-yoru1245-1-five-1;numerals-yoru1245-1;Chan2019;five;5;aáɾun;aarun;;FALSE;{CL}5;;
numerals-yoru1245-1-six-1;numerals-yoru1245-1;Chan2019;six;6;ɛɛ́fà;eefa;;FALSE;{CL}6;;
numerals-yoru1245-1-seven-1;numerals-yoru1245-1;Chan2019;seven;7;ɛɛ́ɟe;eeje;;FALSE;{CL}7;;
numerals-yoru1245-1-eight-1;numerals-yoru1245-1;Chan2019;eight;8;ɛɛ́ɟɔ;eejo;;FALSE;{CL}8;;
numerals-yoru1245-1-nine-1;numerals-yoru1245-1;Chan2019;nine;9;ɛɛ́sàn;eesan;;FALSE;{CL}9;;
numerals-yoru1245-1-ten-1;numerals-yoru1245-1;Chan2019;ten;10;ɛɛ́wàá;eewaa;;FALSE;{CL}10;;
numerals-yoru1245-1-eleven-1;numerals-yoru1245-1;Chan2019;eleven;11;oókàn làá;ookanlaa;( 10+ 1);FALSE;1+10’;;
numerals-yoru1245-1-twelve-1;numerals-yoru1245-1;Chan2019;twelve;12;eéjì làá;eejilaa;( 10+ 2 );FALSE;2+10’;;
numerals-yoru1245-1-thirteen-1;numerals-yoru1245-1;Chan2019;thirteen;13;ẹẹ́tà làá;eetalaa;( 10+ 3 );FALSE;3+10’;;
numerals-yoru1245-1-fourteen-1;numerals-yoru1245-1;Chan2019;fourteen;14;ẹẹ́rìn làá;eerinlaa;( 10+ 4 );FALSE;4+10’;;
numerals-yoru1245-1-fifteen-1;numerals-yoru1245-1;Chan2019;fifteen;15;ẹ̀ẹ́doɡún;eedogun;( 20 - 5 );FALSE;5-{LIG}20;;
numerals-yoru1245-1-sixteen-1;numerals-yoru1245-1;Chan2019;sixteen;16;ẹẹ́rìn dín lóɡún;eerindinlogun;( 20 - 4 );FALSE;4-{LIG}20;;
numerals-yoru1245-1-seventeen-1;numerals-yoru1245-1;Chan2019;seventeen;17;ẹẹ́tà dín lóɡún;eetadinlogun;( 20 - 3 );FALSE;3-{LIG}20;;
numerals-yoru1245-1-eighteen-1;numerals-yoru1245-1;Chan2019;eighteen;18;eéjì dín lóɡún;eejidinlogun;( 20 - 2 );FALSE;2-{LIG}20;;
numerals-yoru1245-1-nineteen-1;numerals-yoru1245-1;Chan2019;nineteen;19;oókàn dín lóɡún;ookandinlogun;( 20 - 1 );FALSE;1-{LIG}20;;
numerals-yoru1245-1-twenty-1;numerals-yoru1245-1;Chan2019;twenty;20;oɡún;ogun;;FALSE;20;;
numerals-yoru1245-1-twentyone-1;numerals-yoru1245-1;Chan2019;twentyone;21;oókàn lé lóɡún;ookanlelogun;( 20+ 1);FALSE;1+{and}20;;
numerals-yoru1245-1-twentytwo-1;numerals-yoru1245-1;Chan2019;twentytwo;22;eéjì lé lóɡún;eejilelogun;( 20+ 2 );FALSE;2+{and}20;;
numerals-yoru1245-1-twentythree-1;numerals-yoru1245-1;Chan2019;twentythree;23;ẹẹ́tà lé lóɡún;eetalelogun;( 20+ 3 );FALSE;3+{and}20;;
numerals-yoru1245-1-twentyfour-1;numerals-yoru1245-1;Chan2019;twentyfour;24;ẹẹ́rìn lé lóɡún;eerinlelogun;( 20+ 4 );FALSE;4+{and}20;;
numerals-yoru1245-1-twentyfive-1;numerals-yoru1245-1;Chan2019;twentyfive;25;ẹ̀ẹ́dọ̀ọ́ɡbọ̀ǹ;eedoogbon;( 30 - 5 );FALSE;5+{and}20;;
numerals-yoru1245-1-twentysix-1;numerals-yoru1245-1;Chan2019;twentysix;26;ẹẹ́rìn dín lọɡbọ̀n;eerindinlogbon;( 30 - 4 );FALSE;4-{LIG}30;;
numerals-yoru1245-1-twentyseven-1;numerals-yoru1245-1;Chan2019;twentyseven;27;ẹẹ́tà dín lọɡbọ̀n;eetadinlogbon;( 30 - 3 );FALSE;3-{LIG}30;;
numerals-yoru1245-1-twentyeight-1;numerals-yoru1245-1;Chan2019;twentyeight;28;eéjì dín lọɡbọ̀n;eejidinlogbon;( 30 - 2 );FALSE;2-{LIG}30;;
numerals-yoru1245-1-twentynine-1;numerals-yoru1245-1;Chan2019;twentynine;29;oókàn dín lọɡbọ̀n;ookandinlogbon;( 30 -1 );FALSE;1-{LIG}30;;
numerals-yoru1245-1-thirty-1;numerals-yoru1245-1;Chan2019;thirty;30;ɔɡ͡bɔ̀n;ogbon;;FALSE;30;;
numerals-yoru1245-1-forty-1;numerals-yoru1245-1;Chan2019;forty;40;ọɡbọ̀ji;ogboji;( 20 x 2 );FALSE;20’·2;;
numerals-yoru1245-1-fifty-1;numerals-yoru1245-1;Chan2019;fifty;50;àádọ́ta;aadota;[ ( 20 x 3 ) -10 )];FALSE;10’-(20·3);;
numerals-yoru1245-1-sixty-1;numerals-yoru1245-1;Chan2019;sixty;60;ọɡọ́ta;ogota;( 20 x 3 );FALSE;;;
numerals-yoru1245-1-seventy-1;numerals-yoru1245-1;Chan2019;seventy;70;àádọ́rin;aadorin;(' ten from five twenties ');FALSE;;;
numerals-yoru1245-1-eighty-1;numerals-yoru1245-1;Chan2019;eighty;80;ọɡọ́rin;ogorin;( 20 x 4 );FALSE;;;
numerals-yoru1245-1-ninety-1;numerals-yoru1245-1;Chan2019;ninety;90;àádọ́rùń;aadorun;(' ten from five twenties ');FALSE;;;
numerals-yoru1245-1-hundred-1;numerals-yoru1245-1;Chan2019;hundred;100;ọɡọ́rùn;ogorun;;FALSE;;;
numerals-yoru1245-1-hundred-2;numerals-yoru1245-1;Chan2019;hundred;100;ọ̀rún;orun;;FALSE;;;
numerals-yoru1245-1-twohundred-1;numerals-yoru1245-1;Chan2019;twohundred;200;iɡba;igba;;FALSE;;;
numerals-yoru1245-1-fourhundred-1;numerals-yoru1245-1;Chan2019;fourhundred;400;irínwó;irinwo;;FALSE;;;
numerals-yoru1245-1-thousand-1;numerals-yoru1245-1;Chan2019;thousand;1000;ẹɡbẹ̀rún;egberun;( 5 x 200);FALSE;;;
numerals-yoru1245-1-twothousand-1;numerals-yoru1245-1;Chan2019;twothousand;2000;ẹɡbẹ̀wá;egbewa;( 200 x 10 );FALSE;;;
numerals-yoru1245-1-twothousand-2;numerals-yoru1245-1;Chan2019;twothousand;2000;ẹɡbàá;egbaa;( 200 x 10 );FALSE;;;
