ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-lobi1245-1-one-1;numerals-lobi1245-1;Chan2019;one;1;bìɛ̀l;biel;;FALSE;1;;
numerals-lobi1245-1-two-1;numerals-lobi1245-1;Chan2019;two;2;yɛnyɔ;yenyo;;FALSE;2;;
numerals-lobi1245-1-three-1;numerals-lobi1245-1;Chan2019;three;3;yentʰer;yenther;;FALSE;3;;
numerals-lobi1245-1-four-1;numerals-lobi1245-1;Chan2019;four;4;yɛnã́;yena;;FALSE;4;;
numerals-lobi1245-1-five-1;numerals-lobi1245-1;Chan2019;five;5;yɛmɔɪ;yemoi;;FALSE;5;;
numerals-lobi1245-1-six-1;numerals-lobi1245-1;Chan2019;six;6;màadõ;maado;;FALSE;5’+1’;;
numerals-lobi1245-1-seven-1;numerals-lobi1245-1;Chan2019;seven;7;makonyɔ;makonyo;( 5 + 2 );FALSE;5’+2;;
numerals-lobi1245-1-eight-1;numerals-lobi1245-1;Chan2019;eight;8;makõtʰer;makother;( 5 + 3 );FALSE;5'+3;;
numerals-lobi1245-1-nine-1;numerals-lobi1245-1;Chan2019;nine;9;nyʊ̌ɔr bìr pʰéro;nyuorbirphero;( 10 - 1 );FALSE;10-{LIG}1”;;
numerals-lobi1245-1-ten-1;numerals-lobi1245-1;Chan2019;ten;10;nyʊ̌ɔr;nyuor;;FALSE;10;;
numerals-lobi1245-1-eleven-1;numerals-lobi1245-1;Chan2019;eleven;11;nyʊ̌ɔr bìɛ̀l;nyuorbiel;;FALSE;10+1;;
numerals-lobi1245-1-twelve-1;numerals-lobi1245-1;Chan2019;twelve;12;nyʊ̌ɔr yɛnyɔ;nyuoryenyo;;FALSE;10+2;;
numerals-lobi1245-1-thirteen-1;numerals-lobi1245-1;Chan2019;thirteen;13;nyʊ̌ɔr yentʰer;nyuoryenther;;FALSE;10+3;;
numerals-lobi1245-1-fourteen-1;numerals-lobi1245-1;Chan2019;fourteen;14;nyʊ̌ɔr yɛnã́;nyuoryena;;FALSE;10+4;;
numerals-lobi1245-1-fifteen-1;numerals-lobi1245-1;Chan2019;fifteen;15;nyʊ̌ɔr yɛmɔɪ;nyuoryemoi;;FALSE;10+5;;
numerals-lobi1245-1-sixteen-1;numerals-lobi1245-1;Chan2019;sixteen;16;nyʊ̌ɔr màadõ;nyuormaado;;FALSE;10+5’+1’;;
numerals-lobi1245-1-seventeen-1;numerals-lobi1245-1;Chan2019;seventeen;17;nyʊ̌ɔr makonyɔ;nyuormakonyo;;FALSE;10+5’+2;;
numerals-lobi1245-1-eighteen-1;numerals-lobi1245-1;Chan2019;eighteen;18;nyʊ̌ɔr makõtʰer;nyuormakother;;FALSE;10+5’+3;;
numerals-lobi1245-1-nineteen-1;numerals-lobi1245-1;Chan2019;nineteen;19;k͡pèlẽ bìr pʰéro;kpelebirphero;( 20 - 1 );FALSE;20-{LIG}1”;;
numerals-lobi1245-1-twenty-1;numerals-lobi1245-1;Chan2019;twenty;20;k͡pèle;kpele;;FALSE;20;;
numerals-lobi1245-1-twentyone-1;numerals-lobi1245-1;Chan2019;twentyone;21;k͡pèlẽ bìɛ̀l;kpelebiel;;FALSE;20+1;;
numerals-lobi1245-1-twentytwo-1;numerals-lobi1245-1;Chan2019;twentytwo;22;k͡pèlẽ yɛnyɔ;kpeleyenyo;;FALSE;20+2;;
numerals-lobi1245-1-twentythree-1;numerals-lobi1245-1;Chan2019;twentythree;23;k͡pèlẽ yentʰer;kpeleyenther;;FALSE;20+3;;
numerals-lobi1245-1-twentyfour-1;numerals-lobi1245-1;Chan2019;twentyfour;24;k͡pèlẽ yɛnã́;kpeleyena;;FALSE;20+4;;
numerals-lobi1245-1-twentyfive-1;numerals-lobi1245-1;Chan2019;twentyfive;25;k͡pèlẽ yɛmɔɪ;kpeleyemoi;;FALSE;20+5;;
numerals-lobi1245-1-twentysix-1;numerals-lobi1245-1;Chan2019;twentysix;26;k͡pèlẽ màadõ;kpelemaado;;FALSE;20+5’+1’;;
numerals-lobi1245-1-twentyseven-1;numerals-lobi1245-1;Chan2019;twentyseven;27;k͡pèlẽ makonyɔ;kpelemakonyo;;FALSE;20+5’+2;;
numerals-lobi1245-1-twentyeight-1;numerals-lobi1245-1;Chan2019;twentyeight;28;k͡pèlẽ makõtʰer;kpelemakother;;FALSE;20+5’+3;;
numerals-lobi1245-1-twentynine-1;numerals-lobi1245-1;Chan2019;twentynine;29;k͡pèlẽ nyʊ̌ɔr bìr pʰéro;kpelenyuorbirphero;( 30 - 1 );FALSE;20+(10-{LIG}1);;
numerals-lobi1245-1-thirty-1;numerals-lobi1245-1;Chan2019;thirty;30;k͡pèlẽ nyʊ̌ɔr;kpelenyuor;;FALSE;20+10;;
numerals-lobi1245-1-forty-1;numerals-lobi1245-1;Chan2019;forty;40;k͡pàlanyɔ;kpalanyo;( 20 x 2 );FALSE;20·2;;
numerals-lobi1245-1-fifty-1;numerals-lobi1245-1;Chan2019;fifty;50;k͡pàlanyɔ nyʊ̌ɔr;kpalanyonyuor;;FALSE;(20·2)+10;;
numerals-lobi1245-1-sixty-1;numerals-lobi1245-1;Chan2019;sixty;60;k͡pàlãtʰer;kpalather;( 20 x 3 );FALSE;20·3;;
numerals-lobi1245-1-seventy-1;numerals-lobi1245-1;Chan2019;seventy;70;k͡pàlãtʰer nyʊ̌ɔr;kpalathernyuor;;FALSE;(20·3)+10;;
numerals-lobi1245-1-eighty-1;numerals-lobi1245-1;Chan2019;eighty;80;k͡pàlanã́;kpalana;( 20 x 4 );FALSE;20·4;;
numerals-lobi1245-1-ninety-1;numerals-lobi1245-1;Chan2019;ninety;90;k͡pàlanã́ nyʊ̌ɔr;kpalananyuor;;FALSE;(20·4)+10;;
numerals-lobi1245-1-hundred-1;numerals-lobi1245-1;Chan2019;hundred;100;tàmâ;tama;;FALSE;100;;
numerals-lobi1245-1-twohundred-1;numerals-lobi1245-1;Chan2019;twohundred;200;tǎanyɔ;taanyo;;FALSE;100·2;;
numerals-lobi1245-1-thousand-1;numerals-lobi1245-1;Chan2019;thousand;1000;ɡ͡bʊ̀lanɪ;gbulani;;FALSE;1000;;
numerals-lobi1245-1-twothousand-1;numerals-lobi1245-1;Chan2019;twothousand;2000;ɡ͡bʊ̀lanɪ yɛnyɔ;gbulaniyenyo;;FALSE;1000·2;;
