ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-kaan1246-1-one-1;numerals-kaan1246-1;Chan2019;one;1;tʰik̩͡po;thikpo;;FALSE;1;;
numerals-kaan1246-1-two-1;numerals-kaan1246-1;Chan2019;two;2;ɛɲɔ̰;eno;;FALSE;2;;
numerals-kaan1246-1-three-1;numerals-kaan1246-1;Chan2019;three;3;isãa;isaa;;FALSE;3;;
numerals-kaan1246-1-four-1;numerals-kaan1246-1;Chan2019;four;4;ɛɲee;enee;;FALSE;4;;
numerals-kaan1246-1-five-1;numerals-kaan1246-1;Chan2019;five;5;ɛmwãa;emwaa;;FALSE;5;;
numerals-kaan1246-1-six-1;numerals-kaan1246-1;Chan2019;six;6;maʔnik͡po;manikpo;( 5 + 1 );FALSE;5’+{LIG}1;;
numerals-kaan1246-1-seven-1;numerals-kaan1246-1;Chan2019;seven;7;maʔniyɔ̃;maniyo;( 5 + 2 );FALSE;5’+{LIG}2’;;
numerals-kaan1246-1-eight-1;numerals-kaan1246-1;Chan2019;eight;8;maʔnisãaʔ;manisaa;( 5 + 3 );FALSE;5’+{LIG}3;;
numerals-kaan1246-1-nine-1;numerals-kaan1246-1;Chan2019;nine;9;k͡ponko;kponko;( 10 - 1) ?;FALSE;10-1’;;
numerals-kaan1246-1-ten-1;numerals-kaan1246-1;Chan2019;ten;10;k͡pooɡo;kpoogo;;FALSE;10;;
numerals-kaan1246-1-eleven-1;numerals-kaan1246-1;Chan2019;eleven;11;k͡po na uk͡po;kponaukpo;;FALSE;10+{and}1;;
numerals-kaan1246-1-twelve-1;numerals-kaan1246-1;Chan2019;twelve;12;k͡po na ɛɲɔ̰;kponaeno;;FALSE;10+{and}2;;
numerals-kaan1246-1-thirteen-1;numerals-kaan1246-1;Chan2019;thirteen;13;k͡po na isãa;kponaisaa;;FALSE;10+{and}3;;
numerals-kaan1246-1-fourteen-1;numerals-kaan1246-1;Chan2019;fourteen;14;k͡po na ɛɲee;kponaenee;;FALSE;10+{and}4;;
numerals-kaan1246-1-fifteen-1;numerals-kaan1246-1;Chan2019;fifteen;15;k͡po na ɛmwãa;kponaemwaa;;FALSE;10+{and}5;;
numerals-kaan1246-1-sixteen-1;numerals-kaan1246-1;Chan2019;sixteen;16;k͡po na maʔnik͡po;kponamanikpo;;FALSE;10+{and}5’+1;;
numerals-kaan1246-1-seventeen-1;numerals-kaan1246-1;Chan2019;seventeen;17;k͡po na maʔniyɔ̃;kponamaniyo;;FALSE;10+{and}5’+2’;;
numerals-kaan1246-1-eighteen-1;numerals-kaan1246-1;Chan2019;eighteen;18;k͡po na maʔnisãaʔ;kponamanisaa;;FALSE;10+{and}5’+3;;
numerals-kaan1246-1-nineteen-1;numerals-kaan1246-1;Chan2019;nineteen;19;diɡ͡beeronko;digbeeronko;( 20 - 1) ?;FALSE;20-1’;;
numerals-kaan1246-1-twenty-1;numerals-kaan1246-1;Chan2019;twenty;20;diɡ͡beere;digbeere;;FALSE;20;;
numerals-kaan1246-1-twentyone-1;numerals-kaan1246-1;Chan2019;twentyone;21;diɡ͡bee na uk͡po;digbeenaukpo;;FALSE;20+{and}1;;
numerals-kaan1246-1-twentytwo-1;numerals-kaan1246-1;Chan2019;twentytwo;22;diɡ͡bee na ɛɲɔ̰;digbeenaeno;;FALSE;20+{and}2;;
numerals-kaan1246-1-twentythree-1;numerals-kaan1246-1;Chan2019;twentythree;23;diɡ͡bee na isãa;digbeenaisaa;;FALSE;20+{and}3;;
numerals-kaan1246-1-twentyfour-1;numerals-kaan1246-1;Chan2019;twentyfour;24;diɡ͡bee na ɛɲee;digbeenaenee;;FALSE;20+{and}4;;
numerals-kaan1246-1-twentyfive-1;numerals-kaan1246-1;Chan2019;twentyfive;25;diɡ͡bee na ɛmwãa;digbeenaemwaa;;FALSE;20+{and}5;;
numerals-kaan1246-1-twentysix-1;numerals-kaan1246-1;Chan2019;twentysix;26;diɡ͡bee na maʔnik͡po;digbeenamanikpo;;FALSE;20+{and}5’+1;;
numerals-kaan1246-1-twentyseven-1;numerals-kaan1246-1;Chan2019;twentyseven;27;diɡ͡bee na maʔniyɔ̃;digbeenamaniyo;;FALSE;20+{and}5’+2’;;
numerals-kaan1246-1-twentyeight-1;numerals-kaan1246-1;Chan2019;twentyeight;28;diɡ͡bee na maʔnisãaʔ;digbeenamanisaa;;FALSE;20+{and}5’+3;;
numerals-kaan1246-1-twentynine-1;numerals-kaan1246-1;Chan2019;twentynine;29;diɡ͡bee na k͡ponko;digbeenakponko;( 30 - 1) ?;FALSE;30-1’;;
numerals-kaan1246-1-thirty-1;numerals-kaan1246-1;Chan2019;thirty;30;diɡ͡bee na k͡ponko;digbeenakponko;( 20 + 10 );FALSE;20+10;;
numerals-kaan1246-1-forty-1;numerals-kaan1246-1;Chan2019;forty;40;diɡ͡beeɲɔ;digbeeno;( 20 x 2 );FALSE;20·2;;
numerals-kaan1246-1-fifty-1;numerals-kaan1246-1;Chan2019;fifty;50;diɡ͡beeɲɔ na k͡ponko;digbeenonakponko;;FALSE;(20·2)+{and}10;;
numerals-kaan1246-1-sixty-1;numerals-kaan1246-1;Chan2019;sixty;60;diɡ͡beeisãa;digbeeisaa;( 20 x 3 );FALSE;20·3;;
numerals-kaan1246-1-seventy-1;numerals-kaan1246-1;Chan2019;seventy;70;diɡ͡beeisãa na k͡ponko;digbeeisaanakponko;;FALSE;(20·3)+{and}10;;
numerals-kaan1246-1-eighty-1;numerals-kaan1246-1;Chan2019;eighty;80;diɡ͡beeɲee;digbeenee;( 20 x 4 );FALSE;20·4;;
numerals-kaan1246-1-ninety-1;numerals-kaan1246-1;Chan2019;ninety;90;diɡ͡beeɲee na k͡ponko;digbeeneenakponko;;FALSE;(20·4)+{and}10;;
numerals-kaan1246-1-hundred-1;numerals-kaan1246-1;Chan2019;hundred;100;diɡ͡beemwãa;digbeemwaa;( 20 x 5 );FALSE;20·5;;
numerals-kaan1246-1-twohundred-1;numerals-kaan1246-1;Chan2019;twohundred;200;k͡pariɡa;kpariga;( used for money);FALSE;200;;
