"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"bafi1243-1","bafi1243-1-1-1",1,"-fóʔ","-fóʔ","1","1",NA
"bafi1243-1","bafi1243-1-2-1",2,"-ɓɛ̄ɛ̄","-ɓɛ̄ɛ̄","2","2",NA
"bafi1243-1","bafi1243-1-3-1",3,"-ráá","-ráá","3","3",NA
"bafi1243-1","bafi1243-1-4-1",4,"-nìn","-nìn","4","4",NA
"bafi1243-1","bafi1243-1-5-1",5,"-táàn","-táàn","5","5",NA
"bafi1243-1","bafi1243-1-6-1",6,"táàfóʔ","táàfóʔ","5’+1","5 + 1","taafo = 5 + 1"
"bafi1243-1","bafi1243-1-7-1",7,"táàɓɛ̄ɛ̄","táàɓɛ̄ɛ̄","5’+2","5 + 2",NA
"bafi1243-1","bafi1243-1-8-1",8,"táàráá","táàráá","5’+3","5 + 3",NA
"bafi1243-1","bafi1243-1-9-1",9,"táànìn","táànìn","5’+4","5 + 4",NA
"bafi1243-1","bafi1243-1-10-1",10,"ǹ-tɛ̀ʔ","ǹ-tɛ̀ʔ","10","10",NA
"bafi1243-1","bafi1243-1-11-1",11,"ǹ-tɛ̀ʔ rɨ́ -fóʔ","ǹ-tɛ̀ʔ rɨ́ -fóʔ","10+{+}1","10 + 1",NA
"bafi1243-1","bafi1243-1-12-1",12,"ǹ-tɛ̀ʔ rɨ́ -ɓɛ̄ɛ̄","ǹ-tɛ̀ʔ rɨ́ -ɓɛ̄ɛ̄","10+{+}2","10 + 2",NA
"bafi1243-1","bafi1243-1-13-1",13,"ǹ-tɛ̀ʔ rɨ́ -ráá","ǹ-tɛ̀ʔ rɨ́ -ráá","10+{+}3","10 + 3",NA
"bafi1243-1","bafi1243-1-14-1",14,"ǹ-tɛ̀ʔ rɨ́ -nìn","ǹ-tɛ̀ʔ rɨ́ -nìn","10+{+}4","10 + 4",NA
"bafi1243-1","bafi1243-1-15-1",15,"ǹ-tɛ̀ʔ rɨ́ -táàn","ǹ-tɛ̀ʔ rɨ́ -táàn","10+{+}5","10 + 5",NA
"bafi1243-1","bafi1243-1-16-1",16,"ǹ-tɛ̀ʔ rɨ́ táàfóʔ","ǹ-tɛ̀ʔ rɨ́ táàfóʔ","10+{+}5’+1","10 + (5 + 1)",NA
"bafi1243-1","bafi1243-1-17-1",17,"ǹ-tɛ̀ʔ rɨ́ táàɓɛ̄ɛ̄","ǹ-tɛ̀ʔ rɨ́ táàɓɛ̄ɛ̄","10+{+}5’+2","10 + (5 + 2)
",NA
"bafi1243-1","bafi1243-1-18-1",18,"ǹ-tɛ̀ʔ rɨ́ táàráá","ǹ-tɛ̀ʔ rɨ́ táàráá","10+{+}5’+3","10 + (5 + 3)",NA
"bafi1243-1","bafi1243-1-19-1",19,"ǹ-tɛ̀ʔ rɨ́ táànìn","ǹ-tɛ̀ʔ rɨ́ táànìn","10+{+}5’+4","10 + (5 + 4)",NA
"bafi1243-1","bafi1243-1-20-2",20,"mʌ̀-tín","mʌ̀-tín","20","20?","( litː ‘score') tin = 4?"
"bafi1243-1","bafi1243-1-20-1",20,"rɨ̀-tín","rɨ̀-tín","20’","20?","5 · 4?"
"bafi1243-1","bafi1243-1-21-1",21,"rɨ̀-tín rɨ̀ -fóʔ","rɨ̀-tín rɨ̀ -fóʔ","20’+{+}1","20 + 1",NA
"bafi1243-1","bafi1243-1-22-1",22,"rɨ̀-tín rɨ̀ -ɓɛ̄ɛ̄","rɨ̀-tín rɨ̀ -ɓɛ̄ɛ̄","20’+{+}2","20 + 2",NA
