ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-food1238-1-one-1;numerals-food1238-1;Chan2019;one;1;ǹkɔ́;nko;;FALSE;1;;
numerals-food1238-1-one-2;numerals-food1238-1;Chan2019;one;1;ɔkʊlam;okulam;;FALSE;1;;
numerals-food1238-1-two-1;numerals-food1238-1;Chan2019;two;2;ǹɲʸɔ́;nnyo;;FALSE;2;;
numerals-food1238-1-three-1;numerals-food1238-1;Chan2019;three;3;ǹsá;nsa;;FALSE;3;;
numerals-food1238-1-four-1;numerals-food1238-1;Chan2019;four;4;ǹnáàŋ;nnaang;;FALSE;4;;
numerals-food1238-1-five-1;numerals-food1238-1;Chan2019;five;5;ǹnṹũ̀;nnuu;;FALSE;5;;
numerals-food1238-1-five-2;numerals-food1238-1;Chan2019;five;5;ǹnúŋ;nnung;;FALSE;5;;
numerals-food1238-1-six-1;numerals-food1238-1;Chan2019;six;6;ǹséè;nsee;;FALSE;6;;
numerals-food1238-1-seven-1;numerals-food1238-1;Chan2019;seven;7;ǹsínō;nsino;;FALSE;7;;
numerals-food1238-1-eight-1;numerals-food1238-1;Chan2019;eight;8;dùkwéè;dukwee;;FALSE;8;;
numerals-food1238-1-eight-2;numerals-food1238-1;Chan2019;eight;8;dùkoi;dukoi;;FALSE;8’;;
numerals-food1238-1-nine-1;numerals-food1238-1;Chan2019;nine;9;ǹk͡pánɔ̀;nkpano;;FALSE;9;;
numerals-food1238-1-ten-1;numerals-food1238-1;Chan2019;ten;10;dúdu;dudu;;FALSE;10;;
numerals-food1238-1-eleven-1;numerals-food1238-1;Chan2019;eleven;11;dúdu lò òkú;dudulooku;;FALSE;10+{LIG}1;;
numerals-food1238-1-twelve-1;numerals-food1238-1;Chan2019;twelve;12;dúdu là ǹɲʸɔ́;dudulannyo;;FALSE;10+{LIG}2;;
numerals-food1238-1-thirteen-1;numerals-food1238-1;Chan2019;thirteen;13;dúdu là ǹsá;dudulansa;;FALSE;10+{LIG}3;;
numerals-food1238-1-fourteen-1;numerals-food1238-1;Chan2019;fourteen;14;dúdu là ǹnáàŋ;dudulannaang;;FALSE;10+{LIG}4;;
numerals-food1238-1-fifteen-1;numerals-food1238-1;Chan2019;fifteen;15;dúdu là ǹnṹũ̀;dudulannuu;;FALSE;10+{LIG}5;;
numerals-food1238-1-sixteen-1;numerals-food1238-1;Chan2019;sixteen;16;dúdu là ǹséè;dudulansee;;FALSE;10+{LIG}6;;
numerals-food1238-1-seventeen-1;numerals-food1238-1;Chan2019;seventeen;17;dúdu là ǹsínō;dudulansino;;FALSE;10+{LIG}7;;
numerals-food1238-1-eighteen-1;numerals-food1238-1;Chan2019;eighteen;18;dúdu là dùkoi;duduladukoi;;FALSE;10+{LIG}8';;
numerals-food1238-1-nineteen-1;numerals-food1238-1;Chan2019;nineteen;19;dúdu là ǹk͡pánɔ̀;dudulankpano;;FALSE;10+{LIG}9;;
numerals-food1238-1-twenty-1;numerals-food1238-1;Chan2019;twenty;20;ókó;oko;;FALSE;20;;
numerals-food1238-1-twentyone-1;numerals-food1238-1;Chan2019;twentyone;21;ókó lò òkú;okolooku;;FALSE;20+{LIG}1;;
numerals-food1238-1-twentytwo-1;numerals-food1238-1;Chan2019;twentytwo;22;ókó là ǹɲʸɔ́;okolannyo;;FALSE;20+{LIG}2;;
numerals-food1238-1-twentythree-1;numerals-food1238-1;Chan2019;twentythree;23;ókó là ǹsá;okolansa;;FALSE;20+{LIG}3;;
numerals-food1238-1-twentyfour-1;numerals-food1238-1;Chan2019;twentyfour;24;ókó là ǹnáàŋ;okolannaang;;FALSE;20+{LIG}4;;
numerals-food1238-1-twentyfive-1;numerals-food1238-1;Chan2019;twentyfive;25;ókó là ǹnṹũ̀;okolannuu;;FALSE;20+{LIG}5;;
numerals-food1238-1-twentysix-1;numerals-food1238-1;Chan2019;twentysix;26;ókó là ǹséè;okolansee;;FALSE;20+{LIG}6;;
numerals-food1238-1-twentyseven-1;numerals-food1238-1;Chan2019;twentyseven;27;ókó là ǹsínō;okolansino;;FALSE;20+{LIG}7;;
numerals-food1238-1-twentyeight-1;numerals-food1238-1;Chan2019;twentyeight;28;ókó là dùkoi;okoladukoi;;FALSE;20+{LIG}8';;
numerals-food1238-1-twentynine-1;numerals-food1238-1;Chan2019;twentynine;29;ókó là ǹk͡pánɔ̀;okolankpano;;FALSE;20+{LIG}9;;
numerals-food1238-1-thirty-1;numerals-food1238-1;Chan2019;thirty;30;ókó là dúdu;okoladudu;;FALSE;20+{LIG}10;;
numerals-food1238-1-thirty-2;numerals-food1238-1;Chan2019;thirty;30;ókó là ódu;okolaodu;;FALSE;20+{LIG}10;;
numerals-food1238-1-forty-1;numerals-food1238-1;Chan2019;forty;40;ikoi iɲʸɔ́;ikoiinyo;( 20 x 2 );FALSE;20·2;;
numerals-food1238-1-fifty-1;numerals-food1238-1;Chan2019;fifty;50;ikoi iɲʸɔ́ là ódu;ikoiinyolaodu;;FALSE;(20·2)+{LIG}10;;
numerals-food1238-1-sixty-1;numerals-food1238-1;Chan2019;sixty;60;ikoi isá;ikoiisa;( 20 x 3 );FALSE;20·3;;
numerals-food1238-1-seventy-1;numerals-food1238-1;Chan2019;seventy;70;ikoi isá ókó là ódu;ikoiisaokolaodu;;FALSE;(20·3)+{LIG}10;;
numerals-food1238-1-eighty-1;numerals-food1238-1;Chan2019;eighty;80;ikoi ináàŋ;ikoiinaang;( 20 x 4 );FALSE;20·4;;
numerals-food1238-1-ninety-1;numerals-food1238-1;Chan2019;ninety;90;ikoi ináà ókó là ódu;ikoiinaaokolaodu;;FALSE;(20·4)+{LIG}10;;
numerals-food1238-1-hundred-1;numerals-food1238-1;Chan2019;hundred;100;kawaa;kawaa;;FALSE;100;;
