"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"dual1243-1","dual1243-1-1-1",1,"ewɔ́","ewɔ́","1","1",NA
"dual1243-1","dual1243-1-2-1",2,"ɓébǎ","ɓébǎ","{CL}2","2",NA
"dual1243-1","dual1243-1-3-1",3,"ɓélálo","ɓélálo","{CL}3","3",NA
"dual1243-1","dual1243-1-4-1",4,"ɓénɛ́j","ɓénɛ́j","{CL}4","4",NA
"dual1243-1","dual1243-1-5-1",5,"ɓétánu","ɓétánu","{CL}5","5",NA
"dual1243-1","dual1243-1-6-1",6,"mutóɓá","mutóɓá","{CL’}6","x2",NA
"dual1243-1","dual1243-1-7-1",7,"sǎmbá","sǎmbá","5'+2","x + 2","sam = 5; x = 5?"
"dual1243-1","dual1243-1-8-1",8,"lɔmbi","lɔmbi","8","8",NA
"dual1243-1","dual1243-1-9-1",9,"dibuá","dibuá","9","9?",NA
"dual1243-1","dual1243-1-10-1",10,"ɗôm","ɗôm","10","10",NA
"dual1243-1","dual1243-1-11-1",11,"ɗôm na ewɔ́","ɗôm na ewɔ́","10+{+}1","10+1",NA
"dual1243-1","dual1243-1-12-1",12,"ɗôm na ɓébǎ","ɗôm na ɓébǎ","10+{+}{CL}2","10+2",NA
"dual1243-1","dual1243-1-13-1",13,"ɗôm na ɓélálo","ɗôm na ɓélálo","10+{+}{CL}3","10+3",NA
"dual1243-1","dual1243-1-14-1",14,"ɗôm na ɓénɛ́j","ɗôm na ɓénɛ́j","10+{+}{CL}4","10+4",NA
"dual1243-1","dual1243-1-15-1",15,"ɗôm na ɓétánu","ɗôm na ɓétánu","10+{+}{CL}5","10+5",NA
"dual1243-1","dual1243-1-16-1",16,"ɗôm na mutóɓá","ɗôm na mutóɓá","10+{+}{CL’}6","10+(x2)",NA
"dual1243-1","dual1243-1-17-1",17,"ɗôm na sǎmbá","ɗôm na sǎmbá","10+{+}5’+2","10+7",NA
"dual1243-1","dual1243-1-18-1",18,"ɗôm na lɔmbi","ɗôm na lɔmbi","10+{+}8","10+8",NA
"dual1243-1","dual1243-1-19-1",19,"ɗôm na dibuá","ɗôm na dibuá","10+{+}9","10+9",NA
"dual1243-1","dual1243-1-20-1",20,"mwáɓā","mwáɓā","(10’·2)","10·2","mwa = 10 new form"
"dual1243-1","dual1243-1-21-1",21,"mwáɓā na ewɔ́","mwáɓā na ewɔ́","(10’·2)+{+}1","(10·2)+1",NA
"dual1243-1","dual1243-1-22-1",22,"mwáɓā na ɓébǎ","mwáɓā na ɓébǎ","(10’·2)+{+}{CL}2","(10·2)+2",NA
"dual1243-1","dual1243-1-23-1",23,"mwáɓā na ɓélálo","mwáɓā na ɓélálo","(10’·2)+{+}{CL}3","(10·2)+3",NA
"dual1243-1","dual1243-1-24-1",24,"mwáɓā na ɓénɛ́j","mwáɓā na ɓénɛ́j","(10’·2)+{+}{CL}4","(10·2)+4",NA
"dual1243-1","dual1243-1-25-1",25,"mwáɓā na ɓétánu","mwáɓā na ɓétánu","(10’·2)+{+}{CL}5","(10·2)+5",NA
"dual1243-1","dual1243-1-26-1",26,"mwáɓā na mutóɓá","mwáɓā na mutóɓá","(10’·2)+{+}{CL’}6","(10·2)+6",NA
"dual1243-1","dual1243-1-27-1",27,"mwáɓā na sǎmbá","mwáɓā na sǎmbá","(10’·2)+{+}5’+2","(10·2)+7",NA
"dual1243-1","dual1243-1-28-1",28,"mwáɓā na lɔmbi","mwáɓā na lɔmbi","(10’·2)+{+}8","(10·2)+8",NA
"dual1243-1","dual1243-1-29-1",29,"mwáɓā na dibuá","mwáɓā na dibuá","(10’·2)+{+}9","(10·2)+9",NA
"dual1243-1","dual1243-1-30-1",30,"mwalálo","mwalálo","10'·3","10·3","mwa = 10"
"dual1243-1","dual1243-1-40-1",40,"mwánɛ́j","mwánɛ́j","10'·4","10·4",NA
"dual1243-1","dual1243-1-50-1",50,"mwatánu","mwatánu","10'·5","10·5",NA
"dual1243-1","dual1243-1-60-1",60,"mǔmutóɓá","mǔmutóɓá","10’·{CL’}6","10·6",NA
"dual1243-1","dual1243-1-70-1",70,"mǔsǎmbá","mǔsǎmbá","10’·(5’+2)","10·7",NA
"dual1243-1","dual1243-1-80-1",80,"mǔlɔmbi","mǔlɔmbi","10’·8","10·8",NA
"dual1243-1","dual1243-1-90-1",90,"mǔdibuá","mǔdibuá","10’·9","10·9",NA
"dual1243-1","dual1243-1-100-1",100,"eɓwéa","eɓwéa","100","100",NA
"dual1243-1","dual1243-1-200-1",200,"ɓebwéa ɓéɓǎ","ɓebwéa ɓéɓǎ","{CL}100·{CL}2","100·2",NA
"dual1243-1","dual1243-1-1000-1",1000,"ikólí","ikólí","{CL”}1000","1000",NA
"dual1243-1","dual1243-1-2000-1",2000,"lokólí lóɓǎ","lokólí lóɓǎ","{CL”’}1000·{CL”’}2","1000·2",NA
