"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"tswa1255-1","tswa1255-1-1-1",1,"-nʼwè","-nʼwè","1","1","STARTED INSERTING PLURALS HERE BELOW - PROBABLY ABOVE"
"tswa1255-1","tswa1255-1-2-1",2,"-mbirhí","-mbirhí","2","2",NA
"tswa1255-1","tswa1255-1-3-1",3,"-nhárhù","-nhárhù","3","3",NA
"tswa1255-1","tswa1255-1-4-1",4,"-múnè","-múnè","4","4",NA
"tswa1255-1","tswa1255-1-5-1",5,"ntlhánù","ntlhánù","5","5",NA
"tswa1255-1","tswa1255-1-6-1",6,"ntlhánù ni -nʼwè","ntlhánù ni -nʼwè","5+{+}1","5 + 1",NA
"tswa1255-1","tswa1255-1-7-1",7,"ntlhánù ni-mbìrhì","ntlhánù ni-mbìrhì","5+{+}2","5 + 2",NA
"tswa1255-1","tswa1255-1-8-1",8,"ntlhánù ni -nhárhù","ntlhánù ni -nhárhù","5+{+}3","5 + 3",NA
"tswa1255-1","tswa1255-1-9-1",9,"ntlhánù ni -múnè","ntlhánù ni -múnè","5+{+}4","5 + 4",NA
"tswa1255-1","tswa1255-1-10-1",10,"khúmè","khúmè","10","10",NA
"tswa1255-1","tswa1255-1-11-1",11,"khúmè ni dí -nʼwè","khúmè ni dí -nʼwè","10+{+}1","10 + 1","di? ni is a conjunction"
"tswa1255-1","tswa1255-1-12-1",12,"khúmè ni màbídì","khúmè ni màbídì","10+{+}{PLU}2’","10 + 2",NA
"tswa1255-1","tswa1255-1-13-1",13,"khúmè ni màrárú","khúmè ni màrárú","10+{+}{PLU}3’","10 + 3",NA
"tswa1255-1","tswa1255-1-14-1",14,"khúmè ni mùní","khúmè ni mùní","10+4’","10 + 4",NA
"tswa1255-1","tswa1255-1-15-1",15,"khúmè ni","khúmè ni","10+{+}[5]{?}","10 + 5?","five omitted"
"tswa1255-1","tswa1255-1-16-1",16,"khúmè ni ntlhánù ni -nʼwè","khúmè ni ntlhánù ni -nʼwè","10+{+}5+{+}1","10 + (5 + 1)",NA
"tswa1255-1","tswa1255-1-17-1",17,"khúme ni ntlhánù ni -mbìrhi","khúme ni ntlhánù ni -mbìrhi","10+{+}5+{+}2","10 + (5 + 2)
",NA
"tswa1255-1","tswa1255-1-18-1",18,"khúme ni ntlhánù ni -nhárhù","khúme ni ntlhánù ni -nhárhù","10+{+}5+{+}3","10 + (5 + 3)",NA
"tswa1255-1","tswa1255-1-19-1",19,"khúme ni ntlhánù ni -múnè","khúme ni ntlhánù ni -múnè","10+{+}5+{+}4","10 + (5 + 4)",NA
"tswa1255-1","tswa1255-1-20-1",20,"màkúmè màmbírhì","màkúmè màmbírhì","{PLU}10·{PLU}2","{PLU}10·2{PLU}","ma = ligature or plural marker?"
