ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-bang1353-1-one-1;numerals-bang1353-1;Chan2019;one;1;mɔ́kɔ́;moko;;FALSE;{CL}1;;
numerals-bang1353-1-two-1;numerals-bang1353-1;Chan2019;two;2;míbalɛ́;mibale;;FALSE;{CL}2;;
numerals-bang1353-1-three-1;numerals-bang1353-1;Chan2019;three;3;mísátu;misatu;;FALSE;{CL}3;;
numerals-bang1353-1-four-1;numerals-bang1353-1;Chan2019;four;4;mínɛ;mine;;FALSE;{CL}4;;
numerals-bang1353-1-five-1;numerals-bang1353-1;Chan2019;five;5;mítánu;mitanu;;FALSE;{CL}5;;
numerals-bang1353-1-six-1;numerals-bang1353-1;Chan2019;six;6;mɔtɔ́bá;motoba;;FALSE;{CL}6;;
numerals-bang1353-1-seven-1;numerals-bang1353-1;Chan2019;seven;7;sambɔ;sambo;;FALSE;7;;
numerals-bang1353-1-eight-1;numerals-bang1353-1;Chan2019;eight;8;mwambɛ;mwambe;;FALSE;8;;
numerals-bang1353-1-nine-1;numerals-bang1353-1;Chan2019;nine;9;libwá;libwa;;FALSE;9;;
numerals-bang1353-1-ten-1;numerals-bang1353-1;Chan2019;ten;10;zɔ́mi;zomi;;FALSE;10;;
numerals-bang1353-1-eleven-1;numerals-bang1353-1;Chan2019;eleven;11;zɔ́mi na ùmwɛ̀;zominaumwe;;FALSE;10+{and}1;;
numerals-bang1353-1-twelve-1;numerals-bang1353-1;Chan2019;twelve;12;zɔ́mi na míbalɛ́;zominamibale;;FALSE;10+{and}{CL}2;;
numerals-bang1353-1-thirteen-1;numerals-bang1353-1;Chan2019;thirteen;13;zɔ́mi na mísátu;zominamisatu;;FALSE;10+{and}{CL}3;;
numerals-bang1353-1-fourteen-1;numerals-bang1353-1;Chan2019;fourteen;14;zɔ́mi na mínɛ;zominamine;;FALSE;10+{and}{CL}4;;
numerals-bang1353-1-fifteen-1;numerals-bang1353-1;Chan2019;fifteen;15;zɔ́mi na mítánu;zominamitanu;;FALSE;10+{and}{CL}5;;
numerals-bang1353-1-sixteen-1;numerals-bang1353-1;Chan2019;sixteen;16;zɔ́mi na mɔtɔ́bá;zominamotoba;;FALSE;10+{and}{CL}6;;
numerals-bang1353-1-seventeen-1;numerals-bang1353-1;Chan2019;seventeen;17;zɔ́mi na sambɔ;zominasambo;;FALSE;10+{and}7;;
numerals-bang1353-1-eighteen-1;numerals-bang1353-1;Chan2019;eighteen;18;zɔ́mi na mwambɛ;zominamwambe;;FALSE;10+{and}8;;
numerals-bang1353-1-nineteen-1;numerals-bang1353-1;Chan2019;nineteen;19;zɔ́mi na libwá;zominalibwa;;FALSE;10+{and}9;;
numerals-bang1353-1-twenty-1;numerals-bang1353-1;Chan2019;twenty;20;túkú míbalɛ́;tukumibale;;FALSE;10’·{CL}2;;
numerals-bang1353-1-twentyone-1;numerals-bang1353-1;Chan2019;twentyone;21;túkú míbalɛ́ na ùmwɛ̀;tukumibalenaumwe;;FALSE;(10’·{CL}2)+{and}1;;
numerals-bang1353-1-twentytwo-1;numerals-bang1353-1;Chan2019;twentytwo;22;túkú míbalɛ́ na míbalɛ́;tukumibalenamibale;;FALSE;(10’·{CL}2)+{and}{CL}2;;
numerals-bang1353-1-twentythree-1;numerals-bang1353-1;Chan2019;twentythree;23;túkú míbalɛ́ na mísátu;tukumibalenamisatu;;FALSE;(10’·{CL}2)+{and}{CL}3;;
numerals-bang1353-1-twentyfour-1;numerals-bang1353-1;Chan2019;twentyfour;24;túkú míbalɛ́ na mínɛ;tukumibalenamine;;FALSE;(10’·{CL}2)+{and}{CL}4;;
numerals-bang1353-1-twentyfive-1;numerals-bang1353-1;Chan2019;twentyfive;25;túkú míbalɛ́ na mítánu;tukumibalenamitanu;;FALSE;(10’·{CL}2)+{and}{CL}5;;
numerals-bang1353-1-twentysix-1;numerals-bang1353-1;Chan2019;twentysix;26;túkú míbalɛ́ na mɔtɔ́bá;tukumibalenamotoba;;FALSE;(10’·{CL}2)+{and}{CL}6;;
numerals-bang1353-1-twentyseven-1;numerals-bang1353-1;Chan2019;twentyseven;27;túkú míbalɛ́ na sambɔ;tukumibalenasambo;;FALSE;(10’·{CL}2)+{and}7;;
numerals-bang1353-1-twentyeight-1;numerals-bang1353-1;Chan2019;twentyeight;28;túkú míbalɛ́ na mwambɛ;tukumibalenamwambe;;FALSE;(10’·{CL}2)+{and}8;;
numerals-bang1353-1-twentynine-1;numerals-bang1353-1;Chan2019;twentynine;29;túkú míbalɛ́ na libwá;tukumibalenalibwa;;FALSE;(10’·{LC}2)+{and}9;;
numerals-bang1353-1-thirty-1;numerals-bang1353-1;Chan2019;thirty;30;túkú mísátu;tukumisatu;;FALSE;10’·{CL}3;;
numerals-bang1353-1-forty-1;numerals-bang1353-1;Chan2019;forty;40;túkú mínɛ;tukumine;;FALSE;10'·{CL}4;;
numerals-bang1353-1-fifty-1;numerals-bang1353-1;Chan2019;fifty;50;túkú mítánu;tukumitanu;;FALSE;10’·{CL}5;;
numerals-bang1353-1-sixty-1;numerals-bang1353-1;Chan2019;sixty;60;túkú mɔtɔ́bá;tukumotoba;;FALSE;10’·{CL}6;;
numerals-bang1353-1-seventy-1;numerals-bang1353-1;Chan2019;seventy;70;túkú sambɔ;tukusambo;;FALSE;10'·7;;
numerals-bang1353-1-eighty-1;numerals-bang1353-1;Chan2019;eighty;80;túkú mwambɛ;tukumwambe;;FALSE;10’·8;;
numerals-bang1353-1-ninety-1;numerals-bang1353-1;Chan2019;ninety;90;túkú libwá;tukulibwa;;FALSE;10’·9;;
numerals-bang1353-1-hundred-1;numerals-bang1353-1;Chan2019;hundred;100;mɔkámá;mokama;;FALSE;{CL}100;;
numerals-bang1353-1-twohundred-1;numerals-bang1353-1;Chan2019;twohundred;200;kama míbalɛ́;kamamibale;;FALSE;100·{CL}2;;
numerals-bang1353-1-thousand-1;numerals-bang1353-1;Chan2019;thousand;1000;ŋkɔ́tɔ jɔ́kɔ́;ngkotojoko;;FALSE;1000·1;;
numerals-bang1353-1-twothousand-1;numerals-bang1353-1;Chan2019;twothousand;2000;ŋkɔ́tɔ ibalɛ;ngkotoibale;;FALSE;1000·2;;
