ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
numerals-east2387-1-one-1,numerals-east2387-1,Chan2019,one,1,hantʰe,hanthe,,FALSE,1,,
numerals-east2387-1-two-1,numerals-east2387-1,Chan2019,two,2,kale,kale,,FALSE,2,,
numerals-east2387-1-three-1,numerals-east2387-1,Chan2019,three,3,katati,katati,,FALSE,3,,
numerals-east2387-1-four-1,numerals-east2387-1,Chan2019,four,4,kanaŋ,kanang,,FALSE,4,,
numerals-east2387-1-five-1,numerals-east2387-1,Chan2019,five,5,kasɔhi,kasohi,,FALSE,5,,
numerals-east2387-1-six-1,numerals-east2387-1,Chan2019,six,6,kasɔŋ hantʰe,kasonghanthe,( 5 + 1 ),FALSE,5+1,,
numerals-east2387-1-seven-1,numerals-east2387-1,Chan2019,seven,7,kasɔŋ kale,kasongkale,( 5 + 2 ),FALSE,5+2,,
numerals-east2387-1-eight-1,numerals-east2387-1,Chan2019,eight,8,kasɔŋ katati,kasongkatati,( 5 + 3 ),FALSE,5+3,,
numerals-east2387-1-nine-1,numerals-east2387-1,Chan2019,nine,9,kasɔŋ kanaŋ,kasongkanang,( 5 + 4 ),FALSE,5+4,,
numerals-east2387-1-ten-1,numerals-east2387-1,Chan2019,ten,10,kɔhi,kohi,,FALSE,10,,
numerals-east2387-1-eleven-1,numerals-east2387-1,Chan2019,eleven,11,kɔhi iŋ hantʰe,kohiinghanthe,,FALSE,10+{LIG}1,,
numerals-east2387-1-twelve-1,numerals-east2387-1,Chan2019,twelve,12,kɔhi iŋ kale,kohiingkale,,FALSE,10+{LIG}2,,
numerals-east2387-1-thirteen-1,numerals-east2387-1,Chan2019,thirteen,13,kɔhi iŋ katati,kohiingkatati,,FALSE,10+{LIG}3,,
numerals-east2387-1-fourteen-1,numerals-east2387-1,Chan2019,fourteen,14,kɔhi iŋ kanaŋ,kohiingkanang,,FALSE,10+{LIG}4,,
numerals-east2387-1-fifteen-1,numerals-east2387-1,Chan2019,fifteen,15,kɔhi iŋ kasɔhi,kohiingkasohi,,FALSE,10+{LIG}5,,
numerals-east2387-1-sixteen-1,numerals-east2387-1,Chan2019,sixteen,16,kɔhi iŋ kasɔŋ hante,kohiingkasonghante,,FALSE,10+{LIG}5+1,,
numerals-east2387-1-seventeen-1,numerals-east2387-1,Chan2019,seventeen,17,kɔhi iŋ kasɔŋ kale,kohiingkasongkale,,FALSE,10+{LIG}5+2,,
numerals-east2387-1-eighteen-1,numerals-east2387-1,Chan2019,eighteen,18,kɔhi iŋ kasɔŋ katati,kohiingkasongkatati,,FALSE,10+{LIG}5+3,,
numerals-east2387-1-nineteen-1,numerals-east2387-1,Chan2019,nineteen,19,kɔhi iŋ kasɔŋ kanaŋ,kohiingkasongkanang,,FALSE,10+{LIG}5+4,,
numerals-east2387-1-twenty-1,numerals-east2387-1,Chan2019,twenty,20,kɔhi kale,kohikale,,FALSE,10·2,,
numerals-east2387-1-twentyone-1,numerals-east2387-1,Chan2019,twentyone,21,kɔhi kale iŋ hantʰe,kohikaleinghanthe,,FALSE,(10·2)+1,,
numerals-east2387-1-twentytwo-1,numerals-east2387-1,Chan2019,twentytwo,22,kɔhi kale iŋ kale,kohikaleingkale,,FALSE,(10·2)+2,,
numerals-east2387-1-twentythree-1,numerals-east2387-1,Chan2019,twentythree,23,kɔhi kale iŋ katati,kohikaleingkatati,,FALSE,(10·2)+3,,
numerals-east2387-1-twentyfour-1,numerals-east2387-1,Chan2019,twentyfour,24,kɔhi kale iŋ kanaŋ,kohikaleingkanang,,FALSE,(10·2)+4,,
