Language_ID;ID;Parameter_ID;Value;Form;Gloss;Alternate_Gloss;Comment_Glosser
nkoy1244-1;nkoy1244-1-1-1;1;kamo;kamo;1;;NA
nkoy1244-1;nkoy1244-1-2-1;2;tubili;tubili;{CL}2;;NA
nkoy1244-1;nkoy1244-1-3-1;3;tuhatu;tuhatu;{CL}3;;NA
nkoy1244-1;nkoy1244-1-4-1;4;tuna;tuna;{CL}4;;NA
nkoy1244-1;nkoy1244-1-5-1;5;mutanu;mutanu;{CL’}5;;NA
nkoy1244-1;nkoy1244-1-6-1;6;mutanu na kamo;mutanu na kamo;{CL’}5+{and}1;;NA
nkoy1244-1;nkoy1244-1-7-1;7;mutanu na tubili;mutanu na tubili;{CL’}5+{and}{CL}2;;NA
nkoy1244-1;nkoy1244-1-8-1;8;mutanu na tahatu;mutanu na tahatu;{CL’}5+{and}{CL}3;;NA
nkoy1244-1;nkoy1244-1-9-1;9;mutanu na tuna;mutanu na tuna;{CL’}5+{and}{CL}4;;( 5 + 4 )
nkoy1244-1;nkoy1244-1-10-1;10;likumi;likumi;{CL”}10;;NA
nkoy1244-1;nkoy1244-1-11-1;11;likumi na kamo;likumi na kamo;{CL”}10+{and}1;;NA
nkoy1244-1;nkoy1244-1-12-1;12;likumi na tubili;likumi na tubili;{CL”}10+{and}{CL}2;;NA
nkoy1244-1;nkoy1244-1-13-1;13;likumi na tuhatu;likumi na tuhatu;{CL”}10+{and}{CL}3;;NA
nkoy1244-1;nkoy1244-1-14-1;14;likumi na tuna;likumi na tuna;{CL”}10+{and}{CL}4;;NA
nkoy1244-1;nkoy1244-1-15-1;15;likumi na mutanu;likumi na mutanu;{CL”}10+{and}{CL’}5;;NA
nkoy1244-1;nkoy1244-1-16-1;16;likumi na mutanu na kamo;likumi na mutanu na kamo;{CL”}10+{and}{CL’}5+{and}1;;NA
nkoy1244-1;nkoy1244-1-17-1;17;likumi na mutanu na tubili;likumi na mutanu na tubili;{CL”}10+{and}{CL’}5+{and}{CL}2;;NA
nkoy1244-1;nkoy1244-1-18-1;18;likumi na mutanu na tuhatu;likumi na mutanu na tuhatu;{CL”}10+{and}{CL’}5+{and}{CL}3;;NA
nkoy1244-1;nkoy1244-1-19-1;19;likumi na mutanu na tuna;likumi na mutanu na tuna;{CL”}10+{and}{CL’}5+{and}{CL}4;;NA
nkoy1244-1;nkoy1244-1-20-1;20;makumi abali;makumi abali;{CL”’}10·{CL””}2;;NA
nkoy1244-1;nkoy1244-1-21-1;21;makumi abili na kamo;makumi abili na kamo;({CL”’}10·{CL””}2)+{and}1;;NA
nkoy1244-1;nkoy1244-1-22-1;22;makumi abili na tubili;makumi abili na tubili;({CL”’}10·{CL””}2)+{and}2;;NA
nkoy1244-1;nkoy1244-1-23-1;23;makumi abili na tuhatu;makumi abili na tuhatu;({CL”’}10·{CL””}2)+{and}3;;NA
nkoy1244-1;nkoy1244-1-24-1;24;makumi abili na tuna;makumi abili na tuna;({CL”’}10·{CL””}2)+{and}4;;NA
nkoy1244-1;nkoy1244-1-25-1;25;makumi abili na mutanu;makumi abili na mutanu;({CL”’}10·{CL””}2)+{and}5;;NA
nkoy1244-1;nkoy1244-1-26-1;26;makumi abili na mutanu na kamo;makumi abili na mutanu na kamo;({CL”’}10·{CL””}2)+{and}6+{and}1;;NA
nkoy1244-1;nkoy1244-1-27-1;27;makumi abili na mutanu na tubili;makumi abili na mutanu na tubili;({CL”’}10·{CL””}2)+{and}6+{and}{CL}2;;NA
nkoy1244-1;nkoy1244-1-28-1;28;makumi abili na mutanu na tahatu;makumi abili na mutanu na tahatu;({CL”’}10·{CL””}2)+{and}6+{and}{CL}3;;NA
nkoy1244-1;nkoy1244-1-29-1;29;makumi abili na mutanu na tuna;makumi abili na mutanu na tuna;({CL”’}10·{CL””}2)+{and}6+{and}{CL}4;;NA
nkoy1244-1;nkoy1244-1-30-1;30;makumi ahatu;makumi ahatu;{CL”’}10·{CL””}3;;NA
nkoy1244-1;nkoy1244-1-40-1;40;makumi ana;makumi ana;{CL”’}10·4;;NA
nkoy1244-1;nkoy1244-1-50-1;50;makumi mutanu;makumi mutanu;{CL”’}10·{CL””}5;;NA
nkoy1244-1;nkoy1244-1-60-1;60;makumi mutanu na limo;makumi mutanu na limo;{CL”’}10·({CL””}5+{and}1);;NA
nkoy1244-1;nkoy1244-1-70-1;70;makumi mutanu na abali;makumi mutanu na abali;{CL”’}10·({CL””}5+{and}{CL””}2);;NA
nkoy1244-1;nkoy1244-1-80-1;80;makumi mutanu na ahatu;makumi mutanu na ahatu;{CL”’}10·({CL””}5+{and}{CL””}3);;NA
nkoy1244-1;nkoy1244-1-90-1;90;makumi mutanu na ana;makumi mutanu na ana;{CL”’}10·({CL””}5+{and}{CL””}4);;NA
nkoy1244-1;nkoy1244-1-100-1;100;mwanda;mwanda;100;;NA
nkoy1244-1;nkoy1244-1-200-1;200;myanda yibili;myanda yibili;200;;NA
nkoy1244-1;nkoy1244-1-1000-1;1000;likulukazi;likulukazi;{CL””’}1000;;NA
nkoy1244-1;nkoy1244-1-2000-1;2000;makulukazi abili;makulukazi abili;"{CL”}1000·{CL""""}2";;NA
