Language_ID;ID;Parameter_ID;Value;Form;Gloss;Alternate_Gloss;Comment_Glosser
ndam1239-1;ndam1239-1-1-1;1;jimo;jimo;1;NA;NA
ndam1239-1;ndam1239-1-2-1;2;mbili;mbili;2;NA;NA
ndam1239-1;ndam1239-1-3-1;3;ndatu;ndatu;3;NA;NA
ndam1239-1;ndam1239-1-4-1;4;ntʃetʃe;ntʃetʃe;4;NA;NA
ndam1239-1;ndam1239-1-5-1;5;mhanu;mhanu;5;5;NA
ndam1239-1;ndam1239-1-6-1;6;site;site;6;NA;( < Swahili / Arabic ) - borrowed
ndam1239-1;ndam1239-1-7-1;7;saba;saba;7;NA;( < Kiswahili)
ndam1239-1;ndam1239-1-8-1;8;nane;nane;8;4’+1;( < Kiswahili)
ndam1239-1;ndam1239-1-9-1;9;tisa;tisa;9;9;( < Kiswahili)
ndam1239-1;ndam1239-1-10-1;10;lilonɡo limo;lilonɡo limo;{CL}10·{CL}1;NA;NA
ndam1239-1;ndam1239-1-11-1;11;lilonɡo limo na jimo;lilonɡo limo na jimo;({CL}10·{CL}1)+{and}1;NA;NA
ndam1239-1;ndam1239-1-12-1;12;lilonɡo limo na mbili;lilonɡo limo na mbili;({CL}10·{CL}1)+{and}2;NA;NA
ndam1239-1;ndam1239-1-13-1;13;lilonɡo limo na ndatu;lilonɡo limo na ndatu;({CL}10·{CL}1)+{and}3;NA;NA
ndam1239-1;ndam1239-1-14-1;14;lilonɡo limo na ntʃetʃe;lilonɡo limo na ntʃetʃe;({CL}10·{CL}1)+{and}4;NA;NA
ndam1239-1;ndam1239-1-15-1;15;lilonɡo limo na mhanu;lilonɡo limo na mhanu;({CL}10·{CL}1)+{and}5;NA;NA
ndam1239-1;ndam1239-1-16-1;16;lilonɡo limo na sita;lilonɡo limo na sita;({CL}10·{CL}1)+{and}6;NA;NA
ndam1239-1;ndam1239-1-17-1;17;lilonɡo limo na saba;lilonɡo limo na saba;({CL}10·{CL}1)+{and}7;NA;NA
ndam1239-1;ndam1239-1-18-1;18;lilonɡo limo na nane;lilonɡo limo na nane;({CL}10·{CL}1)+{and}8;NA;NA
ndam1239-1;ndam1239-1-19-1;19;lilonɡo limo na tisa;lilonɡo limo na tisa;({CL}10·{CL}1)+{and}9;NA;NA
ndam1239-1;ndam1239-1-20-1;20;milonɡo mivili;milonɡo mivili;{CL’}10·{CL’}2;NA;NA
ndam1239-1;ndam1239-1-21-1;21;milonɡo mivili na jimo;milonɡo mivili na jimo;({CL’}10·{CL’}2)+{and}1;;
ndam1239-1;ndam1239-1-22-1;22;milonɡo mivili na mbili;milonɡo mivili na mbili;({CL’}10·{CL’}2)+{and}2;;
ndam1239-1;ndam1239-1-23-1;23;milonɡo mivili na ndatu;milonɡo mivili na ndatu;({CL’}10·{CL’}2)+{and}3;;
ndam1239-1;ndam1239-1-24-1;24;milonɡo mivili na ntʃetʃe;milonɡo mivili na ntʃetʃe;({CL’}10·{CL’}2)+{and}4;;
ndam1239-1;ndam1239-1-25-1;25;milonɡo mivili na mhanu;milonɡo mivili na mhanu;({CL’}10·{CL’}2)+{and}5;;
ndam1239-1;ndam1239-1-26-1;26;milonɡo mivili na sita;milonɡo mivili na sita;({CL’}10·{CL’}2)+{and}6;;
ndam1239-1;ndam1239-1-27-1;27;milonɡo mivili na saba;milonɡo mivili na saba;({CL’}10·{CL’}2)+{and}7;;
ndam1239-1;ndam1239-1-28-1;28;milonɡo mivili na nane;milonɡo mivili na nane;({CL’}10·{CL’}2)+{and}8;;
ndam1239-1;ndam1239-1-29-1;29;milonɡo mivili tisa;milonɡo mivili tisa;({CL’}10·{CL’}2)+{and}9;;
ndam1239-1;ndam1239-1-30-1;30;milonɡo mitatu;milonɡo mitatu;{CL’}10·{CL’}3;NA;NA
ndam1239-1;ndam1239-1-40-1;40;milonɡo mtʃetʃe;milonɡo mtʃetʃe;{CL’}10·{CL’}4;NA;NA
ndam1239-1;ndam1239-1-50-1;50;milonɡo mahnu;milonɡo mahnu;{CL’}10·{CL’}5;NA;NA
ndam1239-1;ndam1239-1-60-1;60;milonɡo sita;milonɡo sita;{CL’}10·{CL’}6;NA;NA
ndam1239-1;ndam1239-1-70-1;70;milonɡo saba;milonɡo saba;{CL’}10·{CL’}7;NA;NA
ndam1239-1;ndam1239-1-80-1;80;milonɡo nane;milonɡo nane;{CL’}10·{CL’}8;NA;NA
ndam1239-1;ndam1239-1-90-1;90;milonɡo tisa;milonɡo tisa;{CL’}10·{CL’}9;NA;NA
ndam1239-1;ndam1239-1-100-1;100;milonɡo kumi;milonɡo kumi;{CL’}10·10’;NA;NA
ndam1239-1;ndam1239-1-200-1;200;unknown;unknown;?;NA;no form!
ndam1239-1;ndam1239-1-1000-1;1000;unknown;unknown;?;NA;no form!
ndam1239-1;ndam1239-1-2000-1;2000;unknown;unknown;?;NA;no form!
