ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-lozi1239-1-one-1;numerals-lozi1239-1;Chan2019;one;1;-ɲwì;nwi;;FALSE;1;;
numerals-lozi1239-1-two-1;numerals-lozi1239-1;Chan2019;two;2;-βelí;beli;;FALSE;2;;
numerals-lozi1239-1-three-1;numerals-lozi1239-1;Chan2019;three;3;-tálù;talu;;FALSE;3;;
numerals-lozi1239-1-four-1;numerals-lozi1239-1;Chan2019;four;4;-nè;ne;;FALSE;4;;
numerals-lozi1239-1-five-1;numerals-lozi1239-1;Chan2019;five;5;kètálìzóɦò;ketalizoho;;FALSE;5;;
numerals-lozi1239-1-six-1;numerals-lozi1239-1;Chan2019;six;6;sìlèlà;silela;;FALSE;6;;
numerals-lozi1239-1-six-2;numerals-lozi1239-1;Chan2019;six;6;kètálìzóɦò nìkálì káɲwì;ketalizohonikalikanwi;;FALSE;5+{LIG}1;;
numerals-lozi1239-1-seven-1;numerals-lozi1239-1;Chan2019;seven;7;sùpà;supa;;FALSE;7;;
numerals-lozi1239-1-seven-2;numerals-lozi1239-1;Chan2019;seven;7;kètálìzóɦò nìtòtùβélí;ketalizohonitotubeli;;FALSE;5+{LIG}2;;
numerals-lozi1239-1-eight-1;numerals-lozi1239-1;Chan2019;eight;8;kètálìzóɦò nítòtùlálù;ketalizohonitotulalu;;FALSE;5+{LIG}3;;
numerals-lozi1239-1-nine-1;numerals-lozi1239-1;Chan2019;nine;9;kètálìzóɦò nítòtúnè;ketalizohonitotune;;FALSE;5+{LIG}4;;
numerals-lozi1239-1-ten-1;numerals-lozi1239-1;Chan2019;ten;10;lìʃúmì;lisumi;;FALSE;10;;
numerals-lozi1239-1-eleven-1;numerals-lozi1239-1;Chan2019;eleven;11;lìʃúmì nìkálì káɲwì;lisuminikalikanwi;;FALSE;10+{LIG}1;;
numerals-lozi1239-1-twelve-1;numerals-lozi1239-1;Chan2019;twelve;12;lìʃúmì nítòtùβélì;lisuminitotubeli;;FALSE;10+{LIG}2;;
numerals-lozi1239-1-thirteen-1;numerals-lozi1239-1;Chan2019;thirteen;13;lìʃúmì nítòtùlálù;lisuminitotulalu;;FALSE;10+{LIG}3;;
numerals-lozi1239-1-fourteen-1;numerals-lozi1239-1;Chan2019;fourteen;14;lìʃúmì nítòtúnè;lisuminitotune;;FALSE;10+{LIG}4;;
numerals-lozi1239-1-fifteen-1;numerals-lozi1239-1;Chan2019;fifteen;15;lìʃúmì níkètálìzóɦò;lisuminiketalizoho;;FALSE;10+{LIG}5;;
numerals-lozi1239-1-sixteen-1;numerals-lozi1239-1;Chan2019;sixteen;16;lìʃúmì níkètálìzóɦò nìkálì káɲwì;lisuminiketalizohonikalikanwi;;FALSE;10+{LIG}5+{LIG}1;;
numerals-lozi1239-1-seventeen-1;numerals-lozi1239-1;Chan2019;seventeen;17;lìʃúmì níkètálìzóɦò nìtòtùβélì;lisuminiketalizohonitotubeli;;FALSE;10+{LIG}5+{LIG}2;;
numerals-lozi1239-1-eighteen-1;numerals-lozi1239-1;Chan2019;eighteen;18;lìʃúmì níkètálìzóɦò nítòtùlálù;lisuminiketalizohonitotulalu;;FALSE;10+{LIG}5+{LIG}3;;
numerals-lozi1239-1-nineteen-1;numerals-lozi1239-1;Chan2019;nineteen;19;lìʃúmì níkètálìzóɦò nítòtúnè;lisuminiketalizohonitotune;;FALSE;10+{LIG}5+{LIG}4;;
numerals-lozi1239-1-twenty-1;numerals-lozi1239-1;Chan2019;twenty;20;màʃúmè àmàβélì;masumeamabeli;;FALSE;10·2;;
numerals-lozi1239-1-twentyone-1;numerals-lozi1239-1;Chan2019;twentyone;21;màʃúmè àmàβélì nìkálì káɲwì;masumeamabelinikalikanwi;;FALSE;(10·2)+{and}1;;
numerals-lozi1239-1-twentytwo-1;numerals-lozi1239-1;Chan2019;twentytwo;22;màʃúmè àmàβélì nìtòtùβélí;masumeamabelinitotubeli;;FALSE;(10·2)+{and}2;;
numerals-lozi1239-1-twentythree-1;numerals-lozi1239-1;Chan2019;twentythree;23;màʃúmè àmàβélì nítòtùlálu;masumeamabelinitotulalu;;FALSE;(10·2)+{and}3;;
numerals-lozi1239-1-twentyfour-1;numerals-lozi1239-1;Chan2019;twentyfour;24;màʃúmè àmàβélì nítòtúne;masumeamabelinitotune;;FALSE;(10·2)+{and}4;;
numerals-lozi1239-1-twentyfive-1;numerals-lozi1239-1;Chan2019;twentyfive;25;màʃúmè àmàβélì níkètálìzóɦò;masumeamabeliniketalizoho;;FALSE;(10·2)+{and}5;;
numerals-lozi1239-1-thirty-1;numerals-lozi1239-1;Chan2019;thirty;30;màʃúmè àmàlálù;masumeamalalu;;FALSE;10·3;;
numerals-lozi1239-1-forty-1;numerals-lozi1239-1;Chan2019;forty;40;màʃúmè àmànè;masumeamane;;FALSE;10·4;;
numerals-lozi1239-1-fifty-1;numerals-lozi1239-1;Chan2019;fifty;50;màʃúmè àkètálìzóɦò;masumeaketalizoho;;FALSE;10·5;;
numerals-lozi1239-1-sixty-1;numerals-lozi1239-1;Chan2019;sixty;60;màʃúmè àsìtèlà;masumeasitela;;FALSE;10·6;;
numerals-lozi1239-1-sixty-2;numerals-lozi1239-1;Chan2019;sixty;60;màʃúmè àkètálìzóɦò nílìʃúmì lèlíɲwì;masumeaketalizohonilisumilelinwi;;FALSE;10·(5+{LIG}1);;
numerals-lozi1239-1-seventy-1;numerals-lozi1239-1;Chan2019;seventy;70;màʃúmè àsúpà;masumeasupa;;FALSE;10·7;;
numerals-lozi1239-1-seventy-2;numerals-lozi1239-1;Chan2019;seventy;70;màʃúmè àkètálìzóɦò nímàʃúmì àmàβélì;masumeaketalizohonimasumiamabeli;;FALSE;10·(5+{LIG}2);;
numerals-lozi1239-1-eighty-1;numerals-lozi1239-1;Chan2019;eighty;80;màʃúmè àkètálìzóɦò nímàʃúmè àmàlálù;masumeaketalizohonimasumeamalalu;;FALSE;10·(5+{LIG}3);;
numerals-lozi1239-1-ninety-1;numerals-lozi1239-1;Chan2019;ninety;90;màʃúmè àkètálìzóɦò nímàʃúmè àmànè;masumeaketalizohonimasumeamane;;FALSE;10·(5+{LIG}4);;
numerals-lozi1239-1-hundred-1;numerals-lozi1239-1;Chan2019;hundred;100;mwàndà;mwanda;;FALSE;100;;
numerals-lozi1239-1-twohundred-1;numerals-lozi1239-1;Chan2019;twohundred;200;ɱàːndà jèmìβélì;mandajemibeli;;FALSE;100·2;;
numerals-lozi1239-1-thousand-1;numerals-lozi1239-1;Chan2019;thousand;1000;sìkìtì;sikiti;;FALSE;1000;;
numerals-lozi1239-1-thousand-2;numerals-lozi1239-1;Chan2019;thousand;1000;lùlè;lule;;FALSE;1000’;;
numerals-lozi1239-1-twothousand-1;numerals-lozi1239-1;Chan2019;twothousand;2000;lìkítì zèpélì;likitizepeli;;FALSE;1000·2;;
