"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"toor1238-1","toor1238-1-1-1",1,"éːmù","éːmù","1",NA,NA
"toor1238-1","toor1238-1-2-1",2,"ìːβíɾì","ìːβíɾì","{CL}2",NA,NA
"toor1238-1","toor1238-1-3-1",3,"ìːsɑ́tú","ìːsɑ́tú","{CL}3",NA,NA
"toor1238-1","toor1238-1-4-1",4,"íːnɑ̀","íːnɑ̀","{CL}4",NA,NA
"toor1238-1","toor1238-1-5-1",5,"ìtɑ́ːnò","ìtɑ́ːnò","{CL}5","5",NA
"toor1238-1","toor1238-1-6-1",6,"mùkɑ̂ːɡɑ̀","mùkɑ̂ːɡɑ̀","{CL’}6",NA,NA
"toor1238-1","toor1238-1-7-1",7,"músɑ́ˑⁿɟù","músɑ́ˑⁿɟù","{CL’}7",NA,NA
"toor1238-1","toor1238-1-8-1",8,"mùnɑ̂ːnɑ̀","mùnɑ̂ːnɑ̀","{CL’}4+4","x4","mu - class marker? na = reduplicator"
"toor1238-1","toor1238-1-9-1",9,"mʷéˑⁿdɑ̀","mʷéˑⁿdɑ̀","{CL’}9","9",NA
"toor1238-1","toor1238-1-10-1",10,"ìːkúmì","ìːkúmì","{CL}10",NA,NA
"toor1238-1","toor1238-1-11-1",11,"ìːkúmì néːmù","ìːkúmì néːmù","{CL}10+{+}1",NA,NA
"toor1238-1","toor1238-1-12-1",12,"ìːkúmì nɑ̀ⁱβíɾí","ìːkúmì nɑ̀ⁱβíɾí","{CL}10+{+}{CL}2",NA,NA
"toor1238-1","toor1238-1-13-1",13,"ìːkúmì nɑ̀ⁱsɑ́tù","ìːkúmì nɑ̀ⁱsɑ́tù","{CL}10+{+}{CL}3",NA,NA
"toor1238-1","toor1238-1-14-1",14,"ìːkúmì nɑ́ⁱnɑ̀","ìːkúmì nɑ́ⁱnɑ̀","{CL}10+{+}{CL}4",NA,NA
"toor1238-1","toor1238-1-15-1",15,"ìːkúmì nɑ̀ⁱtɑ́ːnò","ìːkúmì nɑ̀ⁱtɑ́ːnò","{CL}10+{+}{CL}5",NA,NA
"toor1238-1","toor1238-1-16-1",16,"ìːkúmì nɑ̀mùkɑ̂ːɡɑ̀","ìːkúmì nɑ̀mùkɑ̂ːɡɑ̀","{CL}10+{+}{CL’}6",NA,NA
"toor1238-1","toor1238-1-17-1",17,"ìːkúmì nɑ̀mùsɑ́ˑⁿɟù","ìːkúmì nɑ̀mùsɑ́ˑⁿɟù","{CL}10+{+}{CL’}7",NA,NA
"toor1238-1","toor1238-1-18-1",18,"ìːkúmì nɑ̀mùnɑ́ːnɑ̀","ìːkúmì nɑ̀mùnɑ́ːnɑ̀","{CL}10+{+}{CL’}8",NA,NA
"toor1238-1","toor1238-1-19-1",19,"ìːkúmì nɑ̀mʷèˑⁿdɑ̀","ìːkúmì nɑ̀mʷèˑⁿdɑ̀","{CL}10+{+}{CL’}9",NA,NA
"toor1238-1","toor1238-1-20-1",20,"(mɑ̀kúmì) ɑ̀ːβíɾí","(mɑ̀kúmì) ɑ̀ːβíɾí","{CL”}10·{CL""}2",NA,NA
"toor1238-1","toor1238-1-21-1",21,"(mɑ̀kúmì) ɑ̀ːβíɾí néːmù","(mɑ̀kúmì) ɑ̀ːβíɾí néːmù","({CL”}10·{CL”}2)+{+}1",NA,NA
"toor1238-1","toor1238-1-22-1",22,"(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀ⁱβíɾì","(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀ⁱβíɾì","({CL”}10·{CL”}2)+{+}{CL”’}2",NA,NA
"toor1238-1","toor1238-1-23-1",23,"(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀ⁱsɑ́tù","(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀ⁱsɑ́tù","({CL”}10·{CL”}2)+{+}{CL”’}3",NA,NA
"toor1238-1","toor1238-1-24-1",24,"(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀ⁱnɑ̀","(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀ⁱnɑ̀","({CL”}10·{CL”}2)+{+}{CL”’}4",NA,NA
"toor1238-1","toor1238-1-25-1",25,"(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀ⁱtɑ́ːnò","(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀ⁱtɑ́ːnò","({CL”}10·{CL”}2)+{+}{CL”’}5",NA,NA
"toor1238-1","toor1238-1-26-1",26,"(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀mùkɑ̂ːɡɑ̀","(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀mùkɑ̂ːɡɑ̀","({CL”}10·{CL”}2)+{+}{CL”’}6",NA,NA
"toor1238-1","toor1238-1-27-1",27,"(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀mùsɑ́ˑⁿɟù","(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀mùsɑ́ˑⁿɟù","({CL”}10·{CL”}2)+{+}{CL”’}7",NA,NA
"toor1238-1","toor1238-1-28-1",28,"(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀mùnɑ́ːnɑ̀","(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀mùnɑ́ːnɑ̀","({CL”}10·{CL”}2)+{+}{CL”’}8",NA,NA
"toor1238-1","toor1238-1-29-1",29,"(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀mʷèˑⁿdɑ̀","(mɑ̀kúmì) ɑ̀ːβíɾí nɑ̀mʷèˑⁿdɑ̀","({CL”}10·{CL”}2)+{+}{CL”’}9",NA,NA
"toor1238-1","toor1238-1-30-1",30,"(mɑ̀kúmì) ɑ̀ːsɑ̀tù","(mɑ̀kúmì) ɑ̀ːsɑ̀tù","{CL”}10·{CL”’}3",NA,NA
"toor1238-1","toor1238-1-40-1",40,"(mɑ̀kúmì) ɑ̀ːnɑ̀","(mɑ̀kúmì) ɑ̀ːnɑ̀","{CL”}10·{CL”’}4",NA,NA
"toor1238-1","toor1238-1-50-1",50,"(mɑ̀kúmì) ɑ̀ːtɑ́ːnò","(mɑ̀kúmì) ɑ̀ːtɑ́ːnò","{CL”}10·{CL”’}5",NA,NA
"toor1238-1","toor1238-1-60-1",60,"ŋ̩kɑ̂ːɡɑ̀","ŋ̩kɑ̂ːɡɑ̀","[10’]·{CL””}6",NA,NA
"toor1238-1","toor1238-1-70-1",70,"n̩sɑ́ˑⁿɟù","n̩sɑ́ˑⁿɟù","[10’]·{CL””}7",NA,NA
"toor1238-1","toor1238-1-80-1",80,"t͡ʃìnɑ́ːnɑ̀","t͡ʃìnɑ́ːnɑ̀","[10’]·{CL””’}8",NA,NA
"toor1238-1","toor1238-1-90-1",90,"t͡ʃéˑⁿdɑ̀","t͡ʃéˑⁿdɑ̀","[10’]·{CL””’}9",NA,NA
"toor1238-1","toor1238-1-100-1",100,"t͡ʃìkúmì","t͡ʃìkúmì","[10’]·{CL””’}10",NA,NA
"toor1238-1","toor1238-1-200-1",200,"βikúmì βìβíɾì","βikúmì βìβíɾì","[10’]·{CL”””}10’·{CL””}2",NA,NA
"toor1238-1","toor1238-1-1000-1",1000,"ɾùkúmì","ɾùkúmì","[10’]·[10”]·{CL”””}10",NA,NA
"toor1238-1","toor1238-1-2000-1",2000,"ŋ̩̀kùmí iː̀βíɾì","ŋ̩̀kùmí iː̀βíɾì","[10’]·[10”]·{CL”””}10·{CL}2",NA,NA
