"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"kund1255-1","kund1255-1-1-1",1,"-mo","-mo","1","1","EDITED: “-mo or -mozi” > separated"
"kund1255-1","kund1255-1-1-2",1,"-mozi","-mozi","1’","1",NA
"kund1255-1","kund1255-1-2-1",2,"-ŵili","-ŵili","2","2",NA
"kund1255-1","kund1255-1-3-1",3,"-tatu","-tatu","3","3",NA
"kund1255-1","kund1255-1-4-1",4,"-nai","-nai","4","4",NA
"kund1255-1","kund1255-1-5-1",5,"-sano","-sano","5","5",NA
"kund1255-1","kund1255-1-6-1",6,"-sano na -mo","-sano na -mo","5+{and}1","5 + 1",NA
"kund1255-1","kund1255-1-7-1",7,"-sano na -ŵîli","-sano na -ŵîli","5+{and}2","5 + 2",NA
"kund1255-1","kund1255-1-8-1",8,"-sano na -tatu","-sano na -tatu","5+{and}3","5 + 3",NA
"kund1255-1","kund1255-1-9-1",9,"-sano na -nai","-sano na -nai","5+{and}4","5 + 4",NA
"kund1255-1","kund1255-1-10-1",10,"kʰumi","kʰumi","10","10",NA
"kund1255-1","kund1255-1-11-1",11,"kʰumi na -mo","kʰumi na -mo","10+{and}1","10 + 1",NA
"kund1255-1","kund1255-1-12-1",12,"kʰumi na -ŵili","kʰumi na -ŵili","10+{and}2","10 + 2",NA
"kund1255-1","kund1255-1-13-1",13,"kʰumi na -tatu","kʰumi na -tatu","10+{and}3","10 + 3",NA
"kund1255-1","kund1255-1-14-1",14,"kʰumi na -nái","kʰumi na -nái","10+{and}4","10 + 4",NA
"kund1255-1","kund1255-1-15-1",15,"kʰumi na -sano","kʰumi na -sano","10+{and}4","10 + 5",NA
"kund1255-1","kund1255-1-16-1",16,"kʰumi na -sano na -mo","kʰumi na -sano na -mo","10+{and}5+{and}1","10 + (5 + 1)",NA
"kund1255-1","kund1255-1-17-1",17,"kʰumi na -sano na -ŵili","kʰumi na -sano na -ŵili","10+{and}5+{and}2","10 + (5 + 2)
",NA
"kund1255-1","kund1255-1-18-1",18,"kʰûmi na -sano na -tatu","kʰûmi na -sano na -tatu","10+{and}5+{and}3","10 + (5 + 3)",NA
"kund1255-1","kund1255-1-19-1",19,"kʰûmi na -sano na -nai","kʰûmi na -sano na -nai","10+{and}5+{and}4","10 + (5 + 4)",NA
"kund1255-1","kund1255-1-20-1",20,"makumi áŵili","makumi áŵili","{CL}10·{CL'}2","10 · 2",NA
"kund1255-1","kund1255-1-21-1",21,"makumi áŵili na -mo","makumi áŵili na -mo","({CL}10·{CL’}2)+{+}1","(10 · 2) + 1",NA
"kund1255-1","kund1255-1-22-1",22,"makumi áŵili na -ŵili","makumi áŵili na -ŵili","({CL}10·{CL’}2)+{+}2","(10 · 2) + 2",NA
