ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-nkem1242-1-one-1;numerals-nkem1242-1;Chan2019;one;1;ńjírə́ŋ;njirang;;FALSE;1;;
numerals-nkem1242-1-two-1;numerals-nkem1242-1;Chan2019;two;2;íbâ;iba;;FALSE;2;;
numerals-nkem1242-1-three-1;numerals-nkem1242-1;Chan2019;three;3;írá;ira;;FALSE;3;;
numerals-nkem1242-1-four-1;numerals-nkem1242-1;Chan2019;four;4;ínî;ini;;FALSE;4;;
numerals-nkem1242-1-five-1;numerals-nkem1242-1;Chan2019;five;5;írô̱n;iron;;FALSE;5;;
numerals-nkem1242-1-six-1;numerals-nkem1242-1;Chan2019;six;6;ìrârà;irara;;FALSE;3+3’;;
numerals-nkem1242-1-seven-1;numerals-nkem1242-1;Chan2019;seven;7;àrímī̱nî;arimini;;FALSE;3”+4;;
numerals-nkem1242-1-eight-1;numerals-nkem1242-1;Chan2019;eight;8;àníɡīnî;anigini;;FALSE;4’+4;;
numerals-nkem1242-1-nine-1;numerals-nkem1242-1;Chan2019;nine;9;àrúmīɡôl;arumigol;;FALSE;1’-10;;
numerals-nkem1242-1-ten-1;numerals-nkem1242-1;Chan2019;ten;10;íɡôl;igol;;FALSE;10;;
numerals-nkem1242-1-eleven-1;numerals-nkem1242-1;Chan2019;eleven;11;íɡôl nè⃬ ńjírə́ŋ;igolnenjirang;;FALSE;10+{and}1;;
numerals-nkem1242-1-twelve-1;numerals-nkem1242-1;Chan2019;twelve;12;íɡôl nè⃬ íbâl;igolneibal;;FALSE;10+{and}2;;
numerals-nkem1242-1-thirteen-1;numerals-nkem1242-1;Chan2019;thirteen;13;íɡôl nè⃬ írá;igolneira;;FALSE;10+{and}3;;
numerals-nkem1242-1-fourteen-1;numerals-nkem1242-1;Chan2019;fourteen;14;íɡôl nè⃬ ínî;igolneini;;FALSE;10+{and}4;;
numerals-nkem1242-1-fifteen-1;numerals-nkem1242-1;Chan2019;fifteen;15;íkôr;ikor;;FALSE;15;;
numerals-nkem1242-1-sixteen-1;numerals-nkem1242-1;Chan2019;sixteen;16;íkôr nè⃬ ńjírə́ŋ;ikornenjirang;;FALSE;15+{and}1;;
numerals-nkem1242-1-seventeen-1;numerals-nkem1242-1;Chan2019;seventeen;17;íkôr nè⃬ íbâl;ikorneibal;;FALSE;15+{and}2;;
numerals-nkem1242-1-eighteen-1;numerals-nkem1242-1;Chan2019;eighteen;18;íkôr nè⃬ írá;ikorneira;;FALSE;15+{and}3;;
numerals-nkem1242-1-nineteen-1;numerals-nkem1242-1;Chan2019;nineteen;19;íkôr nè⃬ ínî;ikorneini;;FALSE;15+{and}4;;
numerals-nkem1242-1-twenty-1;numerals-nkem1242-1;Chan2019;twenty;20;ítə̂l;ital;;FALSE;20;;
numerals-nkem1242-1-twentyone-1;numerals-nkem1242-1;Chan2019;twentyone;21;ítə̂l nè⃬ ńjírə́ŋ;italnenjirang;;FALSE;20+{and}1;;
numerals-nkem1242-1-twentytwo-1;numerals-nkem1242-1;Chan2019;twentytwo;22;ítə̂l nè⃬ íbâl;italneibal;;FALSE;20+{and}2;;
numerals-nkem1242-1-twentythree-1;numerals-nkem1242-1;Chan2019;twentythree;23;ítə̂l nè⃬ írá;italneira;;FALSE;20+{and}3;;
numerals-nkem1242-1-twentyfour-1;numerals-nkem1242-1;Chan2019;twentyfour;24;ítə̂l nè⃬ ínî;italneini;;FALSE;20+{and}4;;
numerals-nkem1242-1-twentyfive-1;numerals-nkem1242-1;Chan2019;twentyfive;25;ítə̂l nè⃬ írô̱n;italneiron;;FALSE;20+{and}5;;
numerals-nkem1242-1-twentysix-1;numerals-nkem1242-1;Chan2019;twentysix;26;ítə̂l nè⃬ ìrârà;italneirara;;FALSE;20+{and}3+3’;;
numerals-nkem1242-1-twentyseven-1;numerals-nkem1242-1;Chan2019;twentyseven;27;ítə̂l nè⃬ àrímī̱nî;italnearimini;;FALSE;20+{and}3”+4;;
numerals-nkem1242-1-twentyeight-1;numerals-nkem1242-1;Chan2019;twentyeight;28;ítə̂l nè⃬ àrúmīɡôl;italnearumigol;;FALSE;20+{and}4’+4;;
numerals-nkem1242-1-twentynine-1;numerals-nkem1242-1;Chan2019;twentynine;29;ítə̂l nè⃬ ńjírə́ŋ;italnenjirang;;FALSE;20+{and}(1’-10);;
numerals-nkem1242-1-thirty-1;numerals-nkem1242-1;Chan2019;thirty;30;ítə̂l nè⃬ íɡôl;italneigol;( 20 + 10 );FALSE;20+{and}10;;
numerals-nkem1242-1-forty-1;numerals-nkem1242-1;Chan2019;forty;40;àtə̂l ábâl;atalabal;( 20 x 2 );FALSE;20·2;;
numerals-nkem1242-1-fifty-1;numerals-nkem1242-1;Chan2019;fifty;50;àtə̂l ábâl nè⃬ íɡôl;atalabalneigol;;FALSE;(20·2)+{and}10;;
numerals-nkem1242-1-sixty-1;numerals-nkem1242-1;Chan2019;sixty;60;àtə̂l árá;atalara;( 20 x 3 );FALSE;20·3;;
numerals-nkem1242-1-seventy-1;numerals-nkem1242-1;Chan2019;seventy;70;àtə̂l árá nè⃬ íɡôl;atalaraneigol;;FALSE;(20·3)+{and}10;;
numerals-nkem1242-1-eighty-1;numerals-nkem1242-1;Chan2019;eighty;80;àtə̂l ánî;atalani;( 20 x 4 );FALSE;20·4;;
numerals-nkem1242-1-ninety-1;numerals-nkem1242-1;Chan2019;ninety;90;àtə̂l ánî nè⃬ íɡôl;atalanineigol;;FALSE;(20·4)+{and}10;;
numerals-nkem1242-1-hundred-1;numerals-nkem1242-1;Chan2019;hundred;100;àtə̂l árô̱n;atalaron;( 20 x 5 );FALSE;20·5;;
numerals-nkem1242-1-twohundred-1;numerals-nkem1242-1;Chan2019;twohundred;200;àtə̂l íɡôl;ataligol;;FALSE;20·10;;
numerals-nkem1242-1-fourhundred-1;numerals-nkem1242-1;Chan2019;fourhundred;400;únô⃬;uno;;FALSE;400;;
numerals-nkem1242-1-eighthundred-1;numerals-nkem1242-1;Chan2019;eighthundred;800;ánô⃬ ábâl;anoabal;;FALSE;400·2;;
numerals-nkem1242-1-thousand-1;numerals-nkem1242-1;Chan2019;thousand;1000;ánô⃬ ábâl nè⃬ àtə̂l;anoabalneatal;;FALSE;(400·2)+{an}20;;
numerals-nkem1242-1-twothousand-1;numerals-nkem1242-1;Chan2019;twothousand;2000;ánô⃬ árô̱n;anoaron;;FALSE;400·5;;
