ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-mban1263-1-one-1;numerals-mban1263-1;Chan2019;one;1;bale;bale;;FALSE;1;;
numerals-mban1263-1-two-1;numerals-mban1263-1;Chan2019;two;2;ɓìsi;bisi;;FALSE;2;;
numerals-mban1263-1-three-1;numerals-mban1263-1;Chan2019;three;3;vɔtɑ;vota;;FALSE;3;;
numerals-mban1263-1-four-1;numerals-mban1263-1;Chan2019;four;4;vɑnɑ;vana;;FALSE;4;;
numerals-mban1263-1-five-1;numerals-mban1263-1;Chan2019;five;5;mindu;mindu;;FALSE;5;;
numerals-mban1263-1-six-1;numerals-mban1263-1;Chan2019;six;6;ɡɑzɑlɑ;gazala;;FALSE;6;;
numerals-mban1263-1-seven-1;numerals-mban1263-1;Chan2019;seven;7;ɡɑzɑlɑ mɑnɑ bɑle;gazalamanabale;( 6 + 1 );FALSE;6+{and}1;;
numerals-mban1263-1-eight-1;numerals-mban1263-1;Chan2019;eight;8;nɡebeɗeɗe;ngebedede;;FALSE;8;;
numerals-mban1263-1-nine-1;numerals-mban1263-1;Chan2019;nine;9;nɡebeɗeɗe mɑnɑ bɑle;ngebededemanabale;( 8 + 1 );FALSE;8+{and}1;;
numerals-mban1263-1-ten-1;numerals-mban1263-1;Chan2019;ten;10;ɓufu;bufu;;FALSE;10;;
numerals-mban1263-1-eleven-1;numerals-mban1263-1;Chan2019;eleven;11;ɓufu mɑnɑ bɑle;bufumanabale;;FALSE;10+{and}1;;
numerals-mban1263-1-twelve-1;numerals-mban1263-1;Chan2019;twelve;12;ɓufu mɑnɑ ɓìsi;bufumanabisi;;FALSE;10+{and}2;;
numerals-mban1263-1-thirteen-1;numerals-mban1263-1;Chan2019;thirteen;13;ɓufu mɑnɑ vɔtɑ;bufumanavota;;FALSE;10+{and}3;;
numerals-mban1263-1-fourteen-1;numerals-mban1263-1;Chan2019;fourteen;14;ɓufu mɑnɑ vɑnɑ;bufumanavana;;FALSE;10+{and}4;;
numerals-mban1263-1-fifteen-1;numerals-mban1263-1;Chan2019;fifteen;15;ɓufu mɑnɑ mindu;bufumanamindu;;FALSE;10+{and}5;;
numerals-mban1263-1-sixteen-1;numerals-mban1263-1;Chan2019;sixteen;16;ɓufu mɑnɑ ɡɑzɑlɑ;bufumanagazala;;FALSE;10+{and}6;;
numerals-mban1263-1-seventeen-1;numerals-mban1263-1;Chan2019;seventeen;17;ɓufu tsɑpɑnɑ ɡɑzɑlɑ mɑnɑ bɑle;bufutsapanagazalamanabale;;FALSE;10+{and}6+{and}1;;
numerals-mban1263-1-eighteen-1;numerals-mban1263-1;Chan2019;eighteen;18;ɓufu mɑnɑ nɡebeɗeɗe;bufumanangebedede;;FALSE;10+{and}8;;
numerals-mban1263-1-nineteen-1;numerals-mban1263-1;Chan2019;nineteen;19;ɓufu tsɑpɑnɑ mɑnɑ nɡebeɗeɗe bɑle;bufutsapanamanangebededebale;;FALSE;10+{and}8+{and}1;;
numerals-mban1263-1-twenty-1;numerals-mban1263-1;Chan2019;twenty;20;ɡbɑfunɑ ɓìsi;gbafunabisi;;FALSE;10’·2;;
numerals-mban1263-1-twenty-2;numerals-mban1263-1;Chan2019;twenty;20;ɡbɑ nɑ ɓìsi;gbanabisi;;FALSE;10”·2;;
numerals-mban1263-1-twentyone-1;numerals-mban1263-1;Chan2019;twentyone;21;ɡbɑfunɑ ɓìsi mɑnɑ bɑle;gbafunabisimanabale;;FALSE;(10'·2)+{and}1;;
numerals-mban1263-1-twentytwo-1;numerals-mban1263-1;Chan2019;twentytwo;22;ɡbɑfunɑ ɓìsi mɑnɑ ɓìsi;gbafunabisimanabisi;;FALSE;(10'·2)+{and}2;;
