"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"budu1250-1","budu1250-1-1-1",1,"mʊ́ŋɡànà","mʊ́ŋɡànà","1","1",NA
"budu1250-1","budu1250-1-2-1",2,"ɓèpínì","ɓèpínì","2","{CL}2",NA
"budu1250-1","budu1250-1-3-1",3,"ɓětù","ɓětù","3","{CL}3",NA
"budu1250-1","budu1250-1-4-1",4,"ɓɔ̀ɡìnà","ɓɔ̀ɡìnà","4","{CL’:}4",NA
"budu1250-1","budu1250-1-5-1",5,"ɓɔ̌kʊ̀","ɓɔ̌kʊ̀","5","{CL’?}5",NA
"budu1250-1","budu1250-1-6-1",6,"mɛ̀ɗìà","mɛ̀ɗìà","6","6",NA
"budu1250-1","budu1250-1-7-1",7,"mɛ̀ɗìàníkà","mɛ̀ɗìàníkà","6+1’","6+1",NA
"budu1250-1","budu1250-1-8-1",8,"ɓɛ̀ɡìnà","ɓɛ̀ɡìnà","[4]+4","[4]+4",NA
"budu1250-1","budu1250-1-9-1",9,"ìsàɓɔ̌kʊ̀","ìsàɓɔ̌kʊ̀","4’+5","{CL”’}4’+{CL’?}5",NA
"budu1250-1","budu1250-1-10-1",10,"tɛ̀kɛ̀ɓɛ̀","tɛ̀kɛ̀ɓɛ̀","10",NA,NA
"budu1250-1","budu1250-1-11-1",11,"tɛ̀kɛ̀ɓɛ̀ nɔ̀ mʊ́ŋɡànà","tɛ̀kɛ̀ɓɛ̀ nɔ̀ mʊ́ŋɡànà","10+{+}1",NA,NA
"budu1250-1","budu1250-1-12-1",12,"tɛ̀kɛ̀ɓɛ̀ nɔ̀ ɓèpínì","tɛ̀kɛ̀ɓɛ̀ nɔ̀ ɓèpínì","10+{+}2",NA,NA
"budu1250-1","budu1250-1-13-1",13,"tɛ̀kɛ̀ɓɛ̀ nɔ̀ ɓětù","tɛ̀kɛ̀ɓɛ̀ nɔ̀ ɓětù","10+{+}3",NA,NA
"budu1250-1","budu1250-1-14-1",14,"tɛ̀kɛ̀ɓɛ̀ nɔ̀ ɓɔ̀ɡìnà","tɛ̀kɛ̀ɓɛ̀ nɔ̀ ɓɔ̀ɡìnà","10+{+}4",NA,NA
"budu1250-1","budu1250-1-15-1",15,"tɛ̀kɛ̀ɓɛ̀ nɔ̀ ɓɔ̌kʊ̀","tɛ̀kɛ̀ɓɛ̀ nɔ̀ ɓɔ̌kʊ̀","10+{+}5",NA,NA
