ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-lang1318-1-one-1;numerals-lang1318-1;Chan2019;one;1;bɑ̀lē;bale;;FALSE;1;;
numerals-lang1318-1-two-1;numerals-lang1318-1;Chan2019;two;2;bīʃì;bisi;;FALSE;2;;
numerals-lang1318-1-three-1;numerals-lang1318-1;Chan2019;three;3;vòtɑ̀;vota;;FALSE;3;;
numerals-lang1318-1-four-1;numerals-lang1318-1;Chan2019;four;4;vɔ̀ɑ̀nō;voano;;FALSE;4;;
numerals-lang1318-1-five-1;numerals-lang1318-1;Chan2019;five;5;mīndû;mindu;;FALSE;5;;
numerals-lang1318-1-six-1;numerals-lang1318-1;Chan2019;six;6;mīndû mɑ̀nə̄ bɑ̀le;mindumanabale;( 5 + 1 )̄;FALSE;5+{and}1;;
numerals-lang1318-1-seven-1;numerals-lang1318-1;Chan2019;seven;7;mīndû mɑ̀nə̄ bīʃì;mindumanabisi;( 5 + 2 );FALSE;5+{and}2;;
numerals-lang1318-1-eight-1;numerals-lang1318-1;Chan2019;eight;8;mīndû mɑ̀nə̄ vòtɑ̀;mindumanavota;( 5 + 3 );FALSE;5+{and}3;;
numerals-lang1318-1-nine-1;numerals-lang1318-1;Chan2019;nine;9;mīndû mɑ̀nə̄ vɔ̀ɑ̀nō;mindumanavoano;( 5 + 4 );FALSE;5+{and}4;;
numerals-lang1318-1-ten-1;numerals-lang1318-1;Chan2019;ten;10;kpɔ́lɔ́ kɔ̄nɔ́;kpolokono;( litː ' two hands ' );FALSE;5’·2’;;
numerals-lang1318-1-eleven-1;numerals-lang1318-1;Chan2019;eleven;11;kpɔ́lɔ́ kɔ̄nɔ́ mɑ̀nə̄ bɑ̀lē;kpolokonomanabale;;FALSE;(5’·2’)+{and}1;;
numerals-lang1318-1-twelve-1;numerals-lang1318-1;Chan2019;twelve;12;kpɔ́lɔ́ kɔ̄nɔ́ mɑ̀nə̄ bīʃì;kpolokonomanabisi;;FALSE;(5’·2’)+{and}2;;
numerals-lang1318-1-thirteen-1;numerals-lang1318-1;Chan2019;thirteen;13;kpɔ́lɔ́ kɔ̄nɔ́ mɑ̀nə̄ vòtɑ̀;kpolokonomanavota;;FALSE;(5’·2’)+{and}3;;
numerals-lang1318-1-fourteen-1;numerals-lang1318-1;Chan2019;fourteen;14;kpɔ́lɔ́ kɔ̄nɔ́ mɑ̀nə̄ vɔ̀ɑ̀nō;kpolokonomanavoano;;FALSE;(5’·2’)+{and}4;;
numerals-lang1318-1-fifteen-1;numerals-lang1318-1;Chan2019;fifteen;15;kpɔ́lɔ́ nɡɑ́dɑ̀;kpolongada;( ' two hands '+ 'leg');FALSE;5’·3’;;
numerals-lang1318-1-sixteen-1;numerals-lang1318-1;Chan2019;sixteen;16;kpɔ́lɔ́ nɡɑ́dɑ̀ mɑ̀nə̄ bɑ̀lē;kpolongadamanabale;;FALSE;(5’·3’)+{and}1;;
numerals-lang1318-1-seventeen-1;numerals-lang1318-1;Chan2019;seventeen;17;kpɔ́lɔ́ nɡɑ́dɑ̀ mɑ̀nə̄ bīʃì;kpolongadamanabisi;;FALSE;(5’·3’)+{and}2;;
numerals-lang1318-1-eighteen-1;numerals-lang1318-1;Chan2019;eighteen;18;kpɔ́lɔ́ nɡɑ́dɑ̀ mɑ̀nə̄ vòtɑ̀;kpolongadamanavota;;FALSE;(5’·3’)+{and}3;;
numerals-lang1318-1-nineteen-1;numerals-lang1318-1;Chan2019;nineteen;19;kpɔ́lɔ́ nɡɑ́dɑ̀ mɑ̀nə̄ vɔ̀ɑ̀nō;kpolongadamanavoano;;FALSE;(5’·3’)+{and}4;;
numerals-lang1318-1-twenty-1;numerals-lang1318-1;Chan2019;twenty;20;ɑ̀zū bɑ̀lē;azubale;;FALSE;20·1;;
numerals-lang1318-1-twentyone-1;numerals-lang1318-1;Chan2019;twentyone;21;ɑ̀zū bɑ̀lē dɑ̀ cépɑ́ bɑ̀lē;azubaledacepabale;;FALSE;(20·1)+{and}1;;
numerals-lang1318-1-twentytwo-1;numerals-lang1318-1;Chan2019;twentytwo;22;ɑ̀zū bɑ̀lē dɑ̀ cépɑ́ bīʃì;azubaledacepabisi;;FALSE;(20·1)+{and}2;;
numerals-lang1318-1-twentythree-1;numerals-lang1318-1;Chan2019;twentythree;23;ɑ̀zū bɑ̀lē dɑ̀ cépɑ́ vòtɑ̀;azubaledacepavota;;FALSE;(20·1)+{and}3;;
numerals-lang1318-1-twentyfour-1;numerals-lang1318-1;Chan2019;twentyfour;24;ɑ̀zū bɑ̀lē dɑ̀ cépɑ́ vɔ̀ɑ̀nō;azubaledacepavoano;;FALSE;(20·1)+{and}4;;
numerals-lang1318-1-thirty-1;numerals-lang1318-1;Chan2019;thirty;30;ɑ̀zū bɑ̀lē dɑ̀ cépɑ́ kpɔ́lɔ́ kɔ̄nɔ́;azubaledacepakpolokono;;FALSE;(20·1)+{and}5’·2’;;
numerals-lang1318-1-forty-1;numerals-lang1318-1;Chan2019;forty;40;ɑ̀zu bīʃì;azubisi;( 'two persons' );FALSE;20·2;;
numerals-lang1318-1-fifty-1;numerals-lang1318-1;Chan2019;fifty;50;ɑ̀zu bīʃì dɑ̀ cépɑ́ kpɔ́lɔ́ kɔ̄nɔ́;azubisidacepakpolokono;;FALSE;(20·2)+{and}5’·2’;;
numerals-lang1318-1-sixty-1;numerals-lang1318-1;Chan2019;sixty;60;ɑ̀zu vòtɑ̀;azuvota;( 'three persons' );FALSE;20·3;;
numerals-lang1318-1-seventy-1;numerals-lang1318-1;Chan2019;seventy;70;ɑ̀zu vòtɑ̀ dɑ̀ cépɑ́ kpɔ́lɔ́ kɔ̄nɔ́;azuvotadacepakpolokono;;FALSE;(20·3)+{and}5’·2’;;
numerals-lang1318-1-eighty-1;numerals-lang1318-1;Chan2019;eighty;80;ɑ̀zu vɔ̀ɑ̀nō;azuvoano;( 'four persons' );FALSE;20·4;;
numerals-lang1318-1-ninety-1;numerals-lang1318-1;Chan2019;ninety;90;ɑ̀zu vɔ̀ɑ̀nō dɑ̀ cépɑ́ kpɔ́lɔ́ kɔ̄nɔ́;azuvoanodacepakpolokono;;FALSE;(20·4)+{and}5’·2’;;
numerals-lang1318-1-hundred-1;numerals-lang1318-1;Chan2019;hundred;100;nɡàmbɔ̀;ngambo;;FALSE;100;;
