ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-cerm1238-1-one-1;numerals-cerm1238-1;Chan2019;one;1;ǹdéiŋ;ndeing;;FALSE;1;;
numerals-cerm1238-1-two-1;numerals-cerm1238-1;Chan2019;two;2;ǹhã́ĩ;nhai;;FALSE;2;;
numerals-cerm1238-1-three-1;numerals-cerm1238-1;Chan2019;three;3;ǹsíɛi;nsiei;;FALSE;3;;
numerals-cerm1238-1-four-1;numerals-cerm1238-1;Chan2019;four;4;ǹnáà;nnaa;;FALSE;4;;
numerals-cerm1238-1-five-1;numerals-cerm1238-1;Chan2019;five;5;ǹdîì;ndii;;FALSE;5;;
numerals-cerm1238-1-six-1;numerals-cerm1238-1;Chan2019;six;6;níedìeí;niediei;( 5 + 1 );FALSE;5+1;;
numerals-cerm1238-1-seven-1;numerals-cerm1238-1;Chan2019;seven;7;níehã́ĩ;niehai;( 5 + 2 );FALSE;5+2;;
numerals-cerm1238-1-eight-1;numerals-cerm1238-1;Chan2019;eight;8;níisìɛí;niisiei;( 5 + 3 );FALSE;5+3;;
numerals-cerm1238-1-nine-1;numerals-cerm1238-1;Chan2019;nine;9;nénnáà;nennaa;( 5 + 4 );FALSE;5+4;;
numerals-cerm1238-1-ten-1;numerals-cerm1238-1;Chan2019;ten;10;cĩ́ŋcíelùó;cingcieluo;;FALSE;10;;
numerals-cerm1238-1-eleven-1;numerals-cerm1238-1;Chan2019;eleven;11;cĩ́ŋcíelùo ǹdéiŋ;cingcieluondeing;;FALSE;10+1;;
numerals-cerm1238-1-twelve-1;numerals-cerm1238-1;Chan2019;twelve;12;cĩ́ŋcíelùo ǹhã́ĩ;cingcieluonhai;;FALSE;10+2;;
numerals-cerm1238-1-thirteen-1;numerals-cerm1238-1;Chan2019;thirteen;13;cĩ́ŋcíelùo ǹsíɛi;cingcieluonsiei;;FALSE;10+3;;
numerals-cerm1238-1-fourteen-1;numerals-cerm1238-1;Chan2019;fourteen;14;cĩ́ŋcíelùo ǹnáà;cingcieluonnaa;;FALSE;10+4;;
numerals-cerm1238-1-fifteen-1;numerals-cerm1238-1;Chan2019;fifteen;15;cĩ́ŋcíelùo ǹdîì;cingcieluondii;;FALSE;10+5;;
numerals-cerm1238-1-sixteen-1;numerals-cerm1238-1;Chan2019;sixteen;16;cĩ́ŋcíelùoníedìeí;cingcieluoniediei;;FALSE;10+5+1;;
