ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-miyo1238-1-one-1;numerals-miyo1238-1;Chan2019;one;1;nni;nni;(-sɛ);FALSE;1;;
numerals-miyo1238-1-two-1;numerals-miyo1238-1;Chan2019;two;2;-tɛ́;te;;FALSE;2;;
numerals-miyo1238-1-three-1;numerals-miyo1238-1;Chan2019;three;3;tɑɑni;taani;(-tɑɑni);FALSE;3;;
numerals-miyo1238-1-four-1;numerals-miyo1238-1;Chan2019;four;4;nnɑ;nna;(-nɑ);FALSE;4;;
numerals-miyo1238-1-five-1;numerals-miyo1238-1;Chan2019;five;5;nnupũ;nnupu;(-nupũ);FALSE;5;;
numerals-miyo1238-1-six-1;numerals-miyo1238-1;Chan2019;six;6;kouulṹ;kouulu;(-kpuulũ);FALSE;6;;
numerals-miyo1238-1-seven-1;numerals-miyo1238-1;Chan2019;seven;7;sɛ́ɛ́i;seei;(-sɛɛi);FALSE;7;;
numerals-miyo1238-1-eight-1;numerals-miyo1238-1;Chan2019;eight;8;kɛpɑhɑ;kepaha;(-pɑhɑ);FALSE;8;;
numerals-miyo1238-1-eight-2;numerals-miyo1238-1;Chan2019;eight;8;mɛtɛ́ ɑ́mɛ we kɛfi;meteamewekefi;;FALSE;2-{LIG}10;;
numerals-miyo1238-1-nine-1;numerals-miyo1238-1;Chan2019;nine;9;kɛlɛɛ́;kelee;;FALSE;9;;
numerals-miyo1238-1-nine-2;numerals-miyo1238-1;Chan2019;nine;9;mɛsɛ ɑ́mɛ we kɛfi;meseamewekefi;;FALSE;1’-{LIG}10;;
numerals-miyo1238-1-ten-1;numerals-miyo1238-1;Chan2019;ten;10;kɛfi;kefi;;FALSE;10;;
numerals-miyo1238-1-eleven-1;numerals-miyo1238-1;Chan2019;eleven;11;kɛfi nɛ -sɛ;kefinese;;FALSE;10+{and}1;;
numerals-miyo1238-1-twelve-1;numerals-miyo1238-1;Chan2019;twelve;12;kɛfi nɛ -tɛ́;kefinete;;FALSE;10+{and}2;;
numerals-miyo1238-1-thirteen-1;numerals-miyo1238-1;Chan2019;thirteen;13;kɛfi nɛ -tɑ́ɑ́ni;kefinetaani;;FALSE;10+{and}3;;
numerals-miyo1238-1-fourteen-1;numerals-miyo1238-1;Chan2019;fourteen;14;kɛfi nɛ -nɑ́iĩ;kefinenaii;;FALSE;10+{and}4;;
numerals-miyo1238-1-fifteen-1;numerals-miyo1238-1;Chan2019;fifteen;15;kɛfi nɛ -nupũ;kefinenupu;;FALSE;10+{and}5;;
numerals-miyo1238-1-sixteen-1;numerals-miyo1238-1;Chan2019;sixteen;16;kɛfi nɛ -kpúúlũ;kefinekpuulu;;FALSE;10+{and}6;;
numerals-miyo1238-1-seventeen-1;numerals-miyo1238-1;Chan2019;seventeen;17;kɛfi nɛ -sɛɛi;kefineseei;;FALSE;10+{and}7;;
numerals-miyo1238-1-eighteen-1;numerals-miyo1238-1;Chan2019;eighteen;18;kɛfi nɛ -pɑ́hɑpɑhɑ;kefinepahapaha;;FALSE;10+{and}8;;
numerals-miyo1238-1-nineteen-1;numerals-miyo1238-1;Chan2019;nineteen;19;kɛfi nɛ -lɛɛlɛlɛ;kefineleelele;;FALSE;10+{and}9;;
numerals-miyo1238-1-twenty-1;numerals-miyo1238-1;Chan2019;twenty;20;ɑfɛɛrɛ́;afeere;;FALSE;10·2;;
numerals-miyo1238-1-twentyone-1;numerals-miyo1238-1;Chan2019;twentyone;21;ɑfɛɛrɛ́ nɛ -sɛ;afeerenese;;FALSE;(10·2)+{and}1;;
numerals-miyo1238-1-twentytwo-1;numerals-miyo1238-1;Chan2019;twentytwo;22;ɑfɛɛrɛ́ nɛ -tɛ́;afeerenete;;FALSE;(10·2)+{and}2;;
numerals-miyo1238-1-twentythree-1;numerals-miyo1238-1;Chan2019;twentythree;23;ɑfɛɛrɛ́ nɛ -tɑɑni;afeerenetaani;;FALSE;(10·2)+{and}3;;
numerals-miyo1238-1-twentyfour-1;numerals-miyo1238-1;Chan2019;twentyfour;24;ɑfɛɛrɛ́ nɛ -nɑ́iĩ;afeerenenaii;;FALSE;(10·2)+{and}4;;
numerals-miyo1238-1-twentyfive-1;numerals-miyo1238-1;Chan2019;twentyfive;25;ɑfɛɛrɛ́ nɛ -nupũ;afeerenenupu;;FALSE;(10·2)+{and}5;;
numerals-miyo1238-1-twentysix-1;numerals-miyo1238-1;Chan2019;twentysix;26;ɑfɛɛrɛ́ nɛ -kpúúlũ;afeerenekpuulu;;FALSE;(10·2)+{and}6;;
numerals-miyo1238-1-twentyseven-1;numerals-miyo1238-1;Chan2019;twentyseven;27;ɑfɛɛrɛ́ nɛ -sɛɛi;afeereneseei;;FALSE;(10·2)+{and}7;;
numerals-miyo1238-1-twentyeight-1;numerals-miyo1238-1;Chan2019;twentyeight;28;-tɛ́ ɑ́ɑ we ɑfɛɛtɑɑni;teaaweafeetaani;( 30 - 2 ?);FALSE;2-{LIG}(10·3);;
numerals-miyo1238-1-twentynine-1;numerals-miyo1238-1;Chan2019;twentynine;29;-sɛ́ ɑ́ɑ we ɑfɛɛtɑɑni;seaaweafeetaani;( 30 - 1 ?);FALSE;1’-{LIG}(10·3);;
numerals-miyo1238-1-thirty-1;numerals-miyo1238-1;Chan2019;thirty;30;ɑfɛɛtɑɑni;afeetaani;;FALSE;10·3;;
numerals-miyo1238-1-forty-1;numerals-miyo1238-1;Chan2019;forty;40;ɑfɛɛnɑ;afeena;;FALSE;10·4;;
numerals-miyo1238-1-fifty-1;numerals-miyo1238-1;Chan2019;fifty;50;kuwóó;kuwoo;;FALSE;50;;
numerals-miyo1238-1-sixty-1;numerals-miyo1238-1;Chan2019;sixty;60;kuwóó nɛ kɛfi;kuwoonekefi;( 50 + 10 );FALSE;50+{and}10;;
numerals-miyo1238-1-seventy-1;numerals-miyo1238-1;Chan2019;seventy;70;kuwóó nɛ ɑfɛɛrɛ́;kuwooneafeere;( 50 + 20 );FALSE;50+{and}20;;
numerals-miyo1238-1-eighty-1;numerals-miyo1238-1;Chan2019;eighty;80;kuwóó nɛ ɑfɛɛtɑɑni;kuwooneafeetaani;( 50 + 30 );FALSE;50+{and}30;;
numerals-miyo1238-1-ninety-1;numerals-miyo1238-1;Chan2019;ninety;90;kuwóó nɛ ɑfɛɛnɑ;kuwooneafeena;( 50 + 40 );FALSE;50+{and}40;;
numerals-miyo1238-1-hundred-1;numerals-miyo1238-1;Chan2019;hundred;100;pílɛ;pile;;FALSE;100;;
