ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
numerals-sehw1238-1-one-1,numerals-sehw1238-1,Chan2019,one,1,kʊ̃̀,ku,,FALSE,1,,
numerals-sehw1238-1-two-1,numerals-sehw1238-1,Chan2019,two,2,ɲɔ̀,no,,FALSE,2,,
numerals-sehw1238-1-three-1,numerals-sehw1238-1,Chan2019,three,3,ǹzã̀,nza,,FALSE,3,,
numerals-sehw1238-1-four-1,numerals-sehw1238-1,Chan2019,four,4,ǹná,nna,,FALSE,4,,
numerals-sehw1238-1-five-1,numerals-sehw1238-1,Chan2019,five,5,ǹnú,nnu,,FALSE,5,,
numerals-sehw1238-1-six-1,numerals-sehw1238-1,Chan2019,six,6,ǹziã́,nzia,,FALSE,6,,
numerals-sehw1238-1-seven-1,numerals-sehw1238-1,Chan2019,seven,7,ǹzɔ́ː,nzo,,FALSE,7,,
numerals-sehw1238-1-eight-1,numerals-sehw1238-1,Chan2019,eight,8,mɔ̀tʃwɛ́,motswe,,FALSE,8,,
numerals-sehw1238-1-nine-1,numerals-sehw1238-1,Chan2019,nine,9,ǹɡɔ̃̀lã̀,ngola,,FALSE,9,,
numerals-sehw1238-1-ten-1,numerals-sehw1238-1,Chan2019,ten,10,bʊ́lʊ́,bulu,,FALSE,10,,
numerals-sehw1238-1-eleven-1,numerals-sehw1238-1,Chan2019,eleven,11,bʊ́lʊ́ nì kʊ̃̀,buluniku,,FALSE,10+1,corrected: hanged buluni to buluniku - previously = 10+and - 1 omitted,
numerals-sehw1238-1-twelve-1,numerals-sehw1238-1,Chan2019,twelve,12,bʊ́lʊ́ nì ɲɔ̀,bulunino,,FALSE,10+{and}2,,
numerals-sehw1238-1-thirteen-1,numerals-sehw1238-1,Chan2019,thirteen,13,bʊ́lʊ́ nì ǹzã̀,buluninza,,FALSE,10+{and}3,,
numerals-sehw1238-1-fourteen-1,numerals-sehw1238-1,Chan2019,fourteen,14,bʊ́lʊ́ nì ǹná,buluninna,,FALSE,10+{and}4,,
numerals-sehw1238-1-fifteen-1,numerals-sehw1238-1,Chan2019,fifteen,15,bʊ́lʊ́ nì ǹnú,buluninnu,,FALSE,10+{and}5,,
numerals-sehw1238-1-sixteen-1,numerals-sehw1238-1,Chan2019,sixteen,16,bʊ́lʊ́ nì ǹziã́,buluninzia,,FALSE,10+{and}6,,
numerals-sehw1238-1-seventeen-1,numerals-sehw1238-1,Chan2019,seventeen,17,bʊ́lʊ́ nì ǹzɔ́ː,buluninzo,,FALSE,10+{and}7,,
numerals-sehw1238-1-eighteen-1,numerals-sehw1238-1,Chan2019,eighteen,18,bʊ́lʊ́ nì mɔ̀tʃwɛ́,bulunimotswe,,FALSE,10+{and}8,,
numerals-sehw1238-1-nineteen-1,numerals-sehw1238-1,Chan2019,nineteen,19,bʊ́lʊ́ nì ǹɡɔ̃̀lã̀,buluningola,,FALSE,10+{and}9,,
